574923784	-102.4
574923792	-98.2
574923800	-94
574923808	-89.8
574923816	-85.6
574923824	-81.4
574923832	-77.2
574923840	-73
574923848	-68.8
574923856	-64.6
574923864	-60.4
574923872	-56.2
574923880	-52
574923888	-47.8
574923896	-43.6
574923904	-39.4
574923912	-35.2
574923920	-31
574923928	-26.8
574923936	-22.6
574923944	-18.4
574923952	-14.2
574923960	-10
574923968	-5.8
574923976	-1.6
574923984	2.6
574923992	6.8
574924000	11
574924008	15.2
574924016	19.4
574924024	23.6
574924032	27.8
574924040	32
574924048	36.2
574924056	40.4
574924064	44.6
574924072	48.8
574924080	53
574924088	57.2
574924096	61.4
574924104	65.6
574924112	69.8
574924120	74
574924128	78.2
574924136	82.4
574924144	86.6
574924152	90.8
574924160	95
574924168	99.2
574924808	-104.5
574924816	-100.3
574924824	-96.1
574924832	-91.9
574924840	-87.7
574924848	-83.5
574924856	-79.3
574924864	-75.1
574924872	-70.9
574924880	-66.7
574924888	-62.5
574924896	-58.3
574924904	-54.1
574924912	-49.9
574924920	-45.7
574924928	-41.5
574924936	-37.3
574924944	-33.1
574924952	-28.9
574924960	-24.7
574924968	-20.5
574924976	-16.3
574924984	-12.1
574924992	-7.9
574925000	-3.7
574925008	0.5
574925016	4.7
574925024	8.9
574925032	13.1
574925040	17.3
574925048	21.5
574925056	25.7
574925064	29.9
574925072	34.1
574925080	38.3
574925088	42.5
574925096	46.7
574925104	50.9
574925112	55.1
574925120	59.3
574925128	63.5
574925136	67.7
574925144	71.9
574925152	76.1
574925160	80.3
574925168	84.5
574925176	88.7
574925184	92.9
574925192	97.1
574925200	101.3
574925832	-102.4
574925840	-98.2
574925848	-94
574925856	-89.8
574925864	-85.6
574925872	-81.4
574925880	-77.2
574925888	-73
574925896	-68.8
574925904	-64.6
574925912	-60.4
574925920	-56.2
574925928	-52
574925936	-47.8
574925944	-43.6
574925952	-39.4
574925960	-35.2
574925968	-31
574925976	-26.8
574925984	-22.6
574925992	-18.4
574926000	-14.2
574926008	-10
574926016	-5.8
574926024	-1.6
574926032	2.6
574926040	6.8
574926048	11
574926056	15.2
574926064	19.4
574926072	23.6
574926080	27.8
574926088	32
574926096	36.2
574926104	40.4
574926112	44.6
574926120	48.8
574926128	53
574926136	57.2
574926144	61.4
574926152	65.6
574926160	69.8
574926168	74
574926176	78.2
574926184	82.4
574926192	86.6
574926200	90.8
574926208	95
574926216	99.2
574926864	-100.3
574926872	-96.1
574926880	-91.9
