1 1 2 5 0.001473 0.001802 
1 1 2 6 0.001809 0.002003 
1 1 2 7 0.001985 0.002130 
1 1 2 8 0.002241 0.002402 
1 1 2 9 0.003705 0.004204 
1 1 3 0 0.000275 0.001809 
1 1 3 1 0.000527 0.001196 
1 1 3 2 0.000749 0.001175 
1 1 3 3 0.001024 0.001300 
1 1 3 4 0.001303 0.001661 
1 1 3 5 0.001429 0.001778 
1 1 3 6 0.001822 0.002033 
1 1 3 7 0.002005 0.002171 
1 1 3 8 0.002226 0.002522 
1 1 3 9 0.003858 0.004596 
1 2 0 0 0.001930 0.003791 
1 2 0 1 0.001835 0.002190 
1 2 0 2 0.001732 0.002112 
1 2 0 3 0.001619 0.001991 
1 2 0 4 0.001591 0.002004 
1 2 0 5 0.001853 0.002073 
1 2 0 6 0.002130 0.002322 
1 2 0 7 0.002268 0.002404 
1 2 0 8 0.002323 0.002677 
1 2 0 9 0.003596 0.004558 
1 2 1 0 0.001863 0.003444 
1 2 1 1 0.001891 0.002240 
1 2 1 2 0.001763 0.002108 
1 2 1 3 0.001595 0.001965 
1 2 1 4 0.001591 0.001959 
1 2 1 5 0.001852 0.002111 
1 2 1 6 0.002071 0.002249 
1 2 1 7 0.002208 0.002332 
1 2 1 8 0.002351 0.002484 
1 2 1 9 0.003431 0.004099 
1 2 2 0 0.001887 0.003385 
1 2 2 1 0.001838 0.002179 
1 2 2 2 0.001766 0.002094 
1 2 2 3 0.001592 0.001961 
1 2 2 4 0.001603 0.001976 
1 2 2 5 0.001846 0.002093 
1 2 2 6 0.002065 0.002265 
1 2 2 7 0.002226 0.002332 
1 2 2 8 0.002338 0.002489 
1 2 2 9 0.003421 0.004032 
1 2 3 0 0.001878 0.003396 
1 2 3 1 0.001848 0.002259 
1 2 3 2 0.001723 0.001939 
1 2 3 3 0.001556 0.001930 
1 2 3 4 0.001580 0.001972 
1 2 3 5 0.001772 0.002068 
1 2 3 6 0.002066 0.002264 
1 2 3 7 0.002163 0.002351 
1 2 3 8 0.002302 0.002523 
1 2 3 9 0.003529 0.004251 
1 3 0 0 0.001796 0.004334 
1 3 0 1 0.001714 0.002560 
1 3 0 2 0.001717 0.002216 
1 3 0 3 0.001564 0.002016 
1 3 0 4 0.001725 0.002167 
1 3 0 5 0.001984 0.002246 
1 3 0 6 0.002131 0.002369 
1 3 0 7 0.002272 0.002465 
1 3 0 8 0.002393 0.002637 
1 3 0 9 0.003293 0.004394 
1 3 1 0 0.001682 0.003853 
1 3 1 1 0.001693 0.002249 
1 3 1 2 0.001676 0.002142 
1 3 1 3 0.001629 0.002034 
1 3 1 4 0.001702 0.002074 
1 3 1 5 0.001954 0.002212 
1 3 1 6 0.002144 0.002339 
1 3 1 7 0.002297 0.002420 
1 3 1 8 0.002345 0.002459 
1 3 1 9 0.003194 0.003845 
1 3 2 0 0.001716 0.003795 
1 3 2 1 0.001758 0.002236 
1 3 2 2 0.001676 0.002091 
1 3 2 3 0.001651 0.002042 
1 3 2 4 0.001711 0.002070 
1 3 2 5 0.001962 0.002210 
1 3 2 6 0.002137 0.002311 
1 3 2 7 0.002245 0.002368 
1 3 2 8 0.002346 0.002486 
1 3 2 9 0.003179 0.003824 
1 3 3 0 0.001589 0.004008 
1 3 3 1 0.001668 0.002238 
1 3 3 2 0.001652 0.002160 
1 3 3 3 0.001580 0.002081 
1 3 3 4 0.001644 0.002021 
1 3 3 5 0.001925 0.002186 
1 3 3 6 0.002158 0.002326 
1 3 3 7 0.002264 0.002358 
1 3 3 8 0.002309 0.002430 
1 3 3 9 0.003287 0.004108 
1 4 0 0 0.001735 0.002720 
1 4 0 1 0.001891 0.002249 
1 4 0 2 0.001846 0.002216 
1 4 0 3 0.001937 0.002224 
1 4 0 4 0.001910 0.002316 
1 4 0 5 0.002134 0.002394 
1 4 0 6 0.002232 0.002443 
1 4 0 7 0.002177 0.002450 
1 4 0 8 0.002222 0.002501 
1 4 0 9 0.002810 0.003363 
1 4 1 0 0.001705 0.002563 
1 4 1 1 0.001812 0.002134 
1 4 1 2 0.001873 0.002198 
1 4 1 3 0.001976 0.002256 
1 4 1 4 0.002034 0.002279 
1 4 1 5 0.002174 0.002338 
1 4 1 6 0.002228 0.002378 
1 4 1 7 0.002203 0.002399 
1 4 1 8 0.002246 0.002434 
1 4 1 9 0.002661 0.003100 
1 4 2 0 0.001686 0.002492 
1 4 2 1 0.001790 0.002084 
1 4 2 2 0.001905 0.002144 
1 4 2 3 0.001982 0.002222 
1 4 2 4 0.002089 0.002318 
1 4 2 5 0.002179 0.002339 
1 4 2 6 0.002233 0.002391 
1 4 2 7 0.002206 0.002336 
1 4 2 8 0.002240 0.002418 
1 4 2 9 0.002624 0.002992 
1 4 3 0 0.001663 0.002520 
1 4 3 1 0.001795 0.002081 
1 4 3 2 0.001886 0.002177 
1 4 3 3 0.001860 0.002130 
1 4 3 4 0.002090 0.002293 
1 4 3 5 0.002090 0.002282 
1 4 3 6 0.002160 0.002330 
1 4 3 7 0.002087 0.002369 
1 4 3 8 0.002335 0.002448 
1 4 3 9 0.002763 0.003302 
1 5 0 0 0.001792 0.003985 
1 5 0 1 0.001766 0.002405 
1 5 0 2 0.002050 0.002461 
1 5 0 3 0.002097 0.002607 
1 5 0 4 0.002176 0.002683 
1 5 0 5 0.002119 0.002709 
1 5 0 6 0.002209 0.002799 
1 5 0 7 0.002252 0.003007 
1 5 0 8 0.002258 0.002868 
1 5 0 9 0.002188 0.002902 
1 5 1 0 0.001724 0.003852 
1 5 1 1 0.001714 0.002399 
1 5 1 2 0.002056 0.002507 
1 5 1 3 0.002053 0.002519 
1 5 1 4 0.002122 0.002655 
1 5 1 5 0.002119 0.002644 
1 5 1 6 0.002226 0.002764 
1 5 1 7 0.002217 0.002861 
1 5 1 8 0.002267 0.002826 
1 5 1 9 0.002097 0.002847 
1 5 2 0 0.001652 0.003815 
1 5 2 1 0.001712 0.002330 
1 5 2 2 0.002014 0.002501 
1 5 2 3 0.002029 0.002479 
1 5 2 4 0.002116 0.002578 
1 5 2 5 0.002082 0.002670 
1 5 2 6 0.002186 0.002728 
1 5 2 7 0.002215 0.002807 
1 5 2 8 0.002192 0.002881 
1 5 2 9 0.002154 0.002898 
1 5 3 0 0.001696 0.003658 
1 5 3 1 0.001712 0.002469 
1 5 3 2 0.001997 0.002387 
1 5 3 3 0.002044 0.002526 
1 5 3 4 0.002159 0.002598 
1 5 3 5 0.002156 0.002697 
1 5 3 6 0.002174 0.002808 
1 5 3 7 0.002186 0.002860 
1 5 3 8 0.002240 0.002818 
1 5 3 9 0.002063 0.002801 
2 0 0 0 0.000917 0.003120 
2 0 0 1 0.000688 0.001063 
2 0 0 2 0.000654 0.000865 
2 0 0 3 0.000695 0.000850 
2 0 0 4 0.000763 0.000853 
2 0 0 5 0.000873 0.001085 
2 0 0 6 0.000979 0.001204 
2 0 0 7 0.001096 0.001589 
2 0 0 8 0.001140 0.001271 
2 0 0 9 0.001322 0.001696 
2 0 1 0 0.002406 0.003456 
2 0 1 1 0.000780 0.001648 
2 0 1 2 0.000539 0.001104 
2 0 1 3 0.000515 0.000847 
2 0 1 4 0.000568 0.000781 
2 0 1 5 0.000698 0.001022 
2 0 1 6 0.000825 0.001095 
2 0 1 7 0.000962 0.001447 
2 0 1 8 0.001048 0.001167 
2 0 1 9 0.001253 0.001671 
2 0 2 0 0.005146 0.003441 
2 0 2 1 0.002779 0.002856 
2 0 2 2 0.000552 0.001976 
2 0 2 3 0.000350 0.001267 
2 0 2 4 0.000391 0.000810 
2 0 2 5 0.000522 0.000836 
2 0 2 6 0.000674 0.000915 
2 0 2 7 0.000806 0.001217 
2 0 2 8 0.000929 0.001081 
2 0 2 9 0.001086 0.001462 
2 0 3 0 0.006043 0.004141 
2 0 3 1 0.005550 0.003818 
2 0 3 2 0.004693 0.003440 
2 0 3 3 0.003675 0.003166 
2 0 3 4 0.000281 0.001847 
2 0 3 5 0.000390 0.001199 
2 0 3 6 0.000543 0.001084 
2 0 3 7 0.000695 0.001365 
2 0 3 8 0.000830 0.001251 
2 0 3 9 0.001054 0.001439 
2 1 0 0 0.001518 0.001646 
2 1 0 1 0.001301 0.001425 
2 1 0 2 0.001196 0.001343 
2 1 0 3 0.001104 0.001258 
2 1 0 4 0.001012 0.001180 
2 1 0 5 0.000944 0.001116 
2 1 0 6 0.000879 0.001041 
2 1 0 7 0.000812 0.000978 
2 1 0 8 0.000763 0.000927 
2 1 0 9 0.000633 0.000851 
2 1 1 0 0.001429 0.001510 
2 1 1 1 0.001239 0.001318 
2 1 1 2 0.001143 0.001243 
2 1 1 3 0.001028 0.001136 
2 1 1 4 0.000934 0.001079 
2 1 1 5 0.000862 0.000999 
2 1 1 6 0.000794 0.000927 
2 1 1 7 0.000754 0.000883 
2 1 1 8 0.000680 0.000841 
2 1 1 9 0.000577 0.000771 
2 1 2 0 0.001271 0.001327 
2 1 2 1 0.001118 0.001176 
2 1 2 2 0.001029 0.001090 
2 1 2 3 0.000941 0.001023 
2 1 2 4 0.000849 0.000962 
2 1 2 5 0.000758 0.000870 
2 1 2 6 0.000705 0.000815 
2 1 2 7 0.000647 0.000770 
2 1 2 8 0.000612 0.000736 
2 1 2 9 0.000511 0.000717 
2 1 3 0 0.001047 0.001172 
2 1 3 1 0.000945 0.001034 
2 1 3 2 0.000882 0.000968 
2 1 3 3 0.000804 0.000903 
2 1 3 4 0.000735 0.000861 
2 1 3 5 0.000646 0.000773 
2 1 3 6 0.000584 0.000711 
2 1 3 7 0.000540 0.000669 
2 1 3 8 0.000499 0.000647 
2 1 3 9 0.000411 0.000669 
2 2 0 0 0.000751 0.001384 
2 2 0 1 0.000664 0.001437 
2 2 0 2 0.000625 0.001491 
2 2 0 3 0.000562 0.001608 
2 2 0 4 0.000526 0.001976 
2 2 0 5 0.000514 0.002641 
2 2 0 6 0.003422 0.003552 
2 2 0 7 0.005126 0.004571 
2 2 0 8 0.007940 0.004929 
2 2 0 9 0.013958 0.005467 
2 2 1 0 0.000720 0.001331 
2 2 1 1 0.000641 0.001303 
2 2 1 2 0.000572 0.001350 
2 2 1 3 0.000514 0.001466 
2 2 1 4 0.000454 0.001619 
2 2 1 5 0.000401 0.002047 
2 2 1 6 0.000354 0.002929 
2 2 1 7 0.004393 0.004395 
2 2 1 8 0.007079 0.004881 
2 2 1 9 0.009878 0.005338 
2 2 2 0 0.000633 0.001316 
2 2 2 1 0.000571 0.001331 
2 2 2 2 0.000509 0.001421 
2 2 2 3 0.000449 0.001506 
2 2 2 4 0.000401 0.001657 
2 2 2 5 0.000346 0.001979 
2 2 2 6 0.000289 0.002654 
2 2 2 7 0.004289 0.003882 
2 2 2 8 0.006291 0.004988 
2 2 2 9 0.008154 0.005235 
2 2 3 0 0.000532 0.001390 
2 2 3 1 0.000456 0.001553 
2 2 3 2 0.000429 0.001593 
2 2 3 3 0.000382 0.001683 
2 2 3 4 0.000340 0.001905 
2 2 3 5 0.000282 0.002205 
2 2 3 6 0.000246 0.002752 
2 2 3 7 0.006101 0.003723 
2 2 3 8 0.007101 0.005013 
2 2 3 9 0.006815 0.005012 
3 0 0 0 0.002395 0.002679 
3 0 0 1 0.002216 0.002618 
3 0 0 2 0.002193 0.002564 
3 0 0 3 0.002163 0.002509 
3 0 0 4 0.002110 0.002455 
3 0 0 5 0.002099 0.002389 
3 0 0 6 0.002095 0.002329 
3 0 0 7 0.002008 0.002251 
3 0 0 8 0.002015 0.002193 
3 0 0 9 0.002018 0.002105 
3 0 1 0 0.000649 0.001042 
3 0 1 1 0.000678 0.001036 
3 0 1 2 0.000700 0.001088 
3 0 1 3 0.000733 0.001109 
3 0 1 4 0.000759 0.001101 
3 0 1 5 0.000775 0.001132 
3 0 1 6 0.000798 0.001135 
3 0 1 7 0.000827 0.001154 
3 0 1 8 0.000854 0.001184 
3 0 1 9 0.000854 0.001157 
4 0 0 0 0.000854 0.000000 
4 0 0 1 0.001179 0.001279 
4 0 0 2 0.001131 0.001254 
4 0 0 3 0.001080 0.001182 
4 0 0 4 0.001018 0.001156 
4 0 0 5 0.000965 0.001091 
4 0 0 6 0.000892 0.001071 
4 0 0 7 0.000832 0.001032 
4 0 0 8 0.000758 0.001021 
4 0 0 9 0.000759 0.001231 
4 0 1 0 0.000729 0.001071 
4 0 1 1 0.000792 0.001099 
4 0 1 2 0.000878 0.001155 
4 0 1 3 0.000962 0.001210 
4 0 1 4 0.001058 0.001300 
4 0 1 5 0.001160 0.001385 
4 0 1 6 0.001261 0.001485 
4 0 1 7 0.001364 0.001564 
4 0 1 8 0.001429 0.001653 
4 0 1 9 0.001457 0.001793 
