  68 0.0647155 0.0467407 
  67 0.0647693 0.063924 
  66 0.0647171 0.0812816 
  65 0.0647714 0.098465 
  64 0.0647196 0.115824 
  63 0.0647743 0.133007 
  62 0.064723 0.150367 
  61 0.0647781 0.167551 
 100 0.0825294 -0.160505 
  99 0.0825947 -0.143318 
  98 0.0825247 -0.125961 
  97 0.0825906 -0.108775 
  96 0.0825212 -0.0914182 
  95 0.0825876 -0.0742341 
  94 0.0825188 -0.056877 
  93 0.0825858 -0.0396937 
  92 0.0825176 -0.0223367 
  91 0.0825851 -0.00515387 
  90 0.0825174 0.0122034 
  89 0.0825855 0.0293859 
  88 0.0825184 0.0467437 
  87 0.082587 0.0639261 
  86 0.0825204 0.0812845 
  85 0.0825896 0.0984671 
  84 0.0825236 0.115826 
  83 0.0825934 0.133009 
  82 0.0825279  0.15037 
  81 0.0825982 0.167554 
 120  0.10013 -0.160506 
 119  0.10021 -0.143316 
 118 0.100125 -0.125961 
 117 0.100205 -0.108773 
 116 0.100121 -0.0914191 
 115 0.100201 -0.074232 
 114 0.100118 -0.056878 
 113 0.100199 -0.0396916 
 112 0.100116 -0.0223376 
 111 0.100198 -0.00515179 
 110 0.100116 0.0122025 
 109 0.100198 0.029388 
 108 0.100117 0.0467427 
 107   0.1002 0.0639282 
 106  0.10012 0.0812836 
 105 0.100203 0.0984692 
 104 0.100123 0.115826 
 103 0.100208 0.133012 
 102 0.100129 0.150369 
 101 0.100214 0.167556 
 140 0.117505 -0.160502 
 139 0.117597 -0.143314 
 138 0.117498 -0.125958 
 137 0.117592 -0.108771 
 136 0.117493 -0.0914152 
 135 0.117588 -0.0742293 
 134  0.11749 -0.056874 
 133 0.117585 -0.0396889 
 132 0.117488 -0.0223336 
 131 0.117584 -0.00514903 
 130 0.117488 0.0122065 
 129 0.117584 0.0293908 
 128 0.117489 0.0467468 
 127 0.117587 0.063931 
 126 0.117492 0.0812877 
 125  0.11759 0.0984721 
 124 0.117497  0.11583 
 123 0.117596 0.133014 
 122 0.117503 0.150373 
 121 0.117603 0.167559 
 160 0.134864 -0.160499 
 159  0.13497 -0.143312 
 158 0.134857 -0.125955 
 157 0.134964 -0.108769 
 156 0.134851 -0.0914124 
 155 0.134959 -0.0742274 
 154 0.134847 -0.0568713 
 153 0.134956 -0.039687 
 152 0.134845 -0.0223308 
 151 0.134955 -0.00514708 
 150 0.134845 0.0122093 
 149 0.134955 0.0293927 
 148 0.134846 0.0467496 
 147 0.134958 0.063933 
 146  0.13485 0.0812905 
 145 0.134962 0.0984741 
 144 0.134855 0.115833 
 143 0.134968 0.133016 
 142 0.134862 0.150376 
 141 0.134976 0.167561 
 180 0.152209 -0.160497 
 179 0.152329 -0.143311 
 178   0.1522 -0.125953 
 177 0.152321 -0.108768 
 176 0.152194 -0.0914108 
 175 0.152316 -0.0742263 
 174  0.15219 -0.0568696 
 173 0.152312 -0.0396858 
 172 0.152187 -0.0223292 
 171 0.152311 -0.00514592 
 170 0.152187 0.012211 
 169 0.152312 0.0293939 
 168 0.152189 0.0467513 
 167 0.152315 0.0639341 
 166 0.152193 0.0812922 
 165 0.152319 0.0984753 
 164 0.152198 0.115834 
 163 0.152326 0.133018 
 162 0.152206 0.150378 
 161 0.152335 0.167562 
 200  0.16954 -0.160497 
 199 0.169673 -0.14331 
 198  0.16953 -0.125953 
 197 0.169665 -0.108767 
 196 0.169523 -0.0914103 
 195 0.169659 -0.0742259 
 194 0.169518 -0.0568691 
 193 0.169655 -0.0396855 
 192 0.169516 -0.0223287 
 191 0.169653 -0.00514557 
 190 0.169515 0.0122115 
 189 0.169654 0.0293943 
 188 0.169517 0.0467518 
 187 0.169657 0.0639345 
 186 0.169522 0.0812927 
 185 0.169663 0.0984756 
 184 0.169528 0.115835 
 183  0.16967 0.133018 
 182 0.169537 0.150378 
 181  0.16968 0.167562 
 220 0.186899 -0.160495 
 219 0.187046 -0.143312 
 218 0.186889 -0.125951 
 217 0.187037 -0.108769 
 216 0.186881 -0.0914087 
 215  0.18703 -0.0742279 
 214 0.186876 -0.0568675 
 213 0.187026 -0.0396875 
 212 0.186873 -0.0223271 
 211 0.187024 -0.00514758 
 210 0.186872 0.012213 
 209 0.187025 0.0293923 
 208 0.186875 0.0467534 
 207 0.187028 0.0639325 
 206 0.186879 0.0812943 
 205 0.187034 0.0984736 
 204 0.186886 0.115836 
 203 0.187043 0.133016 
 202 0.186896  0.15038 
 201 0.187054  0.16756 
 240 0.204273 -0.160497 
 239 0.204433 -0.143313 
 238 0.204262 -0.125953 
 237 0.204423 -0.108771 
 236 0.204253 -0.0914104 
 235 0.204416 -0.0742291 
 234 0.204247 -0.0568692 
 233 0.204411 -0.0396887 
 232 0.204244 -0.0223288 
 231 0.204409 -0.00514877 
 230 0.204244 0.0122113 
 229  0.20441 0.0293911 
 228 0.204246 0.0467516 
 227 0.204414 0.0639313 
 226 0.204251 0.0812925 
 225 0.204421 0.0984724 
 224 0.204259 0.115835 
 223  0.20443 0.133015 
 222  0.20427 0.150378 
 221 0.204442 0.167559 
 260 0.221634  -0.1605 
 259 0.221807 -0.143315 
 258 0.221622 -0.125956 
 257 0.221796 -0.108772 
 256 0.221613 -0.0914132 
 255 0.221788 -0.074231 
 254 0.221606 -0.0568721 
 253 0.221783 -0.0396906 
 252 0.221603 -0.0223316 
 251 0.221782 -0.00515074 
 250 0.221602 0.0122085 
 249 0.221783 0.0293891 
 248 0.221605 0.0467487 
 247 0.221787 0.0639293 
 246  0.22161 0.0812896 
 245 0.221794 0.0984703 
 244 0.221619 0.115832 
 243 0.221804 0.133013 
 242  0.22163 0.150375 
 241 0.221816 0.167557 
 280 0.238982 -0.160504 
 279 0.239168 -0.143318 
 278 0.238969 -0.125959 
 277 0.239157 -0.108775 
 276 0.238959 -0.0914171 
 275 0.239148 -0.0742337 
 274 0.238953 -0.056876 
 273 0.239143 -0.0396933 
 272 0.238949 -0.0223356 
 271 0.239141 -0.00515349 
 270 0.238948 0.0122045 
 269 0.239142 0.0293863 
 268 0.238951 0.0467447 
 267 0.239147 0.0639265 
 266 0.238957 0.0812856 
 265 0.239154 0.0984675 
 264 0.238966 0.115828 
 263 0.239165  0.13301 
 262 0.238978 0.150371 
 261 0.239179 0.167554 
 300 0.256319 -0.160508 
 299 0.256518 -0.143321 
 298 0.256305 -0.125964 
 297 0.256506 -0.108779 
 296 0.256294 -0.0914221 
 295 0.256497 -0.0742372 
 294 0.256287 -0.056881 
 293 0.256491 -0.0396968 
 292 0.256283 -0.0223407 
 291 0.256489 -0.00515701 
 290 0.256283 0.0121994 
 289  0.25649 0.0293827 
 288 0.256286 0.0467396 
 287 0.256495 0.0639229 
 286 0.256292 0.0812804 
 285 0.256503 0.0984639 
 284 0.256302 0.115822 
 283 0.256514 0.133006 
 282 0.256315 0.150366 
 281 0.256529  0.16755 
 320 0.273682 -0.160508 
 319 0.273894 -0.143331 
 318 0.273667 -0.125964 
 317  0.27388 -0.108788 
 316 0.273656 -0.0914217 
 315 0.273871 -0.0742467 
 314 0.273648 -0.0568807 
 313 0.273865 -0.0397064 
 312 0.273644 -0.0223404 
 311 0.273863 -0.00516663 
 310 0.273643 0.0121996 
 309 0.273864 0.0293731 
 308 0.273646 0.0467398 
 307 0.273869 0.0639132 
 306 0.273653 0.0812806 
 305 0.273877 0.0984541 
 304 0.273663 0.115823 
 303 0.273889 0.132996 
 302 0.273677 0.150366 
 301 0.273905 0.167541 
 340 0.291056 -0.160515 
 339 0.291281 -0.143335 
 338 0.291041 -0.125971 
 337 0.291267 -0.108793 
 336 0.291029 -0.0914287 
 335 0.291257 -0.0742515 
 334  0.29102 -0.0568877 
 333 0.291251 -0.0397113 
 332 0.291016 -0.0223474 
 331 0.291248 -0.00517154 
 330 0.291015 0.0121925 
 329 0.291249 0.0293681 
 328 0.291019 0.0467327 
 327 0.291255 0.0639082 
 326 0.291026 0.0812734 
 325 0.291264 0.0984491 
 324 0.291037 0.115815 
 323 0.291277 0.132991 
 322 0.291052 0.150359 
 321 0.291293 0.167535 
 360  0.30842 -0.160523 
 359 0.308657 -0.143341 
 358 0.308403 -0.125979 
 357 0.308642 -0.108798 
 356  0.30839 -0.0914367 
 355 0.308631 -0.0742571 
 354 0.308381 -0.0568957 
 353 0.308625 -0.0397169 
 352 0.308377 -0.0223555 
 351 0.308622 -0.00517719 
 350 0.308376 0.0121844 
 349 0.308623 0.0293624 
 348  0.30838 0.0467244 
 347 0.308629 0.0639024 
 346 0.308387 0.0812651 
 345 0.308638 0.0984433 
 344 0.308399 0.115807 
 343 0.308652 0.132985 
 342 0.308414  0.15035 
 341  0.30867 0.167529 
 380 0.325772 -0.160532 
 379 0.326022 -0.143347 
 378 0.325754 -0.125988 
 377 0.326006 -0.108804 
 376 0.325741 -0.0914458 
 375 0.325995 -0.0742633 
 374 0.325732 -0.0569049 
 373 0.325988 -0.0397232 
 372 0.325727 -0.0223647 
 371 0.325985 -0.00518358 
 370 0.325726 0.0121751 
 369 0.325986 0.029356 
 368  0.32573 0.0467151 
 367 0.325992 0.0638959 
 366 0.325738 0.0812557 
 365 0.326002 0.0984367 
 364  0.32575 0.115797 
 363 0.326017 0.132979 
 362 0.325766 0.150341 
 361 0.326035 0.167523 
 400 0.343114 -0.160542 
 399 0.343376 -0.143354 
 398 0.343096 -0.125998 
 397  0.34336 -0.108811 
 396 0.343082 -0.0914559 
 395 0.343348 -0.0742703 
 394 0.343072 -0.056915 
 393 0.343341 -0.0397302 
 392 0.343067 -0.022375 
 391 0.343338 -0.00519071 
 390 0.343066 0.0121648 
 389  0.34334 0.0293488 
 388  0.34307 0.0467047 
 387 0.343346 0.0638886 
 386 0.343079 0.0812453 
 385 0.343356 0.0984293 
 384 0.343091 0.115787 
 383 0.343371 0.132971 
 382 0.343109  0.15033 
 381 0.343391 0.167515 
 420 0.360488 -0.160542 
 419 0.360762 -0.14337 
 418 0.360469 -0.125999 
 417 0.360745 -0.108828 
 416 0.360454 -0.0914566 
 415 0.360733 -0.0742866 
 414 0.360444 -0.0569158 
 413 0.360725 -0.0397466 
 412 0.360439 -0.0223758 
 411 0.360722 -0.00520711 
 410 0.360438 0.0121639 
 409 0.360724 0.0293323 
 408 0.360442 0.0467037 
 407  0.36073 0.0638721 
 406 0.360451 0.0812442 
 405 0.360741 0.0984127 
 404 0.360464 0.115786 
 403 0.360757 0.132955 
 402 0.360482 0.150329 
 401 0.360777 0.167498 
 440 0.377878 -0.160554 
 439 0.378165 -0.143378 
 438 0.377858 -0.12601 
 437 0.378147 -0.108836 
 436 0.377843 -0.0914683 
 435 0.378134 -0.0742947 
 434 0.377832 -0.0569277 
 433 0.378126 -0.0397548 
 432 0.377827 -0.0223878 
 431 0.378123 -0.0052154 
 430 0.377826 0.0121519 
 429 0.378124 0.0293239 
 428  0.37783 0.0466916 
 427 0.378131 0.0638636 
 426 0.377839 0.081232 
 425 0.378143 0.0984042 
 424 0.377853 0.115774 
 423 0.378159 0.132946 
 422 0.377872 0.150317 
 421  0.37818  0.16749 
 460 0.395258 -0.160566 
 459 0.395557 -0.143387 
 458 0.395237 -0.126023 
 457 0.395538 -0.108844 
 456 0.395221 -0.0914811 
 455 0.395524 -0.0743035 
 454  0.39521 -0.0569405 
 453 0.395516 -0.0397637 
 452 0.395204 -0.0224007 
 451 0.395513 -0.00522437 
 450 0.395204 0.0121389 
 449 0.395515 0.0293149 
 448 0.395208 0.0466786 
 447 0.395521 0.0638545 
 446 0.395217 0.0812189 
 445 0.395533 0.0983949 
 444 0.395232  0.11576 
 443 0.395551 0.132937 
 442 0.395252 0.150303 
 441 0.395573  0.16748 
 480 0.412628 -0.16058 
 479 0.412939 -0.143396 
 478 0.412607 -0.126036 
 477 0.412919 -0.108854 
 476  0.41259 -0.0914948 
 475 0.412905 -0.074313 
 474 0.412578 -0.0569543 
 473 0.412897 -0.0397732 
 472 0.412572 -0.0224146 
 471 0.412893 -0.00523405 
 470 0.412572 0.0121249 
 469 0.412895 0.0293051 
 468 0.412576 0.0466645 
 467 0.412902 0.0638446 
 466 0.412586 0.0812047 
 465 0.412915 0.098385 
 464 0.412601 0.115746 
 463 0.412933 0.132927 
 462 0.412622 0.150289 
 461 0.412956  0.16747 
 500  0.42999 -0.160594 
 499 0.430312 -0.143406 
 498 0.429968 -0.126051 
 497 0.430292 -0.108864 
 496  0.42995 -0.0915095 
 495 0.430278 -0.0743231 
 494 0.429938 -0.0569691 
 493 0.430269 -0.0397835 
 492 0.429932 -0.0224294 
 491 0.430265 -0.0052444 
 490 0.429931 0.0121099 
 489 0.430267 0.0292946 
 488 0.429936 0.0466494 
 487 0.430274 0.063834 
 486 0.429946 0.0811895 
 485 0.430287 0.0983743 
 484 0.429962 0.115731 
 483 0.430306 0.132916 
 482 0.429983 0.150273 
 481  0.43033 0.167459 
 520 0.451737 -0.160597 
 519 0.452073 -0.143429 
 518 0.451713 -0.126054 
 517 0.452052 -0.108887 
 516 0.451695 -0.0915121 
 515 0.452037 -0.0743462 
 514 0.451683 -0.0569718 
 513 0.452027 -0.0398067 
 512 0.451676 -0.0224323 
 511 0.452024 -0.00526771 
 510 0.451675 0.0121069 
 509 0.452026 0.0292712 
 508  0.45168 0.0466463 
 507 0.452033 0.0638105 
 506 0.451691 0.0811863 
 505 0.452047 0.0983507 
 504 0.451707 0.115727 
 503 0.452066 0.132892 
 502 0.451729  0.15027 
 501 0.452091 0.167435 
 540 0.469003 -0.160612 
 539  0.46935 -0.143439 
 538 0.468978 -0.126069 
 537 0.469329 -0.108898 
 536  0.46896 -0.091528 
 535 0.469313 -0.0743572 
 534 0.468947 -0.0569878 
 533 0.469303 -0.0398178 
 532  0.46894 -0.0224484 
 531 0.469299 -0.00527893 
 530 0.468939 0.0120907 
 529 0.469301 0.0292599 
 528 0.468944  0.04663 
 527 0.469309 0.0637991 
 526 0.468955 0.0811698 
 525 0.469323 0.0983391 
 524 0.468972 0.115711 
 523 0.469343 0.132881 
 522 0.468995 0.150253 
 521 0.469369 0.167424 
 560 0.486259 -0.160629 
 559 0.486617 -0.143451 
 558 0.486233 -0.126086 
 557 0.486595 -0.108909 
 556 0.486214 -0.0915448 
 555 0.486579 -0.0743688 
 554 0.486201 -0.0570047 
 553 0.486569 -0.0398295 
 552 0.486194 -0.0224654 
 551 0.486565 -0.00529078 
 550 0.486193 0.0120736 
 549 0.486567 0.0292479 
 548 0.486198 0.0466127 
 547 0.486575 0.063787 
 546 0.486209 0.0811525 
 545 0.486589 0.0983269 
 544 0.486227 0.115693 
 543  0.48661 0.132868 
 542 0.486251 0.150236 
 541 0.486637 0.167411 
 580 0.503505 -0.160646 
 579 0.503875 -0.143463 
 578 0.503479 -0.126104 
 577 0.503852 -0.108921 
 576 0.503459 -0.0915624 
 575 0.503835 -0.074381 
 574 0.503445 -0.0570225 
 573 0.503825 -0.0398419 
 572 0.503438 -0.0224833 
 571  0.50382 -0.00530325 
 570 0.503437 0.0120555 
 569 0.503823 0.0292353 
 568 0.503443 0.0465945 
 567 0.503831 0.0637743 
 566 0.503454 0.0811342 
 565 0.503846 0.0983141 
 564 0.503472 0.115675 
 563 0.503867 0.132855 
 562 0.503497 0.150217 
 561 0.503895 0.167398 
 600 0.520744 -0.160665 
 599 0.521124 -0.143475 
 598 0.520717 -0.126122 
 597 0.521101 -0.108934 
 596 0.520696 -0.091581 
 595 0.521083 -0.0743939 
 594 0.520682 -0.0570412 
 593 0.521073 -0.0398548 
 592 0.520675 -0.0225022 
 591 0.521068 -0.00531634 
 590 0.520674 0.0120366 
 589 0.521071 0.0292221 
 588 0.520679 0.0465755 
 587 0.521079 0.0637609 
 586 0.520691 0.081115 
 585 0.521095 0.0983006 
 584  0.52071 0.115656 
 583 0.521116 0.132842 
 582 0.520735 0.150198 
 581 0.521145 0.167384 
 620  0.53794 -0.160669 
 619  0.53833 -0.143504 
 618 0.537912 -0.126126 
 617 0.538306 -0.108962 
 616 0.537891 -0.0915851 
 615 0.538288 -0.0744224 
 614 0.537877 -0.0570455 
 613 0.538277 -0.0398835 
 612 0.537869 -0.0225066 
 611 0.538273 -0.00534513 
 610 0.537868 0.012032 
 609 0.538275 0.0291932 
 608 0.537874 0.0465708 
 607 0.538284 0.0637318 
 606 0.537886 0.0811102 
 605   0.5383 0.0982714 
 604 0.537905 0.115651 
 603 0.538322 0.132812 
 602 0.537931 0.150193 
 601 0.538351 0.167355 
 640 0.555073 -0.160688 
 639 0.555474 -0.143517 
 638 0.555045 -0.126145 
 637 0.555449 -0.108975 
 636 0.555023 -0.0916044 
 635 0.555431 -0.0744357 
 634 0.555008 -0.0570649 
 633  0.55542 -0.039897 
 632    0.555 -0.0225261 
 631 0.555415 -0.00535876 
 630 0.554999 0.0120123 
 629 0.555418 0.0291794 
 628 0.555005 0.0465509 
 627 0.555427 0.0637179 
 626 0.555018 0.0810902 
 625 0.555443 0.0982574 
 624 0.555037 0.115631 
 623 0.555466 0.132798 
 622 0.555064 0.150172 
 621 0.555496 0.167341 
 660 0.572197 -0.160707 
 659 0.572608 -0.14353 
 658 0.572168 -0.126165 
 657 0.572583 -0.108989 
 656 0.572145 -0.0916245 
 655 0.572564 -0.0744496 
 654  0.57213 -0.0570851 
 653 0.572552 -0.039911 
 652 0.572122 -0.0225465 
 651 0.572548 -0.00537295 
 650 0.572121 0.0119918 
 649  0.57255 0.0291651 
 648 0.572127 0.0465303 
 647  0.57256 0.0637035 
 646  0.57214 0.0810694 
 645 0.572576 0.0982427 
 644  0.57216  0.11561 
 643   0.5726 0.132783 
 642 0.572187 0.150151 
 641  0.57263 0.167326 
 680 0.589312 -0.160728 
 679 0.589734 -0.143545 
 678 0.589282 -0.126186 
 677 0.589708 -0.109004 
 676  0.58926 -0.0916454 
 675 0.589688 -0.0744641 
 674 0.589244 -0.0571061 
 673 0.589677 -0.0399256 
 672 0.589236 -0.0225677 
 671 0.589672 -0.0053877 
 670 0.589235 0.0119705 
 669 0.589674 0.0291502 
 668 0.589241 0.0465088 
 667 0.589684 0.0636884 
 666 0.589254 0.0810478 
 665 0.589701 0.0982275 
 664 0.589275 0.115588 
 663 0.589725 0.132768 
 662 0.589302 0.150129 
 661 0.589756  0.16731 
 700 0.606421 -0.160749 
 699 0.606853 -0.143559 
 698  0.60639 -0.126207 
 697 0.606826 -0.109018 
 696 0.606367 -0.091667 
 695 0.606806 -0.0744791 
 694 0.606351 -0.057128 
 693 0.606794 -0.0399408 
 692 0.606343 -0.0225896 
 691 0.606789 -0.00540301 
 690 0.606342 0.0119484 
 689 0.606792 0.0291347 
 688 0.606348 0.0464865 
 687 0.606802 0.0636728 
 686 0.606362 0.0810254 
 685 0.606819 0.0982118 
 684 0.606382 0.115565 
 683 0.606844 0.132752 
 682 0.606411 0.150107 
 681 0.606876 0.167294 
 720 0.623552 -0.160753 
 719 0.623993 -0.14359 
 718 0.623521 -0.126211 
 717 0.623965 -0.109049 
 716 0.623497 -0.0916706 
 715 0.623945 -0.0745102 
 714 0.623481 -0.0571317 
 713 0.623933 -0.039972 
 712 0.623472 -0.0225935 
 711 0.623928 -0.00543437 
 710 0.623471 0.0119443 
 709 0.623931 0.0291032 
 708 0.623477 0.0464824 
 707 0.623941 0.0636412 
 706 0.623491 0.081021 
 705 0.623958  0.09818 
 704 0.623513 0.115561 
 703 0.623984  0.13272 
 702 0.623542 0.150102 
 701 0.624016 0.167262 
 740 0.640688 -0.160774 
 739 0.641139 -0.143605 
 738 0.640656 -0.126233 
 737 0.641111 -0.109064 
 736 0.640632 -0.0916927 
 735  0.64109 -0.0745255 
 734 0.640615 -0.0571539 
 733 0.641077 -0.0399875 
 732 0.640607 -0.0226159 
 731 0.641072 -0.00544997 
 730 0.640605 0.0119218 
 729 0.641075 0.0290874 
 728 0.640612 0.0464597 
 727 0.641085 0.0636252 
 726 0.640626 0.0809982 
 725 0.641104 0.0981639 
 724 0.640648 0.115538 
 723 0.641129 0.132704 
 722 0.640678 0.150079 
 721 0.641163 0.167246 
 760 0.657815 -0.160797 
 759 0.658275 -0.14362 
 758 0.657782 -0.126255 
 757 0.658246 -0.10908 
 756 0.657757 -0.0917155 
 755 0.658225 -0.0745412 
 754  0.65774 -0.0571769 
 753 0.658212 -0.0400034 
 752 0.657731 -0.022639 
 751 0.658207 -0.00546607 
 750  0.65773 0.0118985 
 749  0.65821 0.0290712 
 748 0.657737 0.0464362 
 747  0.65822 0.0636088 
 746 0.657751 0.0809746 
 745 0.658239 0.0981473 
 744 0.657774 0.115514 
 743 0.658265 0.132687 
 742 0.657804 0.150055 
 741 0.658299 0.167229 
 780 0.674933 -0.16082 
 779 0.675403 -0.143636 
 778   0.6749 -0.126279 
 777 0.675374 -0.109096 
 776 0.674875 -0.091739 
 775 0.675352 -0.0745575 
 774 0.674857 -0.0572005 
 773 0.675339 -0.0400198 
 772 0.674848 -0.0226628 
 771 0.675334 -0.00548267 
 770 0.674847 0.0118746 
 769 0.675336 0.0290544 
 768 0.674854 0.0464121 
 767 0.675347 0.0635919 
 766 0.674869 0.0809503 
 765 0.675366 0.0981302 
 764 0.674891  0.11549 
 763 0.675393  0.13267 
 762 0.674922  0.15003 
 761 0.675428 0.167211 
 800 0.692046 -0.160844 
 799 0.692524 -0.143653 
 798 0.692012 -0.126303 
 797 0.692495 -0.109113 
 796 0.691986 -0.0917631 
 795 0.692473 -0.0745743 
 794 0.691968 -0.0572249 
 793 0.692459 -0.0400367 
 792 0.691959 -0.0226873 
 791 0.692454 -0.00549976 
 790 0.691958 0.0118499 
 789 0.692457 0.0290371 
 788 0.691965 0.0463872 
 787 0.692468 0.0635744 
 786  0.69198 0.0809252 
 785 0.692487 0.0981126 
 784 0.692003 0.115464 
 783 0.692514 0.132652 
 782 0.692034 0.150005 
 781  0.69255 0.167193 
 820 0.709188 -0.160848 
 819 0.709675 -0.143686 
 818 0.709153 -0.126307 
 817 0.709644 -0.109146 
 816 0.709127 -0.0917672 
 815 0.709622 -0.0746081 
 814 0.709109 -0.057229 
 813 0.709608 -0.0400708 
 812 0.709099 -0.0226917 
 811 0.709603 -0.00553395 
 810 0.709098 0.0118454 
 809 0.709605 0.0290028 
 808 0.709105 0.0463826 
 807 0.709617 0.0635399 
 806  0.70912 0.0809204 
 805 0.709636 0.098078 
 804 0.709144 0.115459 
 803 0.709664 0.132617 
 802 0.709176     0.15 
 801   0.7097 0.167158 
 840 0.726341 -0.160871 
 839 0.726837 -0.143703 
 838 0.726306 -0.126331 
 837 0.726806 -0.109163 
 836 0.726279 -0.0917913 
 835 0.726783 -0.0746249 
 834 0.726261 -0.0572534 
 833 0.726769 -0.0400877 
 832 0.726251 -0.0227162 
 831 0.726764 -0.00555105 
 830  0.72625 0.0118207 
 829 0.726766 0.0289855 
 828 0.726257 0.0463577 
 827 0.726778 0.0635225 
 826 0.726273 0.0808954 
 825 0.726798 0.0980603 
 824 0.726297 0.115434 
 823 0.726826 0.132599 
 822 0.726329 0.149974 
 821 0.726863  0.16714 
 860 0.743484 -0.160896 
 859 0.743989 -0.14372 
 858 0.743448 -0.126355 
 857 0.743957 -0.10918 
 856 0.743421 -0.0918161 
 855 0.743934 -0.0746421 
 854 0.743403 -0.0572784 
 853  0.74392 -0.0401051 
 852 0.743393 -0.0227413 
 851 0.743914 -0.00556859 
 850 0.743391 0.0117954 
 849 0.743917 0.0289678 
 848 0.743399 0.0463322 
 847 0.743929 0.0635046 
 846 0.743415 0.0808697 
 845 0.743949 0.0980422 
 844 0.743439 0.115408 
 843 0.743978 0.132581 
 842 0.743472 0.149948 
 841 0.744015 0.167122 
 880 0.760619 -0.160921 
 879 0.761132 -0.143737 
 878 0.760583 -0.12638 
 877   0.7611 -0.109198 
 876 0.760555 -0.0918416 
 875 0.761077 -0.0746597 
 874 0.760536 -0.0573039 
 873 0.761062 -0.0401229 
 872 0.760526 -0.0227671 
 871 0.761057 -0.00558658 
 870 0.760525 0.0117694 
 869  0.76106 0.0289496 
 868 0.760532 0.0463061 
 867 0.761071 0.0634863 
 866 0.760548 0.0808434 
 865 0.761092 0.0980237 
 864 0.760573 0.115382 
 863 0.761121 0.132563 
 862 0.760607 0.149922 
 861 0.761159 0.167103 
 900 0.777748 -0.160947 
 899  0.77827 -0.143755 
 898 0.777711 -0.126406 
 897 0.778237 -0.109215 
 896 0.777683 -0.0918676 
 895 0.778213 -0.0746778 
 894 0.777664 -0.0573302 
 893 0.778198 -0.0401411 
 892 0.777653 -0.0227935 
 891 0.778193 -0.005605 
 890 0.777652 0.0117428 
 889 0.778196 0.028931 
 888 0.777659 0.0462793 
 887 0.778208 0.0634675 
 886 0.777676 0.0808165 
 885 0.778228 0.0980048 
 884 0.777701 0.115355 
 883 0.778258 0.132543 
 882 0.777735 0.149894 
 881 0.778297 0.167084 
 920 0.799745 -0.16095 
 919 0.800276 -0.143789 
 918 0.799707 -0.126409 
 917 0.800243 -0.10925 
 916 0.799679 -0.0918709 
 915 0.800219 -0.0747127 
 914 0.799659 -0.0573337 
 913 0.800204 -0.0401762 
 912 0.799649 -0.0227972 
 911 0.800197 -0.00564027 
 910 0.799647 0.011739 
 909 0.800201 0.0288956 
 908 0.799655 0.0462754 
 907 0.800213 0.0634319 
 906 0.799672 0.0808123 
 905 0.800234 0.097969 
 904 0.799697  0.11535 
 903 0.800264 0.132507 
 902 0.799732  0.14989 
 901 0.800304 0.167048 
 940 0.816938 -0.160975 
 939 0.817477 -0.143807 
 938 0.816899 -0.126435 
 937 0.817443 -0.109268 
