86,0xf6f8,VFAT2 #086,3063000110010100086,,,
87,0xffeb,VFAT2 #087,3063000110010100087,,,
88,0xf788,VFAT2 #088,3063000110010100088,,,
89,0xf767,VFAT2 #089,3063000110010100089,,,
90,0xf72c,VFAT2 #090,3063000110010100090,,,
91,0xffe3,VFAT2 #091,3063000110010100091,,,
92,0xf6db,VFAT2 #092,3063000110010100092,,,
93,0xff7c,VFAT2 #093,3063000110010100093,,,
94,0xf6ff,VFAT2 #094,3063000110010100094,,,
95,0xfff0,VFAT2 #095,3063000110010100095,,,
96,0xf6c3,VFAT2 #096,3063000110010100096,,,
97,0xffcf,VFAT2 #097,3063000110010100097,,,in a wrong box for 0xff1f
98,0xf6ac,VFAT2 #098,3063000110010100098,,,
99,0xff9c,VFAT2 #099,3063000110010100099,,,
100,0xffa0,VFAT2 #100,3063000110010100100,,,
101,0xff77,VFAT2 #101,3063000110010100101,,,
102,0xf92b,VFAT2 #102,3063000110010100102,,,
103,0xf6c8,VFAT2 #103,3063000110010100103,,,
104,0xf978,VFAT2 #104,3063000110010100104,,,
105,0xffa3,VFAT2 #105,3063000110010100105,,,
106,0xf98f,VFAT2 #106,3063000110010100106,,,
107,0xf963,VFAT2 #107,3063000110010100107,,,
108,0xf9bb,VFAT2 #108,3063000110010100108,,,
109,0xf6e3,VFAT2 #109,3063000110010100109,,,
110,0xf940,VFAT2 #110,3063000110010100110,,,
111,0xf93f,VFAT2 #111,3063000110010100111,,,
112,0xf94b,VFAT2 #112,3063000110010100112,,,
113,0xfb4f,VFAT2 #113,3063000110010100113,,,
114,0xffa4,VFAT2 #114,3063000110010100114,,,
115,0xf944,VFAT2 #115,3063000110010100115,,,
116,0xf94c,VFAT2 #116,3063000110010100116,,,
117,0xf6e7,VFAT2 #117,3063000110010100117,,,
118,0xf6a3,VFAT2 #118,3063000110010100118,,,
119,0xf6b4,VFAT2 #119,3063000110010100119,,,
120,0xff67,VFAT2 #120,3063000110010100120,,,
121,0xf943,VFAT2 #121,3063000110010100121,,,
122,0xffa7,VFAT2 #122,3063000110010100122,,,
123,0xff33,VFAT2 #123,3063000110010100123,,,
124,0xf958,VFAT2 #124,3063000110010100124,,,
125,0xff54,VFAT2 #125,3063000110010100125,,,
126,0xf753,VFAT2 #126,3063000110010100126,,,
127,0xf920,VFAT2 #127,3063000110010100127,,,
128,0xfe44,VFAT2 #128,3063000110010100128,,,
129,0xfe33,VFAT2 #129,3063000110010100129,,,
130,0xf6df,VFAT2 #130,3063000110010100130,,,
131,0xf77f,VFAT2 #131,3063000110010100131,,,
132,0xfedc,,,,,
133,0xf784,VFAT2 #133,3063000110010100133,,,
134,0xff8b,,,,,
135,0xfee7,VFAT2 #135,3063000110010100135,,,
136,0xf6bf,VFAT2 #136,3063000110010100136,,,
137,0xfeeb,VFAT2 #137,3063000110010100137,,,in a wrong box for 0xf984
138,0xffaf,VFAT2 #138,3063000110010100138,,,
139,0xf964,VFAT2 #139,3063000110010100139,,,
140,0xf707,VFAT2 #140,3063000110010100140,,,
141,0xfa43,VFAT2 #141,3063000110010100141,,,
142,0xfef4,VFAT2 #142,3063000110010100142,,,
143,0xf764,,,,,
144,0xfa37,VFAT2 #144,3063000110010100144,,,
145,0xfee8,VFAT2 #145,3063000110010100145,,,
146,0xf758,VFAT2 #146,3063000110010100146,,,
147,0xf720,VFAT2 #147,3063000110010100147,,,
148,0xff17,VFAT2 #148,3063000110010100148,,,
149,0xf6af,VFAT2 #149,3063000110010100149,,,
150,0xf717,VFAT2 #150,3063000110010100150,,,
151,0xf6a0,VFAT2 #151,3063000110010100151,,,
152,0xfeec,VFAT2 #152,3063000110010100152,,,
153,0xf95f,VFAT2 #153,3063000110010100153,,,
154,0xf6dc,VFAT2 #154,3063000110010100154,,,
155,0xfe47,VFAT2 #155,3063000110010100155,,,
156,0xf97f,VFAT2 #156,3063000110010100156,,,
157,0xff3c,VFAT2 #157,3063000110010100157,,,
158,0xfec7,VFAT2 #158,3063000110010100158,,,
159,0xfeff,,,,,
160,0xf6fc,,,,,
161,0xf968,VFAT2 #161,3063000110010100161,,,
162,0xf960,VFAT2 #162,3063000110010100162,,,
163,0xf763,VFAT2 #163,3063000110010100163,,,
164,0xf6cb,VFAT2 #164,3063000110010100164,,,
165,0xf6b7,VFAT2 #165,3063000110010100165,,,
166,0xf967,VFAT2 #166,3063000110010100166,,,
167,0xffc7,VFAT2 #167,3063000110010100167,,,
168,0xfe27,VFAT2 #168,3063000110010100168,,,
169,0xf6b0,VFAT2 #169,3063000110010100169,,,
170,0xf783,VFAT2 #170,3063000110010100170,,,
171,0xf950,VFAT2 #171,3063000110010100171,,,
172,0xf6ec,VFAT2 #172,3063000110010100172,,,
173,0xf6f4,VFAT2 #173,3063000110010100173,,,
174,0xf6ab,VFAT2 #174,3063000110010100174,,,
175,0xf733,VFAT2 #175,3063000110010100175,,,
176,0xff3f,VFAT2 #176,3063000110010100176,,,
177,0xfee4,VFAT2 #177,3063000110010100177,,,
178,0xf924,VFAT2 #178,3063000110010100178,,,
179,0xfef8,VFAT2 #179,3063000110010100179,,,
180,0xfa13,VFAT2 #180,3063000110010100180,,,
181,0xf72b,VFAT2 #181,3063000110010100181,,,
182,0xf6a4,VFAT2 #182,3063000110010100182,,,
183,0xf6cc,VFAT2 #183,3063000110010100183,,,
184,0xffab,VFAT2 #184,3063000110010100184,,,
185,0xf6c4,VFAT2 #185,3063000110010100185,,,
186,0xf6a8,VFAT2 #186,3063000110010100186,,,
187,0xfed0,VFAT2 #187,3063000110010100187,,,
188,0xf988,VFAT2 #188,3063000110010100188,,,
189,0xfa5b,VFAT2 #189,3063000110010100189,,,
190,0xf727,VFAT2 #190,3063000110010100190,,,
191,0xf770,VFAT2 #191,3063000110010100191,,,
192,0xfec4,VFAT2 #192,3063000110010100192,,,
193,0xf91b,VFAT2 #193,3063000110010100193,,,
194,0xff6c,VFAT2 #194,3063000110010100194,,,
195,0xff0c,VFAT2 #195,3063000110010100195,,,
196,0xfe48,VFAT2 #196,3063000110010100196,,,
197,0xfe1f,VFAT2 #197,3063000110010100197,,,
198,0xff28,VFAT2 #198,3063000110010100198,,,
199,0xf74f,VFAT2 #199,3063000110010100199,,,
200,0xf98b,VFAT2 #200,3063000110010100200,,,
201,0xfa1c,VFAT2 #201,3063000110010100201,,,
202,0xf78b,VFAT2 #202,3063000110010100202,,,
203,0xf91c,VFAT2 #203,3063000110010100203,,,
204,0xff68,VFAT2 #204,3063000110010100204,,,
205,0xfa07,VFAT2 #205,3063000110010100205,,,
206,0xfa23,VFAT2 #206,3063000110010100206,,,
207,0xf700,VFAT2 #207,3063000110010100207,,,
208,0xfa1b,VFAT2 #208,3063000110010100208,,,
209,0xfa3c,VFAT2 #209,3063000110010100209,,,
210,0xf734,VFAT2 #210,3063000110010100210,,,
211,0xfec3,VFAT2 #211,3063000110010100211,,,
212,0xfec8,VFAT2 #212,3063000110010100212,,,
213,0xfe2b,VFAT2 #213,3063000110010100213,,,
214,0xff10,VFAT2 #214,3063000110010100214,,,
215,0xf724,VFAT2 #215,3063000110010100215,,,
216,0xf927,VFAT2 #216,3063000110010100216,,,
217,0xf714,VFAT2 #217,3063000110010100217,,,
218,0xf6cf,VFAT2 #218,3063000110010100218,,,
219,0xf9c7,VFAT2 #219,3063000110010100219,,,
220,0xf9e8,VFAT2 #220,3063000110010100220,,,
221,0xf777,VFAT2 #221,3063000110010100221,,,
222,0xf6e8,VFAT2 #222,3063000110010100222,,,
223,0xfe43,VFAT2 #223,3063000110010100223,,,
224,0xf70c,VFAT2 #224,3063000110010100224,,,
225,0xf6bb,VFAT2 #225,3063000110010100225,,,
226,0xff64,VFAT2 #226,3063000110010100226,,,
227,0xf6d0,VFAT2 #227,3063000110010100227,,,
228,0xf72f,VFAT2 #228,3063000110010100228,,,
229,0xf75f,VFAT2 #229,3063000110010100229,,,
230,0xf6fb,VFAT2 #230,3063000110010100230,,,
231,0xfa44,VFAT2 #231,3063000110010100231,,,
232,0xff93,VFAT2 #232,3063000110010100232,,,
233,0xfa3f,VFAT2 #233,3063000110010100233,,,
234,0xfee0,VFAT2 #234,3063000110010100234,,,
235,0xfe23,VFAT2 #235,3063000110010100235,,,
236,0xf953,VFAT2 #236,3063000110010100236,,,
237,0xf704,VFAT2 #237,3063000110010100237,,,
238,0xf6d7,VFAT2 #238,3063000110010100238,,,
239,0xf9e0,VFAT2 #239,3063000110010100239,,,
240,0xfa48,VFAT2 #240,3063000110010100240,,,
241,0xfe40,VFAT2 #241,3063000110010100241,,,
242,0xf6b8,VFAT2 #242,3063000110010100242,,,
243,0xf760,VFAT2 #243,3063000110010100243,,,
244,0xf9d3,VFAT2 #244,3063000110010100244,,,
245,0xf70f,VFAT2 #245,3063000110010100245,,,
246,0xf6d4,VFAT2 #246,3063000110010100246,,,
247,0xf78c,VFAT2 #247,3063000110010100247,,,
248,0xfa0f,VFAT2 #248,3063000110010100248,,,
249,0xff80,VFAT2 #249,3063000110010100249,,,
250,0xfa0b,VFAT2 #250,3063000110010100250,,,
251,0xf6b3,VFAT2 #251,3063000110010100251,,,
252,0xff57,VFAT2 #252,3063000110010100252,,,
253,0xf9ff,VFAT2 #253,3063000110010100253,,,
254,0xfecc,VFAT2 #254,3063000110010100254,,,
255,0xf77b,VFAT2 #255,3063000110010100255,,,
256,0xf96b,VFAT2 #256,3063000110010100256,,,
257,0xf9f7,VFAT2 #257,3063000110010100257,,,
258,0xfa53,VFAT2 #258,3063000110010100258,,,
259,0xfa33,VFAT2 #259,3063000110010100259,,,
260,0xff23,VFAT2 #260,3063000110010100260,,,
261,0xf9e4,VFAT2 #261,3063000110010100261,,,
262,0xffbb,VFAT2 #262,3063000110010100262,,,
263,0xff27,VFAT2 #263,3063000110010100263,,,
264,0xff78,VFAT2 #264,3063000110010100264,,,
265,0xf75c,VFAT2 #265,3063000110010100265,,,
266,0xfa14,VFAT2 #266,3063000110010100266,,,
267,0xf9e7,VFAT2 #267,3063000110010100267,,,
268,0xfe28,VFAT2 #268,3063000110010100268,,,
269,0xf9a7,VFAT2 #269,3063000110010100269,,,
270,0xfa24,VFAT2 #270,3063000110010100270,,,
271,0xf99f,VFAT2 #271,3063000110010100271,,,
272,0xf96f,VFAT2 #272,3063000110010100272,,,
273,0xf723,VFAT2 #273,3063000110010100273,,,
274,0xf70b,VFAT2 #274,3063000110010100274,,,
275,0xfe37,VFAT2 #275,3063000110010100275,,,
276,0xf997,VFAT2 #276,3063000110010100276,,,
277,0xfa47,VFAT2 #277,3063000110010100277,,,
278,0xfe20,VFAT2 #278,3063000110010100278,,,
279,0xf973,VFAT2 #279,3063000110010100279,,,
280,0xfeb3,VFAT2 #280,3063000110010100280,,,
281,0xfe3c,VFAT2 #281,3063000110010100281,,,
282,0xfe3f,VFAT2 #282,3063000110010100282,,,
283,0xf9b8,VFAT2 #283,3063000110010100283,,,
284,0xf73c,VFAT2 #284,3063000110010100284,,,
285,0xf74b,VFAT2 #285,3063000110010100285,,,
286,0xf9fc,VFAT2 #286,3063000110010100286,,,
287,0xff30,VFAT2 #287,3063000110010100287,,,
288,0xfa4f,VFAT2 #288,3063000110010100288,,,
289,0xfefb,VFAT2 #289,3063000110010100289,,,
290,0xfe3b,VFAT2 #290,3063000110010100290,,,
291,0xf95c,VFAT2 #291,3063000110010100291,,,
292,0xff94,VFAT2 #292,3063000110010100292,,,
293,0xf69f,VFAT2 #293,3063000110010100293,,,
294,0xf6f3,VFAT2 #294,3063000110010100294,,,
295,0xf748,VFAT2 #295,3063000110010100295,,,
296,0xff2b,VFAT2 #296,3063000110010100296,,,
297,0xfe38,VFAT2 #297,3063000110010100297,,,
298,0xf6c7,VFAT2 #298,3063000110010100298,,,
299,0xff1c,VFAT2 #299,3063000110010100299,,,
300,0xf768,VFAT2 #300,3063000110010100300,,,
301,0xff70,VFAT2 #301,3063000110010100301,,,
302,0xfa10,VFAT2 #302,3063000110010100302,,,
303,0xf9cc,VFAT2 #303,3063000110010100303,,,
304,0xf9c0,VFAT2 #304,3063000110010100304,,,
305,0xf9b7,VFAT2 #305,3063000110010100305,,,
306,0xfa38,VFAT2 #306,3063000110010100306,,,
307,0xf9a0,VFAT2 #307,3063000110010100307,,,
308,0xfe34,VFAT2 #308,3063000110010100308,,,
309,0xf708,VFAT2 #309,3063000110010100309,,,
310,0xf9dc,VFAT2 #310,3063000110010100310,,,
311,0xfed7,VFAT2 #311,3063000110010100311,,,
312,0xfe4b,VFAT2 #312,3063000110010100312,,,
313,0xfe24,VFAT2 #313,3063000110010100313,,,
314,0xfebc,VFAT2 #314,3063000110010100314,,,
315,0xfe2c,VFAT2 #315,3063000110010100315,,,
316,0xf9ac,VFAT2 #316,3063000110010100316,,,
317,0xfed4,VFAT2 #317,3063000110010100317,,,
318,0xf9f3,VFAT2 #318,3063000110010100318,,,
319,0xf9c4,VFAT2 #319,3063000110010100319,,,
320,0xf9d8,VFAT2 #320,3063000110010100320,,,
321,0xfa03,VFAT2 #321,3063000110010100321,,,
322,0xf9d4,VFAT2 #322,3063000110010100322,,,
323,0xfef3,VFAT2 #323,3063000110010100323,,,
324,0xfedb,VFAT2 #324,3063000110010100324,,,
325,0xf9f4,VFAT2 #325,3063000110010100325,,,
326,0xfebb,VFAT2 #326,3063000110010100326,,,
327,0xf9eb,VFAT2 #327,3063000110010100327,,,
328,0xf9bc,VFAT2 #328,3063000110010100328,,,
329,0xf9f8,VFAT2 #329,3063000110010100329,,,
330,0xf9c8,VFAT2 #330,3063000110010100330,,,
331,0xfec0,VFAT2 #331,3063000110010100331,,,
332,0xf993,VFAT2 #332,3063000110010100332,,,
333,0xffb3,VFAT2 #333,3063000110010100333,,,
334,0xfa0c,VFAT2 #334,3063000110010100334,,,
335,0xff53,VFAT2 #335,3063000110010100335,,,
336,0xf73b,VFAT2 #336,3063000110010100336,,,
337,0xfedf,VFAT2 #337,3063000110010100337,,,
338,0xfa2b,VFAT2 #338,3063000110010100338,,,
339,0xfebf,VFAT2 #339,3063000110010100339,,,
340,0xff43,VFAT2 #340,3063000110010100340,,,
341,0xf9ec,VFAT2 #341,3063000110010100341,,,
342,0xf744,VFAT2 #342,3063000110010100342,,,
343,0xf9af,VFAT2 #343,3063000110010100343,,,
344,0xf6eb,VFAT2 #344,3063000110010100344,,,
345,0xfa04,VFAT2 #345,3063000110010100345,,,
346,0xfeef,VFAT2 #346,3063000110010100346,,,
347,0xf998,VFAT2 #347,3063000110010100347,,,
348,0xf6d3,VFAT2 #348,3063000110010100348,,,
349,0xfa1f,VFAT2 #349,3063000110010100349,,,
350,0xfa54,VFAT2 #350,3063000110010100350,,,
351,0xf974,VFAT2 #351,3063000110010100351,,,
352,0xff4f,VFAT2 #352,3063000110010100352,,,
353,0xfa3b,VFAT2 #353,3063000110010100353,,,
354,0xf9b3,VFAT2 #354,3063000110010100354,,,
355,0xf9f0,VFAT2 #355,3063000110010100355,,,
356,0xf74c,VFAT2 #356,3063000110010100356,,,
357,0xf73f,VFAT2 #357,3063000110010100357,,,
358,0xf977,VFAT2 #358,3063000110010100358,,,
359,0xf97c,VFAT2 #359,3063000110010100359,,,
360,0xff5f,VFAT2 #360,3063000110010100360,,,
361,0xf9cb,VFAT2 #361,3063000110010100361,,,
362,0xfed8,VFAT2 #362,3063000110010100362,,,
363,0xf98c,VFAT2 #363,3063000110010100363,,,
364,0xfa50,VFAT2 #364,3063000110010100364,,,
365,0xff00,,,,,
366,0xff88,,,,,
367,0xf757,,,,,
368,0xf9c3,,,,,
369,0xffb0,,,,,
370,0xf947,,,,,
371,0xf9b4,,,,,
372,0xff08,,,,,
373,0xf9a4,,,,,
374,0xf703,,,,,
375,0xf9d7,,,,,
376,0xf6a7,,,,,
377,0xfa27,,,,,
378,0xfed3,,,,,
379,0xfb44,,,,,
380,0xff1b,,,,,
381,0xf6e4,,,,,
382,0xf994,,,,,
383,0xf9df,,,,,
384,0xf9b0,,,,,
385,0xfe2f,,,,,
386,0xff07,,,,,
387,0xffbc,,,,,
388,0xf9cf,,,,,
389,,,,,,
390,,,,,,
391,,,,,,
392,,,,,,
393,,,,,,
394,,,,,,
395,,,,,,
396,,,,,,
397,,,,,,
398,,,,,,
399,,,,,,
400,,,,,,
401,,,,,,
402,,,,,,
403,,,,,,
404,,,,,,
405,,,,,,
406,,,,,,
407,,,,,,
408,,,,,,
409,,,,,,
410,,,,,,
411,,,,,,
412,,,,,,
413,,,,,,
414,,,,,,
415,,,,,,
416,,,,,,
417,,,,,,
418,,,,,,
419,,,,,,
420,,,,,,
421,,,,,,
422,,,,,,
423,,,,,,
424,,,,,,
425,,,,,,
426,,,,,,
427,,,,,,
428,,,,,,
429,,,,,,
430,0xffef,,,,,"The VCal value is ~52.5, higher than others"
431,0xf990,,,,,"broken strip 100, scurve values are 0; the same result for 2016_09_06_QC3"
432,0xff7b,,,,,0xff7b can not be recognised by GEM WEB DAQ or script
433,0xfa58,,,,,"sigma distribution not good; retested with 2016_10_17_QC3, the same issue, bad chip"
434,0xfa30,,,,,"strange S curve from strip 114, 115, 116;  Failed retest 2016_10_24_QC3"
435,0xf95b,,,,,strange S curve from strip 4; Failed retest 2016_10_24_QC3
436,,,,,,
437,,,,,,
438,,,,,,
439,,,,,,
440,,,,,,
441,,,,,,
442,,,,,,
443,,,,,,
444,,,,,,
445,,,,,,
446,,,,,,
447,,,,,,
448,,,,,,
449,,,,,,
450,,,,,,
451,,,,,,
