absEta_0_1-highR9-Et_35_43	runNumber	258745	259625	0.9966	0.0003	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	259626	259810	0.9970	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	259811	259890	0.9970	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	259891	260426	0.9962	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	260427	260535	0.9962	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	260536	999999	0.9972	0.0002	0.0001	0.0008
absEta_0_1-highR9-Et_35_43	runNumber	3	254789	0.9987	0.0000	0.0001	0.0008
absEta_0_1-highR9-Et_43_50	runNumber	1	2	1.0000	0.0000	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	254790	256629	0.9987	0.0007	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	256630	257613	0.9953	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	257614	257818	0.9966	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	257819	258158	0.9970	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	258159	258213	0.9966	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	258214	258443	0.9972	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	258444	258704	0.9965	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	258705	258744	0.9971	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	258745	259625	0.9966	0.0003	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	259626	259810	0.9970	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	259811	259890	0.9970	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	259891	260426	0.9962	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	260427	260535	0.9962	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	260536	999999	0.9972	0.0002	0.0001	0.0004
absEta_0_1-highR9-Et_43_50	runNumber	3	254789	0.9987	0.0000	0.0001	0.0004
absEta_0_1-highR9-Et_50_55	runNumber	1	2	1.0000	0.0000	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	254790	256629	0.9987	0.0007	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	256630	257613	0.9953	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	257614	257818	0.9966	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	257819	258158	0.9970	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	258159	258213	0.9966	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	258214	258443	0.9972	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	258444	258704	0.9965	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	258705	258744	0.9971	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	258745	259625	0.9966	0.0003	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	259626	259810	0.9970	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	259811	259890	0.9970	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	259891	260426	0.9962	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	260427	260535	0.9962	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	260536	999999	0.9972	0.0002	0.0001	0.0010
absEta_0_1-highR9-Et_50_55	runNumber	3	254789	0.9987	0.0000	0.0001	0.0010
absEta_0_1-highR9-Et_55_100	runNumber	1	2	1.0000	0.0000	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	254790	256629	0.9987	0.0007	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	256630	257613	0.9953	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	257614	257818	0.9966	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	257819	258158	0.9970	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	258159	258213	0.9966	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	258214	258443	0.9972	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	258444	258704	0.9965	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	258705	258744	0.9971	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	258745	259625	0.9966	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	259626	259810	0.9970	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	259811	259890	0.9970	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	259891	260426	0.9962	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	260427	260535	0.9962	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	260536	999999	0.9972	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_55_100	runNumber	3	254789	0.9987	0.0000	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	1	2	1.0000	0.0000	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_0_20	runNumber	3	254789	1.0028	0.0000	0.0001	0.0013
absEta_0_1-lowR9-Et_100_1000000	runNumber	1	2	1.0000	0.0000	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_100_1000000	runNumber	3	254789	1.0028	0.0000	0.0001	0.0020
absEta_0_1-lowR9-Et_20_33	runNumber	1	2	1.0000	0.0000	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0013
absEta_0_1-lowR9-Et_20_33	runNumber	3	254789	1.0028	0.0000	0.0001	0.0013
absEta_0_1-lowR9-Et_33_39	runNumber	1	2	1.0000	0.0000	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0007
absEta_0_1-lowR9-Et_33_39	runNumber	3	254789	1.0028	0.0000	0.0001	0.0007
absEta_0_1-lowR9-Et_39_45	runNumber	1	2	1.0000	0.0000	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0005
absEta_0_1-lowR9-Et_39_45	runNumber	3	254789	1.0028	0.0000	0.0001	0.0005
absEta_0_1-lowR9-Et_45_50	runNumber	1	2	1.0000	0.0000	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0010
absEta_0_1-lowR9-Et_45_50	runNumber	3	254789	1.0028	0.0000	0.0001	0.0010
absEta_0_1-lowR9-Et_50_58	runNumber	1	2	1.0000	0.0000	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0014
absEta_0_1-lowR9-Et_50_58	runNumber	3	254789	1.0028	0.0000	0.0001	0.0014
absEta_0_1-lowR9-Et_58_100	runNumber	1	2	1.0000	0.0000	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	254790	256629	1.0028	0.0007	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	256630	257613	0.9993	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	257614	257818	1.0007	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	257819	258158	1.0010	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	258159	258213	1.0006	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	258214	258443	1.0013	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	258444	258704	1.0005	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	258705	258744	1.0011	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	258745	259625	1.0007	0.0003	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	259626	259810	1.0010	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	259811	259890	1.0011	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	259891	260426	1.0003	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	260427	260535	1.0002	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	260536	999999	1.0013	0.0002	0.0001	0.0020
absEta_0_1-lowR9-Et_58_100	runNumber	3	254789	1.0028	0.0000	0.0001	0.0020
absEta_1_1.4442-highR9-Et_0_20	runNumber	1	2	1.0000	0.0000	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	254790	256629	0.9923	0.0031	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	256630	257613	0.9922	0.0008	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	257614	257818	0.9964	0.0010	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	257819	258158	0.9952	0.0009	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	258159	258213	0.9951	0.0010	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	258214	258443	0.9958	0.0009	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	258444	258704	0.9954	0.0009	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	258705	258744	0.9958	0.0009	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	258745	259625	0.9961	0.0012	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	259626	259810	0.9958	0.0010	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	259811	259890	0.9976	0.0010	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	259891	260426	0.9982	0.0010	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	260427	260535	0.9969	0.0009	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	260536	999999	0.9991	0.0008	0.0004	0.0006
absEta_1_1.4442-highR9-Et_0_20	runNumber	3	254789	0.9923	0.0000	0.0004	0.0006
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	1	2	1.0000	0.0000	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	254790	256629	0.9923	0.0031	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	256630	257613	0.9922	0.0008	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	257614	257818	0.9964	0.0010	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	257819	258158	0.9952	0.0009	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	258159	258213	0.9951	0.0010	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	258214	258443	0.9958	0.0009	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	258444	258704	0.9954	0.0009	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	258705	258744	0.9958	0.0009	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	258745	259625	0.9961	0.0012	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	259626	259810	0.9958	0.0010	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	259811	259890	0.9976	0.0010	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	259891	260426	0.9982	0.0010	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	260427	260535	0.9969	0.0009	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	260536	999999	0.9991	0.0008	0.0004	0.0009
absEta_1_1.4442-highR9-Et_100_1000000	runNumber	3	254789	0.9923	0.0000	0.0004	0.0009
absEta_1_1.4442-highR9-Et_20_40	runNumber	1	2	1.0000	0.0000	0.0004	0.0006
absEta_1_1.4442-highR9-Et_20_40	runNumber	254790	256629	0.9923	0.0031	0.0004	0.0006
