absEta_0_1-highR9-Et_0_20	runNumber	1	2	1.0000	0.0000	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	2	254789	0.9936	0.0000	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	254790	256629	0.9936	0.0006	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	256630	256676	0.9941	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	256677	256733	0.9943	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	256734	256865	0.9934	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	256866	256940	0.9941	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	256941	257460	0.9932	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	257461	257489	0.9971	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	257490	257613	0.9955	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	257614	257681	0.9962	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	257682	257803	0.9950	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	257804	257820	0.9957	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	257821	257822	0.9956	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	257823	258128	0.9957	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258129	258158	0.9961	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258159	258210	0.9958	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258211	258319	0.9959	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258320	258425	0.9958	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258426	258439	0.9963	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258440	258443	0.9958	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258444	258654	0.9946	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258655	258702	0.9961	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258703	258711	0.9962	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258712	258741	0.9957	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258742	258744	0.9966	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	258745	259625	0.9956	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	259626	259685	0.9960	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	259686	259809	0.9961	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	259810	259821	0.9959	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	259822	259883	0.9956	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	259884	260424	0.9958	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	260425	260426	0.9951	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	260427	260532	0.9952	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	260533	260539	0.9954	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	260540	260626	0.9966	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_0_20	runNumber	260627	260627	0.9961	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_100_1000000	runNumber	1	2	1.0000	0.0000	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	2	254789	0.9936	0.0000	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	254790	256629	0.9936	0.0006	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	256630	256676	0.9941	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	256677	256733	0.9943	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	256734	256865	0.9934	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	256866	256940	0.9941	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	256941	257460	0.9932	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	257461	257489	0.9971	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	257490	257613	0.9955	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	257614	257681	0.9962	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	257682	257803	0.9950	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	257804	257820	0.9957	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	257821	257822	0.9956	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	257823	258128	0.9957	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258129	258158	0.9961	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258159	258210	0.9958	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258211	258319	0.9959	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258320	258425	0.9958	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258426	258439	0.9963	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258440	258443	0.9958	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258444	258654	0.9946	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258655	258702	0.9961	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258703	258711	0.9962	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258712	258741	0.9957	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258742	258744	0.9966	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	258745	259625	0.9956	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	259626	259685	0.9960	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	259686	259809	0.9961	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	259810	259821	0.9959	0.0004	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	259822	259883	0.9956	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	259884	260424	0.9958	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	260425	260426	0.9951	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	260427	260532	0.9952	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	260533	260539	0.9954	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	260540	260626	0.9966	0.0003	0.0001	0.0013
absEta_0_1-highR9-Et_100_1000000	runNumber	260627	260627	0.9961	0.0002	0.0001	0.0013
absEta_0_1-highR9-Et_20_35	runNumber	1	2	1.0000	0.0000	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	2	254789	0.9936	0.0000	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	254790	256629	0.9936	0.0006	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	256630	256676	0.9941	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	256677	256733	0.9943	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	256734	256865	0.9934	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	256866	256940	0.9941	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	256941	257460	0.9932	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	257461	257489	0.9971	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	257490	257613	0.9955	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	257614	257681	0.9962	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	257682	257803	0.9950	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	257804	257820	0.9957	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	257821	257822	0.9956	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	257823	258128	0.9957	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258129	258158	0.9961	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258159	258210	0.9958	0.0002	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258211	258319	0.9959	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258320	258425	0.9958	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258426	258439	0.9963	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258440	258443	0.9958	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258444	258654	0.9946	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258655	258702	0.9961	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258703	258711	0.9962	0.0003	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258712	258741	0.9957	0.0004	0.0001	0.0015
absEta_0_1-highR9-Et_20_35	runNumber	258742	258744	0.9966	0.0003	0.0001	0.0015
