637566980  27.3178
637599748  26.4359
637632516  25.46
637566982  27.3178
637599750  26.4359
637632518  25.46
637566984  32.4753
637599752  31.1716
637632520  29.7834
637566986  32.4753
637599754  31.1716
637632522  29.7834
637566989  20.9195
637632525  24.1091
637566993  15.4382
637632529  17.6113
637566997  14.0081
637632533  13.9799
637567001  15.4382
637632537  17.6113
637567005  20.9195
637632541  24.1091
637567108  27.3178
637599876  26.4359
637632644  25.46
637567110  27.3178
637599878  26.4359
637632646  25.46
637567112  32.4753
637599880  31.1716
637632648  29.7834
637567114  32.4753
637599882  31.1716
637632650  29.7834
637567117  20.9195
637632653  24.1091
637567121  15.4382
637632657  17.6113
637567125  14.0081
637632661  13.9799
637567129  15.4382
637632665  17.6113
637567133  20.9195
637632669  24.1091
637567236  27.3178
637600004  26.4359
637632772  25.46
637567238  27.3178
637600006  26.4359
637632774  25.46
637567240  32.4753
637600008  31.1716
637632776  29.7834
637567242  32.4753
637600010  31.1716
637632778  29.7834
637567245  20.9195
637632781  24.1091
637567249  15.7365
637632785  17.6278
637567253  14.0081
637632789  13.9799
637567257  15.4382
637632793  17.6113
637567261  20.9195
637632797  24.1091
637567364  27.3178
637600132  26.4359
637632900  25.46
637567366  27.3178
637600134  26.4359
637632902  25.46
637567368  32.4753
637600136  31.1716
637632904  29.7834
637567370  32.4753
637600138  31.1716
637632906  29.7834
637567373  20.9195
637632909  24.1091
637567377  15.4382
637632913  17.6113
637567381  14.0081
637632917  13.9799
637567385  15.7365
637632921  17.6278
637567389  20.9195
637632925  24.1091
637567492  27.3178
637600260  26.4359
637633028  25.46
637567494  27.3178
637600262  26.4359
637633030  25.46
637567496  32.4753
637600264  31.1716
637633032  29.7834
637567498  32.4753
637600266  31.1716
637633034  29.7834
637567501  20.9195
637633037  24.1091
637567505  15.4382
637633041  17.6113
637567509  14.0081
637633045  13.9799
637567513  15.4382
637633049  17.6113
637567517  20.9195
637633053  24.1091
637567620  27.3178
637600388  26.4359
637633156  25.46
637567622  27.3178
637600390  26.4359
637633158  25.46
637567624  32.4753
637600392  31.1716
637633160  29.7834
637567626  32.4753
637600394  31.1716
637633162  29.7834
637567629  20.9195
637633165  24.1091
637567633  15.4382
637633169  17.6113
637567637  14.0081
637633173  13.9799
637567641  15.4382
637633177  17.6113
637567645  20.9195
637633181  24.1091
637567757  20.9195
637633293  24.1091
637567761  15.4382
637633297  17.6113
637567765  14.0081
637633301  13.9799
637567769  15.4382
637633305  17.6113
637567773  20.9195
637633309  24.1091
637567885  20.9195
637633421  24.1091
637567889  15.4382
637633425  17.6113
637567893  14.0081
637633429  13.9799
637567897  15.4382
637633433  17.6113
637567901  20.9195
637633437  24.1091
637568013  20.9195
637633549  24.1091
637568017  15.4382
637633553  17.6113
637568021  14.0081
637633557  13.9799
637568025  15.4382
637633561  17.6113
637568029  20.9195
637633565  24.1091
637568141  20.9195
637633677  24.1091
637568145  15.4382
637633681  17.6113
637568149  14.0081
637633685  13.9799
637568153  15.4382
637633689  17.6113
637568157  20.9195
637633693  24.1091
637568269  20.9195
637633805  24.1091
637568273  15.4382
637633809  17.6113
637568277  14.0081
637633813  13.9799
637568281  15.4382
637633817  17.6113
637568285  20.9195
637633821  24.1091
637568397  20.9195
637633933  24.1091
637568401  15.4382
637633937  17.6113
637568405  14.0081
637633941  13.9799
637568409  15.4382
637633945  17.6113
637568413  20.9195
637633949  24.1091
637571076  28.1998
637603844  27.3464
637636612  26.4041
637571078  28.1998
637603846  27.3464
637636614  26.4041
637571080  32.5832
637603848  31.284
637636616  29.9009
637571082  32.5832
637603850  31.284
637636618  29.9009
637571204  28.1998
637603972  27.3464
637636740  26.4041
637571206  28.1998
637603974  27.3464
637636742  26.4041
637571208  32.5832
637603976  31.284
637636744  29.9009
637571210  32.5832
637603978  31.284
637636746  29.9009
637571332  28.1998
637604100  27.3464
637636868  26.4041
637571334  28.1998
637604102  27.3464
637636870  26.4041
637571336  32.5832
637604104  31.284
637636872  29.9009
637571338  32.5832
637604106  31.284
637636874  29.9009
637571460  28.1998
637604228  27.3464
637636996  26.4041
637571462  28.1998
637604230  27.3464
637636998  26.4041
637571464  32.5832
637604232  31.284
637637000  29.9009
637571466  32.5832
637604234  31.284
637637002  29.9009
637571588  28.1998
637604356  27.3464
637637124  26.4041
637571590  28.1998
637604358  27.3464
637637126  26.4041
637571592  32.5832
637604360  31.284
637637128  29.9009
637571594  32.5832
637604362  31.284
637637130  29.9009
637571716  28.1998
637604484  27.3464
637637252  26.4041
637571718  28.1998
637604486  27.3464
637637254  26.4041
637571720  32.5832
637604488  31.284
637637256  29.9009
637571722  32.5832
637604490  31.284
637637258  29.9009
637575172  27.3178
637607940  26.4359
637640708  25.46
637575174  27.3178
637607942  26.4359
637640710  25.46
637575176  32.4753
637607944  31.1716
637640712  29.7834
637575178  32.4753
637607946  31.1716
637640714  29.7834
637575300  27.3178
637608068  26.4359
637640836  25.46
637575302  27.3178
637608070  26.4359
637640838  25.46
637575304  32.4753
637608072  31.1716
637640840  29.7834
637575306  32.4753
637608074  31.1716
637640842  29.7834
637575428  27.3178
637608196  26.4359
637640964  25.46
637575430  27.3178
637608198  26.4359
637640966  25.46
637575432  32.4753
637608200  31.1716
637640968  29.7834
637575434  32.4753
637608202  31.1716
