INJECTION SCHEME : 75_150ns_460Pb_460_456_304_42bpi_13inj

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_1,	1,		100,		4,		0,	1
2,	1,	ring_2,	1,		100,		4,		0,	1
3,	2,	ring_1,	2671,		75,		3,		300,	10
4,	2,	ring_2,	2671,		75,		3,		300,	10
5,	3,	ring_1,	4131,		75,		3,		300,	14
6,	3,	ring_2,	4131,		75,		3,		300,	14
7,	4,	ring_1,	6071,		75,		3,		300,	14
8,	4,	ring_2,	6071,		75,		3,		300,	14
9,	5,	ring_1,	11581,		75,		3,		300,	10
10,	5,	ring_2,	11581,		75,		3,		300,	10
11,	6,	ring_1,	13041,		75,		3,		300,	14
12,	6,	ring_2,	13041,		75,		3,		300,	14
13,	7,	ring_1,	14981,		75,		3,		300,	14
14,	7,	ring_2,	14981,		75,		3,		300,	14
15,	8,	ring_1,	20491,		75,		3,		300,	10
16,	8,	ring_2,	20491,		75,		3,		300,	10
17,	9,	ring_1,	21951,		75,		3,		300,	14
18,	9,	ring_2,	21951,		75,		3,		300,	14
19,	10,	ring_1,	23891,		75,		3,		300,	14
20,	10,	ring_2,	23891,		75,		3,		300,	14
21,	11,	ring_1,	29401,		75,		3,		300,	10
22,	11,	ring_2,	29401,		75,		3,		300,	10
23,	12,	ring_1,	30861,		75,		3,		300,	14
24,	12,	ring_2,	30861,		75,		3,		300,	14
25,	13,	ring_1,	32801,		75,		3,		300,	14
26,	13,	ring_2,	32801,		75,		3,		300,	14
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/460
Tot number of B2 bunches(probe/Nominal) : 0/460

Tot number of B1 injections : 13
Tot number of B2 injections : 13

Collisions at IP1&5: 460
B1-empty at IP1&5: 0
B2-empty at IP1&5: 0
Empty-empty at IP1&5: 3104

Collisions at IP2: 456
B1-empty at IP2: 4
B2-empty at IP2: 4
Empty-empty at IP2: 3100

Collisions at IP8: 304
B1-empty at IP8: 156
B2-empty at IP8: 156
Empty-empty at IP8: 2948

LONG RANGE COLL IN IRIP1
RFbucketbeam1,RFbucketbeam2,z-pos/m
2821,2671,-56.15
2851,2701,-56.15
2941,2791,-56.15
2971,2821,-56.15
3061,2911,-56.15
3091,2941,-56.15
3181,3031,-56.15
3211,3061,-56.15
3301,3151,-56.15
3331,3181,-56.15
3421,3271,-56.15
3451,3301,-56.15
3541,3391,-56.15
3571,3421,-56.15
3661,3511,-56.15
3691,3541,-56.15
3781,3631,-56.15
3811,3661,-56.15
4281,4131,-56.15
4311,4161,-56.15
4401,4251,-56.15
4431,4281,-56.15
4521,4371,-56.15
4551,4401,-56.15
4641,4491,-56.15
4671,4521,-56.15
4761,4611,-56.15
4791,4641,-56.15
4881,4731,-56.15
4911,4761,-56.15
5001,4851,-56.15
5031,4881,-56.15
5121,4971,-56.15
5151,5001,-56.15
5241,5091,-56.15
5271,5121,-56.15
5361,5211,-56.15
5391,5241,-56.15
5481,5331,-56.15
5511,5361,-56.15
5601,5451,-56.15
5631,5481,-56.15
5721,5571,-56.15
5751,5601,-56.15
6221,6071,-56.15
6251,6101,-56.15
6341,6191,-56.15
6371,6221,-56.15
6461,6311,-56.15
6491,6341,-56.15
6581,6431,-56.15
6611,6461,-56.15
6701,6551,-56.15
6731,6581,-56.15
6821,6671,-56.15
6851,6701,-56.15
6941,6791,-56.15
6971,6821,-56.15
7061,6911,-56.15
7091,6941,-56.15
7181,7031,-56.15
7211,7061,-56.15
7301,7151,-56.15
7331,7181,-56.15
7421,7271,-56.15
7451,7301,-56.15
7541,7391,-56.15
7571,7421,-56.15
7661,7511,-56.15
7691,7541,-56.15
11731,11581,-56.15
11761,11611,-56.15
11851,11701,-56.15
11881,11731,-56.15
11971,11821,-56.15
12001,11851,-56.15
12091,11941,-56.15
12121,11971,-56.15
12211,12061,-56.15
12241,12091,-56.15
12331,12181,-56.15
12361,12211,-56.15
12451,12301,-56.15
12481,12331,-56.15
12571,12421,-56.15
12601,12451,-56.15
12691,12541,-56.15
12721,12571,-56.15
13191,13041,-56.15
13221,13071,-56.15
13311,13161,-56.15
13341,13191,-56.15
13431,13281,-56.15
13461,13311,-56.15
13551,13401,-56.15
13581,13431,-56.15
13671,13521,-56.15
13701,13551,-56.15
13791,13641,-56.15
13821,13671,-56.15
13911,13761,-56.15
13941,13791,-56.15
14031,13881,-56.15
14061,13911,-56.15
14151,14001,-56.15
14181,14031,-56.15
14271,14121,-56.15
14301,14151,-56.15
14391,14241,-56.15
14421,14271,-56.15
14511,14361,-56.15
14541,14391,-56.15
14631,14481,-56.15
14661,14511,-56.15
15131,14981,-56.15
15161,15011,-56.15
15251,15101,-56.15
15281,15131,-56.15
15371,15221,-56.15
15401,15251,-56.15
15491,15341,-56.15
15521,15371,-56.15
15611,15461,-56.15
15641,15491,-56.15
15731,15581,-56.15
15761,15611,-56.15
15851,15701,-56.15
15881,15731,-56.15
15971,15821,-56.15
16001,15851,-56.15
16091,15941,-56.15
16121,15971,-56.15
16211,16061,-56.15
16241,16091,-56.15
16331,16181,-56.15
16361,16211,-56.15
16451,16301,-56.15
16481,16331,-56.15
16571,16421,-56.15
16601,16451,-56.15
20641,20491,-56.15
20671,20521,-56.15
20761,20611,-56.15
20791,20641,-56.15
20881,20731,-56.15
20911,20761,-56.15
21001,20851,-56.15
21031,20881,-56.15
21121,20971,-56.15
21151,21001,-56.15
21241,21091,-56.15
21271,21121,-56.15
21361,21211,-56.15
21391,21241,-56.15
21481,21331,-56.15
21511,21361,-56.15
21601,21451,-56.15
21631,21481,-56.15
22101,21951,-56.15
22131,21981,-56.15
22221,22071,-56.15
22251,22101,-56.15
22341,22191,-56.15
22371,22221,-56.15
22461,22311,-56.15
22491,22341,-56.15
22581,22431,-56.15
22611,22461,-56.15
22701,22551,-56.15
22731,22581,-56.15
22821,22671,-56.15
22851,22701,-56.15
22941,22791,-56.15
22971,22821,-56.15
23061,22911,-56.15
23091,22941,-56.15
23181,23031,-56.15
23211,23061,-56.15
23301,23151,-56.15
23331,23181,-56.15
23421,23271,-56.15
23451,23301,-56.15
23541,23391,-56.15
23571,23421,-56.15
24041,23891,-56.15
24071,23921,-56.15
24161,24011,-56.15
24191,24041,-56.15
24281,24131,-56.15
24311,24161,-56.15
24401,24251,-56.15
24431,24281,-56.15
24521,24371,-56.15
24551,24401,-56.15
24641,24491,-56.15
24671,24521,-56.15
24761,24611,-56.15
24791,24641,-56.15
24881,24731,-56.15
24911,24761,-56.15
25001,24851,-56.15
25031,24881,-56.15
25121,24971,-56.15
25151,25001,-56.15
25241,25091,-56.15
25271,25121,-56.15
25361,25211,-56.15
25391,25241,-56.15
25481,25331,-56.15
25511,25361,-56.15
29551,29401,-56.15
29581,29431,-56.15
29671,29521,-56.15
29701,29551,-56.15
29791,29641,-56.15
29821,29671,-56.15
29911,29761,-56.15
29941,29791,-56.15
30031,29881,-56.15
30061,29911,-56.15
30151,30001,-56.15
30181,30031,-56.15
30271,30121,-56.15
30301,30151,-56.15
30391,30241,-56.15
30421,30271,-56.15
30511,30361,-56.15
30541,30391,-56.15
31011,30861,-56.15
31041,30891,-56.15
31131,30981,-56.15
31161,31011,-56.15
31251,31101,-56.15
31281,31131,-56.15
31371,31221,-56.15
31401,31251,-56.15
31491,31341,-56.15
31521,31371,-56.15
31611,31461,-56.15
31641,31491,-56.15
31731,31581,-56.15
31761,31611,-56.15
31851,31701,-56.15
31881,31731,-56.15
31971,31821,-56.15
32001,31851,-56.15
32091,31941,-56.15
32121,31971,-56.15
32211,32061,-56.15
32241,32091,-56.15
32331,32181,-56.15
32361,32211,-56.15
32451,32301,-56.15
32481,32331,-56.15
32951,32801,-56.15
32981,32831,-56.15
33071,32921,-56.15
33101,32951,-56.15
33191,33041,-56.15
33221,33071,-56.15
33311,33161,-56.15
33341,33191,-56.15
33431,33281,-56.15
33461,33311,-56.15
33551,33401,-56.15
33581,33431,-56.15
33671,33521,-56.15
33701,33551,-56.15
33791,33641,-56.15
33821,33671,-56.15
33911,33761,-56.15
33941,33791,-56.15
34031,33881,-56.15
34061,33911,-56.15
34151,34001,-56.15
34181,34031,-56.15
34271,34121,-56.15
34301,34151,-56.15
34391,34241,-56.15
34421,34271,-56.15
121,1,-44.92
2791,2671,-44.92
2821,2701,-44.92
2851,2731,-44.92
2911,2791,-44.92
2941,2821,-44.92
2971,2851,-44.92
3031,2911,-44.92
3061,2941,-44.92
3091,2971,-44.92
3151,3031,-44.92
3181,3061,-44.92
3211,3091,-44.92
3271,3151,-44.92
3301,3181,-44.92
3331,3211,-44.92
3391,3271,-44.92
3421,3301,-44.92
3451,3331,-44.92
3511,3391,-44.92
3541,3421,-44.92
3571,3451,-44.92
3631,3511,-44.92
3661,3541,-44.92
3691,3571,-44.92
3751,3631,-44.92
3781,3661,-44.92
3811,3691,-44.92
4251,4131,-44.92
4281,4161,-44.92
4311,4191,-44.92
4371,4251,-44.92
4401,4281,-44.92
4431,4311,-44.92
4491,4371,-44.92
4521,4401,-44.92
4551,4431,-44.92
4611,4491,-44.92
4641,4521,-44.92
4671,4551,-44.92
