INJECTION SCHEME : 25ns_315b_302_237_240_48bpi_11inj

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_1,	1,		25,		12,		0,	1
2,	1,	ring_2,	1,		25,		12,		0,	1
3,	2,	ring_1,	1871,		25,		12,		0,	1
4,	2,	ring_2,	2001,		25,		12,		0,	1
5,	3,	ring_1,	4241,		25,		48,		0,	1
6,	3,	ring_2,	4241,		25,		48,		0,	1
7,	4,	ring_1,	8671,		25,		48,		0,	1
8,	4,	ring_2,	8671,		25,		48,		0,	1
9,	5,	ring_1,	10351,		0,		1,		0,	1
10,	5,	ring_2,	10351,		0,		1,		0,	1
11,	6,	ring_1,	13181,		25,		48,		0,	1
12,	6,	ring_2,	13181,		25,		48,		0,	1
13,	7,	ring_1,	17611,		25,		48,		0,	1
14,	7,	ring_2,	17611,		25,		48,		0,	1
15,	8,	ring_2,	19261,		0,		1,		0,	1
16,	8,	ring_1,	19291,		0,		1,		0,	1
17,	9,	ring_1,	22131,		25,		48,		0,	1
18,	9,	ring_2,	22131,		25,		48,		0,	1
19,	10,	ring_1,	28201,		0,		1,		0,	1
20,	10,	ring_2,	28201,		0,		1,		0,	1
21,	11,	ring_1,	31021,		25,		48,		0,	1
22,	11,	ring_2,	31021,		25,		48,		0,	1
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/315
Tot number of B2 bunches(probe/Nominal) : 0/315

Tot number of B1 injections : 11
Tot number of B2 injections : 11

Collisions at IP1&5: 302
B1-empty at IP1&5: 13
B2-empty at IP1&5: 13
Empty-empty at IP1&5: 3236

Collisions at IP2: 237
B1-empty at IP2: 78
B2-empty at IP2: 78
Empty-empty at IP2: 3171

Collisions at IP8: 240
B1-empty at IP8: 75
B2-empty at IP8: 75
Empty-empty at IP8: 3174

LONG RANGE COLL IN IRIP1
RFbucketbeam1,RFbucketbeam2,z-pos/m
4411,4241,-63.64
4421,4251,-63.64
4431,4261,-63.64
4441,4271,-63.64
4451,4281,-63.64
4461,4291,-63.64
4471,4301,-63.64
4481,4311,-63.64
4491,4321,-63.64
4501,4331,-63.64
4511,4341,-63.64
4521,4351,-63.64
4531,4361,-63.64
4541,4371,-63.64
4551,4381,-63.64
4561,4391,-63.64
4571,4401,-63.64
4581,4411,-63.64
4591,4421,-63.64
4601,4431,-63.64
4611,4441,-63.64
4621,4451,-63.64
4631,4461,-63.64
4641,4471,-63.64
4651,4481,-63.64
4661,4491,-63.64
4671,4501,-63.64
4681,4511,-63.64
4691,4521,-63.64
4701,4531,-63.64
4711,4541,-63.64
8841,8671,-63.64
8851,8681,-63.64
8861,8691,-63.64
8871,8701,-63.64
8881,8711,-63.64
8891,8721,-63.64
8901,8731,-63.64
8911,8741,-63.64
8921,8751,-63.64
8931,8761,-63.64
8941,8771,-63.64
8951,8781,-63.64
8961,8791,-63.64
8971,8801,-63.64
8981,8811,-63.64
8991,8821,-63.64
9001,8831,-63.64
9011,8841,-63.64
9021,8851,-63.64
9031,8861,-63.64
9041,8871,-63.64
9051,8881,-63.64
9061,8891,-63.64
9071,8901,-63.64
9081,8911,-63.64
9091,8921,-63.64
9101,8931,-63.64
9111,8941,-63.64
9121,8951,-63.64
9131,8961,-63.64
9141,8971,-63.64
13351,13181,-63.64
13361,13191,-63.64
13371,13201,-63.64
13381,13211,-63.64
13391,13221,-63.64
13401,13231,-63.64
13411,13241,-63.64
13421,13251,-63.64
13431,13261,-63.64
13441,13271,-63.64
13451,13281,-63.64
13461,13291,-63.64
13471,13301,-63.64
13481,13311,-63.64
13491,13321,-63.64
13501,13331,-63.64
13511,13341,-63.64
13521,13351,-63.64
13531,13361,-63.64
13541,13371,-63.64
13551,13381,-63.64
13561,13391,-63.64
13571,13401,-63.64
13581,13411,-63.64
13591,13421,-63.64
13601,13431,-63.64
13611,13441,-63.64
13621,13451,-63.64
13631,13461,-63.64
13641,13471,-63.64
13651,13481,-63.64
17781,17611,-63.64
