INJECTION SCHEME : Single_12b_8_8_8_2018

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_1,	1,		0,		1,		0,	1
2,	1,	ring_2,	1,		0,		1,		0,	1
3,	2,	ring_1,	1001,		0,		1,		0,	1
4,	2,	ring_2,	1001,		0,		1,		0,	1
5,	3,	ring_1,	2001,		0,		1,		0,	1
6,	3,	ring_2,	2001,		0,		1,		0,	1
7,	4,	ring_1,	3001,		0,		1,		0,	1
8,	4,	ring_2,	3001,		0,		1,		0,	1
9,	5,	ring_2,	8911,		0,		1,		0,	1
10,	5,	ring_1,	8941,		0,		1,		0,	1
11,	6,	ring_2,	9911,		0,		1,		0,	1
12,	6,	ring_1,	9941,		0,		1,		0,	1
13,	7,	ring_2,	10911,		0,		1,		0,	1
14,	7,	ring_1,	10941,		0,		1,		0,	1
15,	8,	ring_2,	11911,		0,		1,		0,	1
16,	8,	ring_1,	11941,		0,		1,		0,	1
17,	9,	ring_1,	17851,		0,		1,		0,	1
18,	9,	ring_2,	17851,		0,		1,		0,	1
19,	10,	ring_1,	18851,		0,		1,		0,	1
20,	10,	ring_2,	18851,		0,		1,		0,	1
21,	11,	ring_1,	19851,		0,		1,		0,	1
22,	11,	ring_2,	19851,		0,		1,		0,	1
23,	12,	ring_1,	20851,		0,		1,		0,	1
24,	12,	ring_2,	20851,		0,		1,		0,	1
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/12
Tot number of B2 bunches(probe/Nominal) : 0/12

Tot number of B1 injections : 12
Tot number of B2 injections : 12

Collisions at IP1&5: 8
B1-empty at IP1&5: 4
B2-empty at IP1&5: 4
Empty-empty at IP1&5: 3548

Collisions at IP2: 8
B1-empty at IP2: 4
B2-empty at IP2: 4
Empty-empty at IP2: 3548

Collisions at IP8: 8
B1-empty at IP8: 4
B2-empty at IP8: 4
Empty-empty at IP8: 3548

LONG RANGE COLL IN IR1
RFbucketbeam1,RFbucketbeam2,z-pos/m
8941,8911,-11.23
9941,9911,-11.23
10941,10911,-11.23
11941,11911,-11.23
1,1,0
1001,1001,0
2001,2001,0
3001,3001,0
17851,17851,0
18851,18851,0
19851,19851,0
20851,20851,0

LONG RANGE COLL IN IR2
RFbucketbeam1,RFbucketbeam2,z-pos/m
1,8911,0
1001,9911,0
2001,10911,0
3001,11911,0
8941,17851,0
9941,18851,0
10941,19851,0
11941,20851,0

LONG RANGE COLL IN IR5
RFbucketbeam1,RFbucketbeam2,z-pos/m
8941,8911,-11.23
9941,9911,-11.23
10941,10911,-11.23
11941,11911,-11.23
1,1,0
1001,1001,0
2001,2001,0
3001,3001,0
17851,17851,0
18851,18851,0
19851,19851,0
20851,20851,0

LONG RANGE COLL IN IR8
RFbucketbeam1,RFbucketbeam2,z-pos/m
8941,1,0
9941,1001,0
10941,2001,0
11941,3001,0
17851,8911,0
18851,9911,0
19851,10911,0
20851,11911,0


LONG RANGE FOR BEAM 1
RFbucket,Slot,Head-On IP1,Head-On IP2,Head-On IP5,Head-On IP8,Head-On Tot,LR IP1,LR IP2,LR IP5,LR IP8,LR Tot
1,0,1,1,1,0,3,0,0,0,0,0
1001,100,1,1,1,0,3,0,0,0,0,0
2001,200,1,1,1,0,3,0,0,0,0,0
3001,300,1,1,1,0,3,0,0,0,0,0
8941,894,0,1,0,1,2,1,0,1,0,2
9941,994,0,1,0,1,2,1,0,1,0,2
10941,1094,0,1,0,1,2,1,0,1,0,2
11941,1194,0,1,0,1,2,1,0,1,0,2
17851,1785,1,0,1,1,3,0,0,0,0,0
18851,1885,1,0,1,1,3,0,0,0,0,0
19851,1985,1,0,1,1,3,0,0,0,0,0
20851,2085,1,0,1,1,3,0,0,0,0,0

LONG RANGE FOR BEAM 2
RFbucket,Slot,Head-On IP1,Head-On IP2,Head-On IP5,Head-On IP8,Head-On Tot,LR IP1,LR IP2,LR IP5,LR IP8,LR Tot
1,0,1,0,1,1,3,0,0,0,0,0
1001,100,1,0,1,1,3,0,0,0,0,0
2001,200,1,0,1,1,3,0,0,0,0,0
3001,300,1,0,1,1,3,0,0,0,0,0
8911,891,0,1,0,1,2,1,0,1,0,2
9911,991,0,1,0,1,2,1,0,1,0,2
10911,1091,0,1,0,1,2,1,0,1,0,2
11911,1191,0,1,0,1,2,1,0,1,0,2
17851,1785,1,1,1,0,3,0,0,0,0,0
18851,1885,1,1,1,0,3,0,0,0,0,0
19851,1985,1,1,1,0,3,0,0,0,0,0
20851,2085,1,1,1,0,3,0,0,0,0,0

HEAD ON COLLISIONS FOR B1
B1 bucket number,IP1,IP2,IP5,IP8
1,1,8911,1,-
1001,1001,9911,1001,-
2001,2001,10911,2001,-
3001,3001,11911,3001,-
8941,-,17851,-,1
9941,-,18851,-,1001
10941,-,19851,-,2001
11941,-,20851,-,3001
17851,17851,-,17851,8911
18851,18851,-,18851,9911
19851,19851,-,19851,10911
20851,20851,-,20851,11911

HEAD ON COLLISIONS FOR B2
B2 bucket number,IP1,IP2,IP5,IP8
1,1,-,1,8941
1001,1001,-,1001,9941
2001,2001,-,2001,10941
3001,3001,-,3001,11941
8911,-,1,-,17851
9911,-,1001,-,18851
10911,-,2001,-,19851
11911,-,3001,-,20851
17851,17851,8941,17851,-
18851,18851,9941,18851,-
19851,19851,10941,19851,-
20851,20851,11941,20851,-
