INJECTION SCHEME : 100_150ns_592Pb_456_560_132_24bpi_27inj

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_1,	1,		100,		4,		0,	1
2,	1,	ring_2,	31,		100,		4,		0,	1
3,	2,	ring_1,	651,		100,		4,		450,	6
4,	2,	ring_2,	651,		100,		4,		450,	6
5,	3,	ring_1,	1991,		100,		4,		450,	6
6,	3,	ring_2,	1991,		100,		4,		450,	6
7,	4,	ring_1,	3331,		100,		4,		450,	6
8,	4,	ring_2,	3331,		100,		4,		450,	6
9,	5,	ring_1,	4671,		100,		4,		450,	6
10,	5,	ring_2,	4671,		100,		4,		450,	6
11,	6,	ring_1,	6011,		100,		4,		450,	6
12,	6,	ring_2,	6011,		100,		4,		450,	6
13,	7,	ring_1,	7391,		100,		4,		450,	3
14,	7,	ring_2,	7391,		100,		4,		450,	3
15,	8,	ring_1,	8191,		100,		4,		450,	6
16,	8,	ring_2,	8191,		100,		4,		450,	6
17,	9,	ring_1,	9561,		100,		4,		450,	6
18,	9,	ring_2,	9561,		100,		4,		450,	6
19,	10,	ring_1,	10901,		100,		4,		450,	6
20,	10,	ring_2,	10901,		100,		4,		450,	6
21,	11,	ring_1,	12241,		100,		4,		450,	6
22,	11,	ring_2,	12241,		100,		4,		450,	6
23,	12,	ring_1,	13581,		100,		4,		450,	6
24,	12,	ring_2,	13581,		100,		4,		450,	6
25,	13,	ring_1,	14921,		100,		4,		450,	6
26,	13,	ring_2,	14921,		100,		4,		450,	6
27,	14,	ring_2,	16301,		100,		4,		450,	3
28,	14,	ring_1,	16331,		100,		4,		450,	3
29,	15,	ring_2,	17101,		100,		4,		450,	6
30,	15,	ring_1,	17131,		100,		4,		450,	6
31,	16,	ring_1,	18471,		100,		4,		450,	6
32,	16,	ring_2,	18471,		100,		4,		450,	6
33,	17,	ring_1,	19811,		100,		4,		450,	6
34,	17,	ring_2,	19811,		100,		4,		450,	6
35,	18,	ring_1,	21151,		100,		4,		450,	6
36,	18,	ring_2,	21151,		100,		4,		450,	6
37,	19,	ring_2,	22491,		100,		4,		450,	6
38,	19,	ring_1,	22521,		100,		4,		450,	6
39,	20,	ring_2,	23831,		100,		4,		450,	6
40,	20,	ring_1,	23861,		100,		4,		450,	6
41,	21,	ring_1,	25241,		100,		4,		450,	3
42,	21,	ring_2,	25241,		100,		4,		450,	3
43,	22,	ring_1,	26041,		100,		4,		450,	6
44,	22,	ring_2,	26041,		100,		4,		450,	6
45,	23,	ring_1,	27381,		100,		4,		450,	6
46,	23,	ring_2,	27381,		100,		4,		450,	6
47,	24,	ring_1,	28721,		100,		4,		450,	6
48,	24,	ring_2,	28721,		100,		4,		450,	6
49,	25,	ring_1,	30061,		100,		4,		450,	6
50,	25,	ring_2,	30061,		100,		4,		450,	6
51,	26,	ring_1,	31401,		100,		4,		450,	6
52,	26,	ring_2,	31431,		100,		4,		450,	6
53,	27,	ring_1,	32741,		100,		4,		450,	6
54,	27,	ring_2,	32771,		100,		4,		450,	6
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/592
Tot number of B2 bunches(probe/Nominal) : 0/592

Tot number of B1 injections : 27
Tot number of B2 injections : 27

Collisions at IP1&5: 456
B1-empty at IP1&5: 136
B2-empty at IP1&5: 136
Empty-empty at IP1&5: 2836

Collisions at IP2: 560
B1-empty at IP2: 32
B2-empty at IP2: 32
Empty-empty at IP2: 2940

Collisions at IP8: 132
B1-empty at IP8: 460
B2-empty at IP8: 460
Empty-empty at IP8: 2512

LONG RANGE COLL IN IRIP1
RFbucketbeam1,RFbucketbeam2,z-pos/m
16511,16341,-63.64
16551,16381,-63.64
16591,16421,-63.64
16691,16521,-63.64
16731,16561,-63.64
16771,16601,-63.64
17311,17141,-63.64
17351,17181,-63.64
17391,17221,-63.64
17491,17321,-63.64
17531,17361,-63.64
17571,17401,-63.64
17671,17501,-63.64
17711,17541,-63.64
17751,17581,-63.64
17851,17681,-63.64
17891,17721,-63.64
17931,17761,-63.64
18031,17861,-63.64
18071,17901,-63.64
18111,17941,-63.64
22701,22531,-63.64
22741,22571,-63.64
22781,22611,-63.64
22881,22711,-63.64
22921,22751,-63.64
22961,22791,-63.64
23061,22891,-63.64
23101,22931,-63.64
23141,22971,-63.64
23241,23071,-63.64
23281,23111,-63.64
23321,23151,-63.64
23421,23251,-63.64
23461,23291,-63.64
23501,23331,-63.64
24041,23871,-63.64
24081,23911,-63.64
24121,23951,-63.64
24221,24051,-63.64
24261,24091,-63.64
24301,24131,-63.64
24401,24231,-63.64
24441,24271,-63.64
24481,24311,-63.64
24581,24411,-63.64
24621,24451,-63.64
24661,24491,-63.64
24761,24591,-63.64
24801,24631,-63.64
24841,24671,-63.64
16451,16301,-56.15
16631,16481,-56.15
16811,16661,-56.15
17251,17101,-56.15
17431,17281,-56.15
17611,17461,-56.15
17791,17641,-56.15
17971,17821,-56.15
18151,18001,-56.15
22641,22491,-56.15
22821,22671,-56.15
23001,22851,-56.15
23181,23031,-56.15
23361,23211,-56.15
23541,23391,-56.15
23981,23831,-56.15
24161,24011,-56.15
24341,24191,-56.15
24521,24371,-56.15
24701,24551,-56.15
24881,24731,-56.15
31581,31431,-56.15
31621,31471,-56.15
31661,31511,-56.15
31701,31551,-56.15
31761,31611,-56.15
31801,31651,-56.15
31841,31691,-56.15
31881,31731,-56.15
31941,31791,-56.15
31981,31831,-56.15
32021,31871,-56.15
32061,31911,-56.15
32121,31971,-56.15
32161,32011,-56.15
32201,32051,-56.15
32241,32091,-56.15
32301,32151,-56.15
32341,32191,-56.15
32381,32231,-56.15
32421,32271,-56.15
32921,32771,-56.15
32961,32811,-56.15
33001,32851,-56.15
33041,32891,-56.15
33101,32951,-56.15
33141,32991,-56.15
33181,33031,-56.15
33221,33071,-56.15
33281,33131,-56.15
33321,33171,-56.15
33361,33211,-56.15
33401,33251,-56.15
33461,33311,-56.15
33501,33351,-56.15
33541,33391,-56.15
33581,33431,-56.15
33641,33491,-56.15
33681,33531,-56.15
33721,33571,-56.15
33761,33611,-56.15
831,691,-52.41
871,731,-52.41
911,771,-52.41
1011,871,-52.41
1051,911,-52.41
1091,951,-52.41
1191,1051,-52.41
1231,1091,-52.41
1271,1131,-52.41
1371,1231,-52.41
1411,1271,-52.41
1451,1311,-52.41
1551,1411,-52.41
1591,1451,-52.41
1631,1491,-52.41
2171,2031,-52.41
2211,2071,-52.41
2251,2111,-52.41
2351,2211,-52.41
2391,2251,-52.41
2431,2291,-52.41
2531,2391,-52.41
2571,2431,-52.41
2611,2471,-52.41
2711,2571,-52.41
2751,2611,-52.41
2791,2651,-52.41
2891,2751,-52.41
2931,2791,-52.41
2971,2831,-52.41
3511,3371,-52.41
3551,3411,-52.41
3591,3451,-52.41
3691,3551,-52.41
3731,3591,-52.41
3771,3631,-52.41
3871,3731,-52.41
3911,3771,-52.41
3951,3811,-52.41
4051,3911,-52.41
4091,3951,-52.41
4131,3991,-52.41
4231,4091,-52.41
4271,4131,-52.41
4311,4171,-52.41
4851,4711,-52.41
4891,4751,-52.41
4931,4791,-52.41
5031,4891,-52.41
5071,4931,-52.41
5111,4971,-52.41
5211,5071,-52.41
5251,5111,-52.41
5291,5151,-52.41
5391,5251,-52.41
5431,5291,-52.41
5471,5331,-52.41
5571,5431,-52.41
5611,5471,-52.41
5651,5511,-52.41
6191,6051,-52.41
6231,6091,-52.41
6271,6131,-52.41
6371,6231,-52.41
6411,6271,-52.41
6451,6311,-52.41
6551,6411,-52.41
6591,6451,-52.41
6631,6491,-52.41
6731,6591,-52.41
6771,6631,-52.41
6811,6671,-52.41
6911,6771,-52.41
6951,6811,-52.41
6991,6851,-52.41
7571,7431,-52.41
7611,7471,-52.41
7651,7511,-52.41
7751,7611,-52.41
7791,7651,-52.41
7831,7691,-52.41
8371,8231,-52.41
8411,8271,-52.41
8451,8311,-52.41
8551,8411,-52.41
8591,8451,-52.41
8631,8491,-52.41
8731,8591,-52.41
8771,8631,-52.41
8811,8671,-52.41
8911,8771,-52.41
8951,8811,-52.41
8991,8851,-52.41
9091,8951,-52.41
9131,8991,-52.41
9171,9031,-52.41
9741,9601,-52.41
9781,9641,-52.41
9821,9681,-52.41
9921,9781,-52.41
9961,9821,-52.41
10001,9861,-52.41
10101,9961,-52.41
10141,10001,-52.41
10181,10041,-52.41
10281,10141,-52.41
10321,10181,-52.41
10361,10221,-52.41
10461,10321,-52.41
10501,10361,-52.41
10541,10401,-52.41
11081,10941,-52.41
11121,10981,-52.41
11161,11021,-52.41
11261,11121,-52.41
11301,11161,-52.41
11341,11201,-52.41
11441,11301,-52.41
11481,11341,-52.41
11521,11381,-52.41
11621,11481,-52.41
11661,11521,-52.41
11701,11561,-52.41
11801,11661,-52.41
11841,11701,-52.41
11881,11741,-52.41
12421,12281,-52.41
12461,12321,-52.41
12501,12361,-52.41
12601,12461,-52.41
12641,12501,-52.41
12681,12541,-52.41
