INJECTION SCHEME : 75_150ns_460Pb_460_456_304_36bpi_17inj

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_1,	1,		100,		4,		0,	1
2,	1,	ring_2,	1,		100,		4,		0,	1
3,	2,	ring_1,	751,		75,		3,		300,	12
4,	2,	ring_2,	751,		75,		3,		300,	12
5,	3,	ring_1,	2451,		75,		3,		300,	12
6,	3,	ring_2,	2451,		75,		3,		300,	12
7,	4,	ring_1,	4151,		75,		3,		300,	12
8,	4,	ring_2,	4151,		75,		3,		300,	12
9,	5,	ring_1,	5851,		75,		3,		300,	2
10,	5,	ring_2,	5851,		75,		3,		300,	2
11,	6,	ring_1,	9661,		75,		3,		300,	12
12,	6,	ring_2,	9661,		75,		3,		300,	12
13,	7,	ring_1,	11361,		75,		3,		300,	12
14,	7,	ring_2,	11361,		75,		3,		300,	12
15,	8,	ring_1,	13061,		75,		3,		300,	12
16,	8,	ring_2,	13061,		75,		3,		300,	12
17,	9,	ring_1,	14761,		75,		3,		300,	2
18,	9,	ring_2,	14761,		75,		3,		300,	2
19,	10,	ring_1,	18571,		75,		3,		300,	12
20,	10,	ring_2,	18571,		75,		3,		300,	12
21,	11,	ring_1,	20271,		75,		3,		300,	12
22,	11,	ring_2,	20271,		75,		3,		300,	12
23,	12,	ring_1,	21971,		75,		3,		300,	12
24,	12,	ring_2,	21971,		75,		3,		300,	12
25,	13,	ring_1,	23671,		75,		3,		300,	2
26,	13,	ring_2,	23671,		75,		3,		300,	2
27,	14,	ring_1,	27481,		75,		3,		300,	12
28,	14,	ring_2,	27481,		75,		3,		300,	12
29,	15,	ring_1,	29181,		75,		3,		300,	12
30,	15,	ring_2,	29181,		75,		3,		300,	12
31,	16,	ring_1,	30881,		75,		3,		300,	12
32,	16,	ring_2,	30881,		75,		3,		300,	12
33,	17,	ring_1,	32581,		75,		3,		300,	2
34,	17,	ring_2,	32581,		75,		3,		300,	2
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/460
Tot number of B2 bunches(probe/Nominal) : 0/460

Tot number of B1 injections : 17
Tot number of B2 injections : 17

Collisions at IP1&5: 460
B1-empty at IP1&5: 0
B2-empty at IP1&5: 0
Empty-empty at IP1&5: 3104

Collisions at IP2: 456
B1-empty at IP2: 4
B2-empty at IP2: 4
Empty-empty at IP2: 3100

Collisions at IP8: 304
B1-empty at IP8: 156
B2-empty at IP8: 156
Empty-empty at IP8: 2948

LONG RANGE COLL IN IRIP1
RFbucketbeam1,RFbucketbeam2,z-pos/m
901,751,-56.15
931,781,-56.15
1021,871,-56.15
1051,901,-56.15
1141,991,-56.15
1171,1021,-56.15
1261,1111,-56.15
1291,1141,-56.15
1381,1231,-56.15
1411,1261,-56.15
1501,1351,-56.15
1531,1381,-56.15
1621,1471,-56.15
1651,1501,-56.15
1741,1591,-56.15
1771,1621,-56.15
1861,1711,-56.15
1891,1741,-56.15
1981,1831,-56.15
2011,1861,-56.15
2101,1951,-56.15
2131,1981,-56.15
2601,2451,-56.15
2631,2481,-56.15
2721,2571,-56.15
2751,2601,-56.15
2841,2691,-56.15
2871,2721,-56.15
2961,2811,-56.15
2991,2841,-56.15
3081,2931,-56.15
3111,2961,-56.15
3201,3051,-56.15
3231,3081,-56.15
3321,3171,-56.15
3351,3201,-56.15
3441,3291,-56.15
3471,3321,-56.15
3561,3411,-56.15
3591,3441,-56.15
3681,3531,-56.15
3711,3561,-56.15
3801,3651,-56.15
3831,3681,-56.15
4301,4151,-56.15
4331,4181,-56.15
4421,4271,-56.15
4451,4301,-56.15
4541,4391,-56.15
4571,4421,-56.15
4661,4511,-56.15
4691,4541,-56.15
4781,4631,-56.15
4811,4661,-56.15
4901,4751,-56.15
4931,4781,-56.15
5021,4871,-56.15
5051,4901,-56.15
5141,4991,-56.15
5171,5021,-56.15
5261,5111,-56.15
5291,5141,-56.15
5381,5231,-56.15
5411,5261,-56.15
5501,5351,-56.15
5531,5381,-56.15
6001,5851,-56.15
6031,5881,-56.15
9811,9661,-56.15
9841,9691,-56.15
9931,9781,-56.15
9961,9811,-56.15
10051,9901,-56.15
10081,9931,-56.15
10171,10021,-56.15
10201,10051,-56.15
10291,10141,-56.15
10321,10171,-56.15
10411,10261,-56.15
10441,10291,-56.15
10531,10381,-56.15
10561,10411,-56.15
10651,10501,-56.15
10681,10531,-56.15
10771,10621,-56.15
10801,10651,-56.15
10891,10741,-56.15
10921,10771,-56.15
11011,10861,-56.15
11041,10891,-56.15
11511,11361,-56.15
11541,11391,-56.15
11631,11481,-56.15
11661,11511,-56.15
11751,11601,-56.15
11781,11631,-56.15
11871,11721,-56.15
11901,11751,-56.15
11991,11841,-56.15
12021,11871,-56.15
12111,11961,-56.15
12141,11991,-56.15
12231,12081,-56.15
12261,12111,-56.15
12351,12201,-56.15
12381,12231,-56.15
12471,12321,-56.15
12501,12351,-56.15
12591,12441,-56.15
12621,12471,-56.15
12711,12561,-56.15
12741,12591,-56.15
13211,13061,-56.15
13241,13091,-56.15
13331,13181,-56.15
13361,13211,-56.15
13451,13301,-56.15
13481,13331,-56.15
13571,13421,-56.15
13601,13451,-56.15
13691,13541,-56.15
13721,13571,-56.15
13811,13661,-56.15
13841,13691,-56.15
13931,13781,-56.15
13961,13811,-56.15
14051,13901,-56.15
14081,13931,-56.15
14171,14021,-56.15
14201,14051,-56.15
14291,14141,-56.15
14321,14171,-56.15
14411,14261,-56.15
14441,14291,-56.15
14911,14761,-56.15
14941,14791,-56.15
18721,18571,-56.15
18751,18601,-56.15
18841,18691,-56.15
18871,18721,-56.15
18961,18811,-56.15
18991,18841,-56.15
19081,18931,-56.15
19111,18961,-56.15
19201,19051,-56.15
19231,19081,-56.15
19321,19171,-56.15
19351,19201,-56.15
19441,19291,-56.15
19471,19321,-56.15
19561,19411,-56.15
19591,19441,-56.15
19681,19531,-56.15
19711,19561,-56.15
19801,19651,-56.15
19831,19681,-56.15
19921,19771,-56.15
19951,19801,-56.15
20421,20271,-56.15
20451,20301,-56.15
20541,20391,-56.15
20571,20421,-56.15
20661,20511,-56.15
20691,20541,-56.15
20781,20631,-56.15
20811,20661,-56.15
20901,20751,-56.15
20931,20781,-56.15
21021,20871,-56.15
21051,20901,-56.15
21141,20991,-56.15
21171,21021,-56.15
21261,21111,-56.15
21291,21141,-56.15
21381,21231,-56.15
21411,21261,-56.15
21501,21351,-56.15
21531,21381,-56.15
21621,21471,-56.15
21651,21501,-56.15
22121,21971,-56.15
22151,22001,-56.15
22241,22091,-56.15
22271,22121,-56.15
22361,22211,-56.15
22391,22241,-56.15
22481,22331,-56.15
22511,22361,-56.15
22601,22451,-56.15
22631,22481,-56.15
22721,22571,-56.15
22751,22601,-56.15
22841,22691,-56.15
22871,22721,-56.15
22961,22811,-56.15
22991,22841,-56.15
23081,22931,-56.15
23111,22961,-56.15
23201,23051,-56.15
23231,23081,-56.15
23321,23171,-56.15
23351,23201,-56.15
23821,23671,-56.15
23851,23701,-56.15
27631,27481,-56.15
27661,27511,-56.15
27751,27601,-56.15
27781,27631,-56.15
27871,27721,-56.15
27901,27751,-56.15
27991,27841,-56.15
28021,27871,-56.15
28111,27961,-56.15
28141,27991,-56.15
28231,28081,-56.15
28261,28111,-56.15
28351,28201,-56.15
28381,28231,-56.15
28471,28321,-56.15
28501,28351,-56.15
28591,28441,-56.15
28621,28471,-56.15
28711,28561,-56.15
