INJECTION SCHEME : 100ns_86b_84_0_0_18bpi_7inj

idx,inj Nbr,	Ring,RF Bucket,Bu Spac (ns),bu per PS batch,SPS Batch spac,PSbatch nbr
1,	1,	ring_1,	61,		0,		1,		0,	1
2,	1,	ring_2,	111,		0,		1,		0,	1
3,	2,	ring_1,	381,		0,		1,		0,	1
4,	2,	ring_2,	431,		0,		1,		0,	1
5,	3,	ring_1,	1051,		100,		12,		0,	1
6,	3,	ring_2,	1051,		100,		12,		0,	1
7,	4,	ring_1,	3061,		100,		18,		0,	1
8,	4,	ring_2,	3061,		100,		18,		0,	1
9,	5,	ring_1,	11991,		100,		18,		0,	1
10,	5,	ring_2,	11991,		100,		18,		0,	1
11,	6,	ring_1,	20961,		100,		18,		0,	1
12,	6,	ring_2,	20961,		100,		18,		0,	1
13,	7,	ring_1,	29851,		100,		18,		0,	1
14,	7,	ring_2,	29851,		100,		18,		0,	1
Bu Spac : space in ns between bunches in the same PS train
SPS Batch Spac : space in ns between 2 first bunches of consecutive PS trains in the SPS

Tot number of B1 bunches(probe/Nominal) : 0/86
Tot number of B2 bunches(probe/Nominal) : 0/86

Tot number of B1 injections : 7
Tot number of B2 injections : 7

Collisions at IP1&5: 84
B1-empty at IP1&5: 2
B2-empty at IP1&5: 2
Empty-empty at IP1&5: 3476

Collisions at IP2: 0
B1-empty at IP2: 86
B2-empty at IP2: 86
Empty-empty at IP2: 3392

Collisions at IP8: 0
B1-empty at IP8: 86
B2-empty at IP8: 86
Empty-empty at IP8: 3392

LONG RANGE COLL IN IRIP1
RFbucketbeam1,RFbucketbeam2,z-pos/m
1211,1051,-59.89
1251,1091,-59.89
1291,1131,-59.89
1331,1171,-59.89
1371,1211,-59.89
1411,1251,-59.89
1451,1291,-59.89
1491,1331,-59.89
3221,3061,-59.89
3261,3101,-59.89
3301,3141,-59.89
3341,3181,-59.89
3381,3221,-59.89
3421,3261,-59.89
3461,3301,-59.89
3501,3341,-59.89
3541,3381,-59.89
3581,3421,-59.89
3621,3461,-59.89
3661,3501,-59.89
3701,3541,-59.89
3741,3581,-59.89
12151,11991,-59.89
12191,12031,-59.89
12231,12071,-59.89
12271,12111,-59.89
12311,12151,-59.89
12351,12191,-59.89
12391,12231,-59.89
12431,12271,-59.89
12471,12311,-59.89
12511,12351,-59.89
12551,12391,-59.89
12591,12431,-59.89
12631,12471,-59.89
12671,12511,-59.89
21121,20961,-59.89
21161,21001,-59.89
21201,21041,-59.89
21241,21081,-59.89
21281,21121,-59.89
21321,21161,-59.89
21361,21201,-59.89
21401,21241,-59.89
21441,21281,-59.89
21481,21321,-59.89
21521,21361,-59.89
21561,21401,-59.89
21601,21441,-59.89
21641,21481,-59.89
30011,29851,-59.89
30051,29891,-59.89
30091,29931,-59.89
30131,29971,-59.89
30171,30011,-59.89
30211,30051,-59.89
30251,30091,-59.89
30291,30131,-59.89
30331,30171,-59.89
30371,30211,-59.89
30411,30251,-59.89
30451,30291,-59.89
30491,30331,-59.89
30531,30371,-59.89
1171,1051,-44.92
1211,1091,-44.92
1251,1131,-44.92
1291,1171,-44.92
1331,1211,-44.92
1371,1251,-44.92
1411,1291,-44.92
1451,1331,-44.92
1491,1371,-44.92
3181,3061,-44.92
3221,3101,-44.92
3261,3141,-44.92
3301,3181,-44.92
3341,3221,-44.92
3381,3261,-44.92
3421,3301,-44.92
3461,3341,-44.92
3501,3381,-44.92
3541,3421,-44.92
3581,3461,-44.92
3621,3501,-44.92
3661,3541,-44.92
3701,3581,-44.92
3741,3621,-44.92
12111,11991,-44.92
12151,12031,-44.92
12191,12071,-44.92
12231,12111,-44.92
12271,12151,-44.92
12311,12191,-44.92
12351,12231,-44.92
12391,12271,-44.92
12431,12311,-44.92
12471,12351,-44.92
12511,12391,-44.92
12551,12431,-44.92
12591,12471,-44.92
12631,12511,-44.92
12671,12551,-44.92
21081,20961,-44.92
21121,21001,-44.92
21161,21041,-44.92
21201,21081,-44.92
21241,21121,-44.92
21281,21161,-44.92
21321,21201,-44.92
21361,21241,-44.92
21401,21281,-44.92
21441,21321,-44.92
21481,21361,-44.92
21521,21401,-44.92
21561,21441,-44.92
21601,21481,-44.92
21641,21521,-44.92
29971,29851,-44.92
30011,29891,-44.92
30051,29931,-44.92
30091,29971,-44.92
30131,30011,-44.92
30171,30051,-44.92
30211,30091,-44.92
30251,30131,-44.92
30291,30171,-44.92
30331,30211,-44.92
30371,30251,-44.92
30411,30291,-44.92
30451,30331,-44.92
30491,30371,-44.92
30531,30411,-44.92
1131,1051,-29.95
1171,1091,-29.95
1211,1131,-29.95
1251,1171,-29.95
1291,1211,-29.95
1331,1251,-29.95
1371,1291,-29.95
1411,1331,-29.95
1451,1371,-29.95
1491,1411,-29.95
3141,3061,-29.95
3181,3101,-29.95
3221,3141,-29.95
3261,3181,-29.95
3301,3221,-29.95
3341,3261,-29.95
3381,3301,-29.95
3421,3341,-29.95
3461,3381,-29.95
3501,3421,-29.95
3541,3461,-29.95
3581,3501,-29.95
3621,3541,-29.95
3661,3581,-29.95
3701,3621,-29.95
3741,3661,-29.95
12071,11991,-29.95
12111,12031,-29.95
12151,12071,-29.95
12191,12111,-29.95
12231,12151,-29.95
12271,12191,-29.95
12311,12231,-29.95
12351,12271,-29.95
12391,12311,-29.95
12431,12351,-29.95
12471,12391,-29.95
12511,12431,-29.95
12551,12471,-29.95
12591,12511,-29.95
12631,12551,-29.95
12671,12591,-29.95
21041,20961,-29.95
21081,21001,-29.95
21121,21041,-29.95
21161,21081,-29.95
21201,21121,-29.95
21241,21161,-29.95
21281,21201,-29.95
21321,21241,-29.95
21361,21281,-29.95
21401,21321,-29.95
21441,21361,-29.95
21481,21401,-29.95
21521,21441,-29.95
21561,21481,-29.95
21601,21521,-29.95
21641,21561,-29.95
29931,29851,-29.95
29971,29891,-29.95
30011,29931,-29.95
30051,29971,-29.95
30091,30011,-29.95
30131,30051,-29.95
30171,30091,-29.95
30211,30131,-29.95
30251,30171,-29.95
30291,30211,-29.95
30331,30251,-29.95
30371,30291,-29.95
30411,30331,-29.95
30451,30371,-29.95
30491,30411,-29.95
30531,30451,-29.95
1091,1051,-14.97
1131,1091,-14.97
1171,1131,-14.97
1211,1171,-14.97
1251,1211,-14.97
1291,1251,-14.97
1331,1291,-14.97
1371,1331,-14.97
1411,1371,-14.97
1451,1411,-14.97
1491,1451,-14.97
3101,3061,-14.97
3141,3101,-14.97
3181,3141,-14.97
3221,3181,-14.97
3261,3221,-14.97
3301,3261,-14.97
3341,3301,-14.97
3381,3341,-14.97
3421,3381,-14.97
3461,3421,-14.97
3501,3461,-14.97
3541,3501,-14.97
3581,3541,-14.97
3621,3581,-14.97
3661,3621,-14.97
3701,3661,-14.97
3741,3701,-14.97
12031,11991,-14.97
12071,12031,-14.97
12111,12071,-14.97
12151,12111,-14.97
12191,12151,-14.97
12231,12191,-14.97
12271,12231,-14.97
12311,12271,-14.97
12351,12311,-14.97
12391,12351,-14.97
12431,12391,-14.97
12471,12431,-14.97
12511,12471,-14.97
12551,12511,-14.97
12591,12551,-14.97
12631,12591,-14.97
12671,12631,-14.97
21001,20961,-14.97
21041,21001,-14.97
21081,21041,-14.97
21121,21081,-14.97
21161,21121,-14.97
21201,21161,-14.97
21241,21201,-14.97
21281,21241,-14.97
21321,21281,-14.97
21361,21321,-14.97
21401,21361,-14.97
21441,21401,-14.97
21481,21441,-14.97
21521,21481,-14.97
21561,21521,-14.97
21601,21561,-14.97
21641,21601,-14.97
29891,29851,-14.97
29931,29891,-14.97
29971,29931,-14.97
30011,29971,-14.97
30051,30011,-14.97
30091,30051,-14.97
30131,30091,-14.97
30171,30131,-14.97
30211,30171,-14.97
30251,30211,-14.97
30291,30251,-14.97
30331,30291,-14.97
30371,30331,-14.97
30411,30371,-14.97
30451,30411,-14.97
30491,30451,-14.97
30531,30491,-14.97
1051,1051,0
1091,1091,0
1131,1131,0
1171,1171,0
1211,1211,0
1251,1251,0
1291,1291,0
1331,1331,0
1371,1371,0
1411,1411,0
1451,1451,0
1491,1491,0
3061,3061,0
3101,3101,0
3141,3141,0
3181,3181,0
3221,3221,0
3261,3261,0
3301,3301,0
3341,3341,0
3381,3381,0
3421,3421,0
3461,3461,0
3501,3501,0
3541,3541,0
3581,3581,0
3621,3621,0
3661,3661,0
3701,3701,0
3741,3741,0
11991,11991,0
12031,12031,0
12071,12071,0
12111,12111,0
12151,12151,0
12191,12191,0
12231,12231,0
12271,12271,0
12311,12311,0
12351,12351,0
12391,12391,0
12431,12431,0
12471,12471,0
12511,12511,0
12551,12551,0
12591,12591,0
12631,12631,0
12671,12671,0
20961,20961,0
21001,21001,0
21041,21041,0
21081,21081,0
21121,21121,0
21161,21161,0
21201,21201,0
21241,21241,0
21281,21281,0
21321,21321,0
21361,21361,0
21401,21401,0
21441,21441,0
21481,21481,0
21521,21521,0
21561,21561,0
21601,21601,0
21641,21641,0
29851,29851,0
29891,29891,0
29931,29931,0
29971,29971,0
30011,30011,0
30051,30051,0
30091,30091,0
30131,30131,0
30171,30171,0
30211,30211,0
30251,30251,0
30291,30291,0
30331,30331,0
30371,30371,0
30411,30411,0
30451,30451,0
30491,30491,0
30531,30531,0
1051,1091,14.97
1091,1131,14.97
1131,1171,14.97
1171,1211,14.97
1211,1251,14.97
1251,1291,14.97
1291,1331,14.97
1331,1371,14.97
1371,1411,14.97
1411,1451,14.97
1451,1491,14.97
3061,3101,14.97
3101,3141,14.97
3141,3181,14.97
3181,3221,14.97
3221,3261,14.97
3261,3301,14.97
3301,3341,14.97
3341,3381,14.97
3381,3421,14.97
3421,3461,14.97
3461,3501,14.97
3501,3541,14.97
3541,3581,14.97
3581,3621,14.97
3621,3661,14.97
3661,3701,14.97
3701,3741,14.97
11991,12031,14.97
12031,12071,14.97
12071,12111,14.97
12111,12151,14.97
12151,12191,14.97
12191,12231,14.97
12231,12271,14.97
12271,12311,14.97
12311,12351,14.97
12351,12391,14.97
12391,12431,14.97
12431,12471,14.97
12471,12511,14.97
12511,12551,14.97
12551,12591,14.97
12591,12631,14.97
12631,12671,14.97
20961,21001,14.97
21001,21041,14.97
21041,21081,14.97
21081,21121,14.97
21121,21161,14.97
21161,21201,14.97
21201,21241,14.97
21241,21281,14.97
21281,21321,14.97
21321,21361,14.97
21361,21401,14.97
21401,21441,14.97
21441,21481,14.97
21481,21521,14.97
21521,21561,14.97
21561,21601,14.97
21601,21641,14.97
29851,29891,14.97
29891,29931,14.97
29931,29971,14.97
29971,30011,14.97
30011,30051,14.97
30051,30091,14.97
30091,30131,14.97
30131,30171,14.97
30171,30211,14.97
30211,30251,14.97
30251,30291,14.97
30291,30331,14.97
30331,30371,14.97
30371,30411,14.97
30411,30451,14.97
30451,30491,14.97
30491,30531,14.97
61,111,18.72
381,431,18.72
1051,1131,29.95
1091,1171,29.95
1131,1211,29.95
1171,1251,29.95
1211,1291,29.95
1251,1331,29.95
1291,1371,29.95
1331,1411,29.95
1371,1451,29.95
1411,1491,29.95
3061,3141,29.95
3101,3181,29.95
3141,3221,29.95
3181,3261,29.95
3221,3301,29.95
3261,3341,29.95
3301,3381,29.95
3341,3421,29.95
3381,3461,29.95
3421,3501,29.95
3461,3541,29.95
3501,3581,29.95
3541,3621,29.95
3581,3661,29.95
3621,3701,29.95
3661,3741,29.95
11991,12071,29.95
12031,12111,29.95
12071,12151,29.95
12111,12191,29.95
12151,12231,29.95
12191,12271,29.95
12231,12311,29.95
12271,12351,29.95
12311,12391,29.95
12351,12431,29.95
12391,12471,29.95
12431,12511,29.95
12471,12551,29.95
12511,12591,29.95
12551,12631,29.95
12591,12671,29.95
20961,21041,29.95
21001,21081,29.95
21041,21121,29.95
21081,21161,29.95
21121,21201,29.95
21161,21241,29.95
21201,21281,29.95
21241,21321,29.95
21281,21361,29.95
21321,21401,29.95
21361,21441,29.95
21401,21481,29.95
21441,21521,29.95
21481,21561,29.95
21521,21601,29.95
21561,21641,29.95
29851,29931,29.95
29891,29971,29.95
29931,30011,29.95
29971,30051,29.95
30011,30091,29.95
30051,30131,29.95
30091,30171,29.95
30131,30211,29.95
30171,30251,29.95
30211,30291,29.95
30251,30331,29.95
