CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.494, 0.562, "2.00273+-0.801682*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.562, 0.63, "7.2742+-10.1815*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.63, 0.698, "-1.84787+4.29794*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.698, 0.766, "4.85443+-5.30421*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-1.97631+3.61321*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "-0.444395+1.7301*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "10.5876+-11.3955*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-5.52815+7.18182*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "3.42645+-2.82892*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "0.944514+-0.135555*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "-3.06253+4.12046*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "6.1622+-5.544*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "5.95812+-5.33306*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "2.56355+-1.87098*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.712441"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, -15, 0, "1.34849"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0, 0.12, "0.165326"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.12, 0.35, "-0.326235+4.28923*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.35, 0.494, "0.99022+0.52793*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.494, 0.562, "8.21071+-14.0884*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.562, 0.63, "-7.09839+13.1519*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.63, 0.698, "-0.637045+2.89584*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.698, 0.766, "6.55748+-7.41149*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-5.42151+8.22687*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "0.203571+1.3122*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "13.8492+-14.923*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-5.43552+7.3073*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.8042+-1.90424*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-2.56974+3.92749*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "0.803366+0.344795*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "3.93383+-2.93489*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "9.78022+-8.97768*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "1.43082+-0.462224*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.850249"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, -15, 0, "1.64181"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0, 0.12, "1.08361"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.12, 0.35, "1.05415+1.0406*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.35, 0.494, "1.13936+0.797138*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.494, 0.562, "4.2027+-5.40395*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.562, 0.63, "2.20351+-1.84668*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.63, 0.698, "-0.190618+1.95353*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.698, 0.766, "5.32982+-5.95542*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-3.4016+5.44331*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "0.747641+0.342828*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "10.8832+-11.7161*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-4.31736+5.80612*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.47639+-1.7889*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-1.65037+2.68941*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "1.85016+-1.02863*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "2.85488+-2.08124*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "7.54975+-6.93382*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "1.09642+-0.352144*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.684527"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.89331"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0, 0.12, "1.1611"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.12, 0.35, "0.975075+1.3207*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.35, 0.494, "1.24855+0.539325*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.494, 0.562, "5.26358+-7.58826*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.562, 0.63, "0.564478+0.773135*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.63, 0.698, "-0.1491+1.9058*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.698, 0.766, "5.51236+-6.20517*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-3.36542+5.38462*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "0.575638+0.540045*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "10.9792+-11.8377*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-4.28822+5.76156*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.29269+-1.59553*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-0.666081+1.61529*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "0.844944+0.0103784*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "2.47185+-1.69408*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "7.22972+-6.61178*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "-0.0154146+0.777449*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.779355"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, -15, 0, "1.26937"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0, 0.12, "0.818035"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.12, 0.35, "0.542586+2.15338*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.35, 0.494, "0.968524+0.936413*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.494, 0.562, "4.8721+-6.96556*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.562, 0.63, "-0.15598+1.9812*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.63, 0.698, "-0.422378+2.40405*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.698, 0.766, "5.67685+-6.33409*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-4.30186+6.69295*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "0.684897+0.562938*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "12.0607+-12.9716*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-4.8257+6.49396*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.79848+-2.02944*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-3.01364+4.2778*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "2.3939+-1.46573*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "3.69449+-2.82833*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "8.82135+-8.12741*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "2.33512+-1.51217*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.842772"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.81614"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.12, "0.973853"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.12, 0.35, "0.778338+1.43468*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.35, 0.494, "1.20371+0.219329*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.494, 0.562, "5.09496+-7.65769*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.562, 0.63, "-0.932961+3.06814*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.63, 0.698, "-0.521824+2.41554*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.698, 0.766, "5.19032+-5.76805*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-4.10753+6.37014*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "0.285559+0.96991*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "11.3253+-12.1648*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-4.90011+6.53882*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.41518+-1.63926*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-2.9679+4.20239*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "1.87062+-0.936765*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "3.29066+-2.4245*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "8.44022+-7.74705*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "2.08342+-1.26382*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.841681"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.33568"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.12, "1.0025"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.12, 0.35, "0.735285+2.05202*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.35, 0.494, "1.00857+1.2712*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.494, 0.562, "5.03503+-6.87952*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.562, 0.63, "1.36246+-0.344696*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.63, 0.698, "-0.0460933+1.8911*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.698, 0.766, "6.00723+-6.78129*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-3.55885+5.70707*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "0.983581+0.123257*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "11.7225+-12.6535*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-4.20798+5.7101*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.6818+-1.99228*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-0.702486+1.6803*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "1.3734+-0.524564*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "2.8788+-2.10173*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "7.60987+-6.99173*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "0.232016+0.532861*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.780402"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "1.42505"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.12, "1.81345"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.12, 0.35, "2.30704+-4.11325*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.35, 0.494, "1.0804+-0.608567*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.494, 0.562, "1.83632+-2.13877*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.562, 0.63, "0.182883+0.803289*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.63, 0.698, "0.726303+-0.0592825*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.698, 0.766, "0.850422+-0.237104*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.766, 0.8135, "1.96135+-1.68741*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "1.94923+-1.6725*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "2.36876+-2.17165*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "0.898034+-0.476286*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "0.365479+0.119081*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "1.94441+-1.59435*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "2.19037+-1.85559*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "2.22663+-1.89359*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "2.46755+-2.1426*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "2.0692+-1.73633*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9985, 1.1, "0.335478"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "0.133752"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.12, "0"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.12, 0.35, "-0.632853+5.27378*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.35, 0.494, "0.834823+1.08042*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.494, 0.562, "-0.507195+3.79705*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.562, 0.63, "2.42823+-1.42612*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.63, 0.698, "1.46347+0.105247*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.698, 0.766, "1.24311+0.420941*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.766, 0.8135, "-0.729177+2.99573*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "-0.707652+2.96927*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "-1.45247+3.85543*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "1.15858+0.845572*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "2.10405+-0.21141*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-0.699088+2.83052*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "-1.13576+3.29432*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "-1.20014+3.36178*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "-1.62785+3.80386*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "-0.920646+3.08259*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9985, 1.1, "2.15732"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "0.971918"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.12, "1.59855"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.12, 0.35, "1.99883+-3.33567*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.35, 0.494, "1.04767+-0.618062*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.494, 0.562, "3.99764+-6.58966*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.562, 0.63, "-3.94153+7.53697*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.63, 0.698, "-0.0177087+1.30869*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.698, 0.766, "0.309502+0.839904*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.766, 0.8135, "0.113703+1.09552*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "-0.513266+1.86622*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "-1.14745+2.62075*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "-0.667755+2.06779*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8945, 0.9215, "-0.217371+1.56429*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9215, 0.9415, "-1.67272+3.14362*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9415, 0.9545, "-2.24469+3.75112*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9545, 0.9675, "-2.35462+3.86629*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9675, 0.9805, "-2.84457+4.3727*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9805, 0.9985, "-2.81483+4.34237*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9985, 1.1, "1.52103"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "1.02971"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.12, "0.365817"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.12, 0.35, "-0.0582662+3.53403*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.35, 0.494, "0.949459+0.654816*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.494, 0.562, "-2.17594+6.98153*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.562, 0.63, "6.23535+-7.98517*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.63, 0.698, "2.07819+-1.38651*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.698, 0.766, "1.73152+-0.889851*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.766, 0.8135, "1.93897+-1.16066*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8135, 0.8405, "2.60322+-1.9772*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8405, 0.8675, "3.27511+-2.7766*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8675, 0.8945, "2.76689+-2.19076*x"
