cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, ttbar, down_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.937935+((-(3.7358e-05*x))-0.015547963480782292)" 
0, ttbar, down_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.937935+((-(3.7358e-05*x))-0.041642703702590378)" 
0, ttbar, down_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.937935+((-(3.7358e-05*x))-0.023480208766003031)" 
0, ttbar, down_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.937935+((-(3.7358e-05*x))-0.018309556302124493)" 
0, ttbar, down_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.937935+((-(3.7358e-05*x))-0.020605591651205332)" 
0, ttbar, down_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.937935+((-(3.7358e-05*x))-0.026506992327206449)" 
0, ttbar, down_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.937935+((-(3.7358e-05*x))-0.063622677629347452)" 
0, ttbar, down_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.937935+((-(3.7358e-05*x))-0.020821351851295189)" 
0, ttbar, down_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.937935+((-(3.7358e-05*x))-0.011740104383001515)" 
0, ttbar, down_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.937935+((-(3.7358e-05*x))-0.0091547781510622466)" 
0, ttbar, down_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.937935+((-(3.7358e-05*x))-0.010302795825602666)" 
0, ttbar, down_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.937935+((-(3.7358e-05*x))-0.013253496163603225)" 
0, ttbar, down_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.937935+((-(3.7358e-05*x))-0.031811338814673726)" 
0, ttbar, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.068051397800445668" 
0, ttbar, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.034480810165405273" 
0, ttbar, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.026232736185193062" 
0, ttbar, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.028091128915548325" 
0, ttbar, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.033968690782785416" 
0, ttbar, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.07081526517868042" 
0, ttbar, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.034025698900222778" 
0, ttbar, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.017240405082702637" 
0, ttbar, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.013116368092596531" 
0, ttbar, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.014045564457774162" 
0, ttbar, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.016984345391392708" 
0, ttbar, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.03540763258934021" 
0, ttbar, up_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.053822652953312941" 
0, ttbar, up_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.025250862677691433" 
0, ttbar, up_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.018786074517611991" 
0, ttbar, up_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.019092436105791536" 
0, ttbar, up_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.021242676650128377" 
0, ttbar, up_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.031095926961564584" 
0, ttbar, up_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.026911326476656401" 
0, ttbar, up_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.012625431338845717" 
0, ttbar, up_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.0093930372588059956" 
0, ttbar, up_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.009546218052895768" 
0, ttbar, up_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.010621338325064188" 
0, ttbar, up_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.015547963480782292" 
0, ttbar, up_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.041642703702590378" 
0, ttbar, up_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.023480208766003031" 
0, ttbar, up_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.018309556302124493" 
0, ttbar, up_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.020605591651205332" 
0, ttbar, up_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.026506992327206449" 
0, ttbar, up_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.063622677629347452" 
0, ttbar, up_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.020821351851295189" 
0, ttbar, up_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.011740104383001515" 
0, ttbar, up_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.0091547781510622466" 
0, ttbar, up_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.010302795825602666" 
0, ttbar, up_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.013253496163603225" 
0, ttbar, up_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.937935+(-(3.7358e-05*x)))+0.031811338814673726" 
1, ttbar, central, 1, -2.4, 2.4, 30, 300, 0, 1, "0.885562+(-(5.67668e-05*x))" 
1, ttbar, central, 0, -2.4, 2.4, 30, 300, 0, 1, "0.885562+(-(5.67668e-05*x))" 
1, ttbar, down, 1, -2.4, 2.4, 30, 50, 0, 1, "0.885562+((-(5.67668e-05*x))-0.073679789900779724)" 
1, ttbar, down, 1, -2.4, 2.4, 50, 70, 0, 1, "0.885562+((-(5.67668e-05*x))-0.036853380501270294)" 
1, ttbar, down, 1, -2.4, 2.4, 70, 100, 0, 1, "0.885562+((-(5.67668e-05*x))-0.026331769302487373)" 
1, ttbar, down, 1, -2.4, 2.4, 100, 140, 0, 1, "0.885562+((-(5.67668e-05*x))-0.026282848790287971)" 
1, ttbar, down, 1, -2.4, 2.4, 140, 200, 0, 1, "0.885562+((-(5.67668e-05*x))-0.035180415958166122)" 
1, ttbar, down, 1, -2.4, 2.4, 200, 300, 0, 1, "0.885562+((-(5.67668e-05*x))-0.090636670589447021)" 
1, ttbar, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.885562+((-(5.67668e-05*x))-0.036839894950389862)" 
1, ttbar, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.885562+((-(5.67668e-05*x))-0.018426690250635147)" 
1, ttbar, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.885562+((-(5.67668e-05*x))-0.013165884651243687)" 
1, ttbar, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.885562+((-(5.67668e-05*x))-0.013141424395143986)" 
1, ttbar, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.885562+((-(5.67668e-05*x))-0.017590207979083061)" 
1, ttbar, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.885562+((-(5.67668e-05*x))-0.045318335294723511)" 
1, ttbar, down_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.885562+((-(5.67668e-05*x))-0.054960881045561537)" 
1, ttbar, down_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.885562+((-(5.67668e-05*x))-0.024981643909751116)" 
1, ttbar, down_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.885562+((-(5.67668e-05*x))-0.01701551776329141)" 
1, ttbar, down_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.885562+((-(5.67668e-05*x))-0.012579629996613004)" 
1, ttbar, down_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.885562+((-(5.67668e-05*x))-0.013671886652185708)" 
1, ttbar, down_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.885562+((-(5.67668e-05*x))-0.033621772008511207)" 
1, ttbar, down_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.885562+((-(5.67668e-05*x))-0.027480440522780768)" 
1, ttbar, down_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.885562+((-(5.67668e-05*x))-0.012490821954875558)" 
1, ttbar, down_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.885562+((-(5.67668e-05*x))-0.008507758881645705)" 
1, ttbar, down_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.885562+((-(5.67668e-05*x))-0.006289814998306502)" 
1, ttbar, down_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.885562+((-(5.67668e-05*x))-0.0068359433260928538)" 
1, ttbar, down_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.885562+((-(5.67668e-05*x))-0.016810886004255603)" 
1, ttbar, down_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.885562+((-(5.67668e-05*x))-0.049071508989623265)" 
1, ttbar, down_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.885562+((-(5.67668e-05*x))-0.027094079093739364)" 
1, ttbar, down_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.885562+((-(5.67668e-05*x))-0.020095627132451749)" 
1, ttbar, down_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.885562+((-(5.67668e-05*x))-0.023076850948113702)" 
1, ttbar, down_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.885562+((-(5.67668e-05*x))-0.03241513816659395)" 
1, ttbar, down_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.885562+((-(5.67668e-05*x))-0.084169961996828913)" 
1, ttbar, down_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.885562+((-(5.67668e-05*x))-0.024535754494811633)" 
1, ttbar, down_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.885562+((-(5.67668e-05*x))-0.013547039546869682)" 
1, ttbar, down_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.885562+((-(5.67668e-05*x))-0.010047813566225874)" 
1, ttbar, down_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.885562+((-(5.67668e-05*x))-0.011538425474056851)" 
1, ttbar, down_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.885562+((-(5.67668e-05*x))-0.016207569083296975)" 
1, ttbar, down_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.885562+((-(5.67668e-05*x))-0.042084980998414456)" 
1, ttbar, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.073679789900779724" 
1, ttbar, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.036853380501270294" 
1, ttbar, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.026331769302487373" 
1, ttbar, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.026282848790287971" 
1, ttbar, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.035180415958166122" 
1, ttbar, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.090636670589447021" 
1, ttbar, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.036839894950389862" 
1, ttbar, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.018426690250635147" 
1, ttbar, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.013165884651243687" 
1, ttbar, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.013141424395143986" 
1, ttbar, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.017590207979083061" 
1, ttbar, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.045318335294723511" 
1, ttbar, up_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.054960881045561537" 
1, ttbar, up_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.024981643909751116" 
1, ttbar, up_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.01701551776329141" 
1, ttbar, up_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.012579629996613004" 
1, ttbar, up_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.013671886652185708" 
1, ttbar, up_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.033621772008511207" 
1, ttbar, up_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.027480440522780768" 
1, ttbar, up_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.012490821954875558" 
1, ttbar, up_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.008507758881645705" 
1, ttbar, up_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.006289814998306502" 
1, ttbar, up_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.0068359433260928538" 
1, ttbar, up_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.016810886004255603" 
1, ttbar, up_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.049071508989623265" 
1, ttbar, up_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.027094079093739364" 
1, ttbar, up_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.020095627132451749" 
1, ttbar, up_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.023076850948113702" 
1, ttbar, up_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.03241513816659395" 
1, ttbar, up_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.084169961996828913" 
1, ttbar, up_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.024535754494811633" 
1, ttbar, up_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.013547039546869682" 
1, ttbar, up_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.010047813566225874" 
1, ttbar, up_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.011538425474056851" 
1, ttbar, up_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.016207569083296975" 
1, ttbar, up_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.885562+(-(5.67668e-05*x)))+0.042084980998414456" 
2, ttbar, central, 1, -2.4, 2.4, 30, 300, 0, 1, "0.806363+(0.000389927*x)" 
2, ttbar, central, 0, -2.4, 2.4, 30, 300, 0, 1, "0.806363+(0.000389927*x)" 
2, ttbar, down, 1, -2.4, 2.4, 30, 50, 0, 1, "0.806363+((0.000389927*x)-0.07228492945432663)" 
2, ttbar, down, 1, -2.4, 2.4, 50, 70, 0, 1, "0.806363+((0.000389927*x)-0.04267607256770134)" 
2, ttbar, down, 1, -2.4, 2.4, 70, 100, 0, 1, "0.806363+((0.000389927*x)-0.03116382472217083)" 
2, ttbar, down, 1, -2.4, 2.4, 100, 140, 0, 1, "0.806363+((0.000389927*x)-0.037932273000478745)" 
2, ttbar, down, 1, -2.4, 2.4, 140, 200, 0, 1, "0.806363+((0.000389927*x)-0.049719888716936111)" 
2, ttbar, down, 1, -2.4, 2.4, 200, 300, 0, 1, "0.806363+((0.000389927*x)-0.12506361305713665)" 
2, ttbar, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.806363+((0.000389927*x)-0.036142464727163315)" 
2, ttbar, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.806363+((0.000389927*x)-0.02133803628385067)" 
2, ttbar, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.806363+((0.000389927*x)-0.015581912361085415)" 
2, ttbar, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.806363+((0.000389927*x)-0.018966136500239372)" 
2, ttbar, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.806363+((0.000389927*x)-0.024859944358468056)" 
2, ttbar, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.806363+((0.000389927*x)-0.062531806528568268)" 
2, ttbar, down_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.806363+((0.000389927*x)-0.043746539265543651)" 
2, ttbar, down_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.806363+((0.000389927*x)-0.020244442393902499)" 
2, ttbar, down_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.806363+((0.000389927*x)-0.016117957394349212)" 
2, ttbar, down_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.806363+((0.000389927*x)-0.018544382897529375)" 
2, ttbar, down_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.806363+((0.000389927*x)-0.017564869999486556)" 
2, ttbar, down_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.806363+((0.000389927*x)-0.042600613437690435)" 
2, ttbar, down_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.806363+((0.000389927*x)-0.021873269632771825)" 
2, ttbar, down_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.806363+((0.000389927*x)-0.010122221196951249)" 
2, ttbar, down_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.806363+((0.000389927*x)-0.0080589786971746059)" 
2, ttbar, down_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.806363+((0.000389927*x)-0.0092721914487646877)" 
2, ttbar, down_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.806363+((0.000389927*x)-0.0087824349997432782)" 
2, ttbar, down_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.806363+((0.000389927*x)-0.021300306718845207)" 
2, ttbar, down_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.806363+((0.000389927*x)-0.057544342280585893)" 
2, ttbar, down_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.806363+((0.000389927*x)-0.037568733302623794)" 
2, ttbar, down_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.806363+((0.000389927*x)-0.026671996939639321)" 
2, ttbar, down_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.806363+((0.000389927*x)-0.033090228133584525)" 
2, ttbar, down_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.806363+((0.000389927*x)-0.046513897664307254)" 
2, ttbar, down_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.806363+((0.000389927*x)-0.11758441667856191)" 
2, ttbar, down_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.806363+((0.000389927*x)-0.028772171140292947)" 
2, ttbar, down_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.806363+((0.000389927*x)-0.018784366651311897)" 
2, ttbar, down_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.806363+((0.000389927*x)-0.013335998469819661)" 
2, ttbar, down_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.806363+((0.000389927*x)-0.016545114066792262)" 
2, ttbar, down_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.806363+((0.000389927*x)-0.023256948832153627)" 
2, ttbar, down_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.806363+((0.000389927*x)-0.058792208339280901)" 
2, ttbar, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.806363+(0.000389927*x))+0.07228492945432663" 
2, ttbar, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.806363+(0.000389927*x))+0.04267607256770134" 
2, ttbar, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.806363+(0.000389927*x))+0.03116382472217083" 
2, ttbar, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.806363+(0.000389927*x))+0.037932273000478745" 
2, ttbar, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.806363+(0.000389927*x))+0.049719888716936111" 
2, ttbar, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.806363+(0.000389927*x))+0.12506361305713665" 
2, ttbar, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.806363+(0.000389927*x))+0.036142464727163315" 
2, ttbar, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.806363+(0.000389927*x))+0.02133803628385067" 
2, ttbar, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.806363+(0.000389927*x))+0.015581912361085415" 
2, ttbar, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.806363+(0.000389927*x))+0.018966136500239372" 
2, ttbar, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.806363+(0.000389927*x))+0.024859944358468056" 
2, ttbar, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.806363+(0.000389927*x))+0.062531806528568268" 
2, ttbar, up_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.806363+(0.000389927*x))+0.043746539265543651" 
2, ttbar, up_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.806363+(0.000389927*x))+0.020244442393902499" 
2, ttbar, up_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.806363+(0.000389927*x))+0.016117957394349212" 
2, ttbar, up_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.806363+(0.000389927*x))+0.018544382897529375" 
