cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.668, 0.806, "0.274326+1.03445*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.806, 0.8885, "-1.05898+2.68867*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8885, 0.9155, "6.03503+-5.29558*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9155, 0.9425, "8.84273+-8.36243*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9425, 0.9695, "5.79273+-5.12636*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9695, 0.9965, "0.427387+0.407778*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9965, 1.1, "0.832758"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -1.1, -0.93375, "1.36774"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -0.93375, -0.78625, "-1.8112+-3.41085*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -0.78625, -0.64, "2.1915+1.68003*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -0.64, -0.49, "2.12223+1.5718*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -0.49, -0.34, "2.11426+1.55552*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -0.34, -0.19, "0.455753+-3.32243*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -0.19, -0.04, "1.0155+-0.376393*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -0.04, 0.11, "0.984663+-1.14731*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.11, 0.254, "0.972249+-1.03445*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.254, 0.392, "-0.116736+3.25289*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.392, 0.53, "2.05607+-2.28998*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.53, 0.668, "0.504762+0.637012*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.668, 0.806, "0.285538+0.965192*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.806, 0.8885, "0.280148+0.97188*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8885, 0.9155, "5.04876+-4.39515*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9155, 0.9425, "7.06732+-6.60003*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9425, 0.9695, "4.38176+-3.75063*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9695, 0.9965, "-1.80763+2.63348*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.9965, 1.1, "0.813104"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -1.1, -0.93375, "1.03372"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -0.93375, -0.78625, "3.25062+2.37419*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -0.78625, -0.64, "-1.71347+-3.93944*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -0.64, -0.49, "1.30872+0.782736*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -0.49, -0.34, "1.36467+0.896915*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -0.34, -0.19, "0.867235+-0.566137*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -0.19, -0.04, "1.0098+0.184194*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -0.04, 0.11, "0.981794+-0.515884*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.11, 0.254, "1.00141+-0.694202*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.254, 0.392, "0.950704+-0.494577*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.392, 0.53, "1.05138+-0.751398*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.53, 0.668, "1.09025+-0.824739*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.668, 0.806, "1.04348+-0.754725*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.806, 0.8885, "1.57427+-1.41328*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8885, 0.9155, "0.679814+-0.406571*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9155, 0.9425, "1.23704+-1.01523*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9425, 0.9695, "0.266365+0.0146655*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9695, 0.9965, "2.0049+-1.77856*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.9965, 1.1, "0.232562"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -1.1, -0.93375, "0"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -0.93375, -0.78625, "0+0*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -0.78625, -0.64, "12.3739+15.7379*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -0.64, -0.49, "2.30427+0.00407464*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -0.49, -0.34, "2.0133+-0.589761*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -0.34, -0.19, "2.51473+0.885041*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -0.19, -0.04, "2.02766+-1.67849*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -0.04, 0.11, "1.98711+-2.69206*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.11, 0.254, "1.38456+2.78572*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.254, 0.392, "1.58803+1.98465*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.392, 0.53, "1.18404+3.01523*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.53, 0.668, "1.02806+3.30954*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.668, 0.806, "1.21574+3.02859*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.806, 0.8885, "-0.914252+5.67125*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8885, 0.9155, "2.67507+1.6315*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9155, 0.9425, "0.439018+4.07394*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9425, 0.9695, "4.33417+-0.0588501*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9695, 0.9965, "-2.64228+7.13707*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.9965, 1.1, "4.46981"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -1.1, -0.93375, "0.989424"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -0.93375, -0.78625, "0.989424+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -0.78625, -0.64, "0.989424+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -0.64, -0.49, "0.989424+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -0.49, -0.34, "0.989424+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -0.34, -0.19, "0.989424+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -0.19, -0.04, "0.989424+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -0.04, 0.11, "1.04159+1.30414*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.11, 0.254, "1.38132+-1.78435*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.254, 0.392, "1.27044+-1.3478*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.392, 0.53, "0.724888+0.0439147*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.53, 0.668, "0.568839+0.338347*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.668, 0.806, "-0.327522+1.6802*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.806, 0.8885, "-1.25013+2.82487*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8885, 0.9155, "-1.29065+2.87048*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9155, 0.9425, "-1.78866+3.41446*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9425, 0.9695, "-0.779973+2.34424*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9695, 0.9965, "-3.39679+5.04337*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.9965, 1.1, "1.62893"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -1.1, -0.93375, "1.0108"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.93375, -0.78625, "1.0108+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.78625, -0.64, "1.0108+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.64, -0.49, "1.0108+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.49, -0.34, "1.0108+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.34, -0.19, "1.0108+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.19, -0.04, "1.0108+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -0.04, 0.11, "0.957511+-1.33232*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.11, 0.254, "0.610435+1.82291*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.254, 0.392, "0.723716+1.37692*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.392, 0.53, "1.28106+-0.0448636*x"
