CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down_jetaway, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0073602385818958282" 
0, mujets, down_jetaway, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.004796475637704134" 
0, mujets, down_jetaway, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0026086948346346617" 
0, mujets, down_jetaway, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0082877809181809425" 
0, mujets, down_jetaway, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.012656819075345993" 
0, mujets, down_jetaway, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.011311602778732777" 
0, mujets, down_jetaway, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0049112485721707344" 
0, mujets, down_jetaway, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0036801192909479141" 
0, mujets, down_jetaway, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.002398237818852067" 
0, mujets, down_jetaway, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0013043474173173308" 
0, mujets, down_jetaway, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0041438904590904713" 
0, mujets, down_jetaway, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0063284095376729965" 
0, mujets, down_l2c, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.020631946623325348" 
0, mujets, down_l2c, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.035730954259634018" 
0, mujets, down_l2c, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.019532240927219391" 
0, mujets, down_l2c, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0071018366143107414" 
0, mujets, down_l2c, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0034095356240868568" 
0, mujets, down_l2c, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.012151786126196384" 
0, mujets, down_l2c, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0082728797569870949" 
0, mujets, down_l2c, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.010315973311662674" 
0, mujets, down_l2c, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.017865477129817009" 
0, mujets, down_l2c, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0097661204636096954" 
0, mujets, down_l2c, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0035509183071553707" 
0, mujets, down_l2c, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0017047678120434284" 
0, mujets, down_l2c, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0060758930630981922" 
0, mujets, down_l2c, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0041364398784935474" 
0, mujets, down_mupt, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0097191566601395607" 
0, mujets, down_mupt, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.011150011792778969" 
0, mujets, down_mupt, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0060968757607042789" 
0, mujets, down_mupt, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0053349551744759083" 
0, mujets, down_mupt, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0048120198771357536" 
0, mujets, down_mupt, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0075049730949103832" 
0, mujets, down_mupt, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.010528719052672386" 
0, mujets, down_mupt, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0048595783300697803" 
0, mujets, down_mupt, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0055750058963894844" 
0, mujets, down_mupt, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0030484378803521395" 
0, mujets, down_mupt, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0026674775872379541" 
0, mujets, down_mupt, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0024060099385678768" 
0, mujets, down_mupt, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0037524865474551916" 
0, mujets, down_mupt, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0052643595263361931" 
0, mujets, down_notinbreakdown, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.038781280026867107" 
0, mujets, down_notinbreakdown, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.025335934372534882" 
0, mujets, down_notinbreakdown, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.037216326518320526" 
0, mujets, down_notinbreakdown, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.052922421741836895" 
0, mujets, down_notinbreakdown, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.091098661459078828" 
0, mujets, down_notinbreakdown, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.11876152944459366" 
0, mujets, down_notinbreakdown, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.19060125173475065" 
0, mujets, down_notinbreakdown, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.019390640013433554" 
0, mujets, down_notinbreakdown, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.012667967186267441" 
0, mujets, down_notinbreakdown, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.018608163259160263" 
0, mujets, down_notinbreakdown, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.026461210870918447" 
0, mujets, down_notinbreakdown, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.045549330729539414" 
0, mujets, down_notinbreakdown, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.059380764722296829" 
0, mujets, down_notinbreakdown, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.095300625867375324" 
0, mujets, down_ptrel, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_ptrel, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0" 
0, mujets, down_statistic, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.012265325523912907" 
0, mujets, down_statistic, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.017082313075661659" 
0, mujets, down_statistic, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.011758658103644848" 
0, mujets, down_statistic, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.012534347362816334" 
0, mujets, down_statistic, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.010628050193190575" 
0, mujets, down_statistic, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.016320977360010147" 
0, mujets, down_statistic, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.021788077428936958" 
0, mujets, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0061326627619564533" 
0, mujets, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0085411565378308296" 
0, mujets, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0058793290518224239" 
0, mujets, down_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0062671736814081669" 
0, mujets, down_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0053140250965952873" 
0, mujets, down_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.0081604886800050735" 
0, mujets, down_statistic, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))-0.010894038714468479" 
0, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.051934007555246353" 
0, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.049844250082969666" 
0, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.044865932315587997" 
0, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.055620122700929642" 
0, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.091987505555152893" 
0, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.12138277292251587" 
0, mujets, up, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.19333741068840027" 
0, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.025967003777623177" 
0, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.024922125041484833" 
0, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.022432966157793999" 
0, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.027810061350464821" 
0, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.045993752777576447" 
0, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.060691386461257935" 
0, mujets, up, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.096668705344200134" 
0, mujets, up_bfragmentation, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.00019013458222616464" 
0, mujets, up_bfragmentation, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.0037883359473198652" 
0, mujets, up_bfragmentation, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.001369769568555057" 
0, mujets, up_bfragmentation, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.0016021655173972249" 
0, mujets, up_bfragmentation, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.0018914421088993549" 
0, mujets, up_bfragmentation, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.0088965808972716331" 
0, mujets, up_bfragmentation, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+0.013727148994803429" 
0, mujets, up_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.953039*((1.+(0.00582506*x))/(1.+(0.00603666*x))))+9.5067291113082319e-05" 
