2007 22 1 neg_5_PS10G_2
2007 23 1 neg_5_PS10G_2
2007 24 1 neg_5_PS10G_2
2007 25 1 neg_6_PS10G_2
2007 26 1 neg_6_PS10G_2
2007 27 1 neg_6_PS10G_2
2007 28 1 neg_6_PS10G_2
2007 29 1 neg_7_PS10G_2
2007 30 1 neg_7_PS10G_2
2007 31 1 neg_7_PS10G_2
2007 32 1 neg_7_PS10G_2
2007 33 1 neg_8_PS10G_2
2007 34 1 neg_8_PS10G_2
2007 35 1 neg_8_PS10G_2
2007 36 1 neg_8_PS10G_2
2008 1 1 neg_0_PS5G_4
2008 2 1 neg_0_PS5G_4
2008 3 1 neg_0_PS5G_4
2008 4 1 neg_0_PS5G_4
2008 5 1 neg_0_PS5G_4
2008 6 1 neg_1_PS5G_4
2008 7 1 neg_1_PS5G_4
2008 8 1 neg_1_PS5G_4
2008 9 1 neg_1_PS5G_4
2008 10 1 neg_2_PS5G_4
2008 11 1 neg_2_PS5G_4
2008 12 1 neg_2_PS5G_4
2008 13 1 neg_2_PS5G_4
2008 14 1 neg_2_PS5G_4
2008 15 1 neg_3_PS5G_4
2008 16 1 neg_3_PS5G_4
2008 17 1 neg_3_PS5G_4
2008 18 1 neg_3_PS5G_4
2008 19 1 neg_4_PS5G_4
2008 20 1 neg_4_PS5G_4
2008 21 1 neg_4_PS5G_4
2008 22 1 neg_4_PS5G_4
2008 23 1 neg_4_PS5G_4
2008 24 1 neg_5_PS5G_4
2008 25 1 neg_5_PS5G_4
2008 26 1 neg_5_PS5G_4
2008 27 1 neg_5_PS5G_4
2008 28 1 neg_6_PS5G_4
2008 29 1 neg_6_PS5G_4
2008 30 1 neg_6_PS5G_4
2008 31 1 neg_6_PS5G_4
2008 32 1 neg_6_PS5G_4
2008 33 1 neg_7_PS5G_4
2008 34 1 neg_7_PS5G_4
2008 35 1 neg_7_PS5G_4
2008 36 1 neg_7_PS5G_4
2008 37 1 neg_8_PS5G_4
2008 38 1 neg_8_PS5G_4
2008 39 1 neg_8_PS5G_4
2008 40 1 neg_8_PS5G_4
2009 1 1 neg_0_PS5G_4
2009 2 1 neg_0_PS5G_4
2009 3 1 neg_0_PS5G_4
2009 4 1 neg_0_PS5G_4
2009 5 1 neg_0_PS5G_4
2009 6 1 neg_1_PS5G_4
2009 7 1 neg_1_PS5G_4
2009 8 1 neg_1_PS5G_4
2009 9 1 neg_1_PS5G_4
2009 10 1 neg_2_PS5G_4
2009 11 1 neg_2_PS5G_4
2009 12 1 neg_2_PS5G_4
2009 13 1 neg_2_PS5G_4
2009 14 1 neg_2_PS5G_4
2009 15 1 neg_3_PS5G_4
2009 16 1 neg_3_PS5G_4
2009 17 1 neg_3_PS5G_4
2009 18 1 neg_3_PS5G_4
2009 19 1 neg_4_PS5G_4
2009 20 1 neg_4_PS5G_4
2009 21 1 neg_4_PS5G_4
2009 22 1 neg_4_PS5G_4
2009 23 1 neg_4_PS5G_4
2009 24 1 neg_5_PS5G_4
2009 25 1 neg_5_PS5G_4
2009 26 1 neg_5_PS5G_4
2009 27 1 neg_5_PS5G_4
2009 28 1 neg_6_PS5G_4
2009 29 1 neg_6_PS5G_4
2009 30 1 neg_6_PS5G_4
2009 31 1 neg_6_PS5G_4
2009 32 1 neg_6_PS5G_4
2009 33 1 neg_7_PS5G_4
2009 34 1 neg_7_PS5G_4
2009 35 1 neg_7_PS5G_4
2009 36 1 neg_7_PS5G_4
2009 37 1 neg_8_PS5G_4
2009 38 1 neg_8_PS5G_4
2009 39 1 neg_8_PS5G_4
2009 40 1 neg_8_PS5G_4
2010 1 1 neg_0_PS5G_4
2010 2 1 neg_0_PS5G_4
2010 3 1 neg_0_PS5G_4
2010 4 1 neg_0_PS5G_4
2010 5 1 neg_0_PS5G_4
2010 6 1 neg_1_PS5G_4
2010 7 1 neg_1_PS5G_4
2010 8 1 neg_1_PS5G_4
2010 9 1 neg_1_PS5G_4
2010 10 1 neg_1_PS5G_4
2010 11 1 neg_2_PS5G_4
2010 12 1 neg_2_PS5G_4
2010 13 1 neg_2_PS5G_4
2010 14 1 neg_2_PS5G_4
2010 15 1 neg_2_PS5G_4
2010 16 1 neg_3_PS5G_4
2010 17 1 neg_3_PS5G_4
2010 18 1 neg_3_PS5G_4
2010 19 1 neg_3_PS5G_4
2010 20 1 neg_3_PS5G_4
2010 21 1 neg_4_PS5G_4
2010 22 1 neg_4_PS5G_4
2010 23 1 neg_4_PS5G_4
2010 24 1 neg_4_PS5G_4
2010 25 1 neg_4_PS5G_4
2010 26 1 neg_5_PS5G_4
2010 27 1 neg_5_PS5G_4
2010 28 1 neg_5_PS5G_4
2010 29 1 neg_5_PS5G_4
2010 30 1 neg_5_PS5G_4
2010 31 1 neg_6_PS5G_4
2010 32 1 neg_6_PS5G_4
2010 33 1 neg_6_PS5G_4
2010 34 1 neg_6_PS5G_4
2010 35 1 neg_6_PS5G_4
2010 36 1 neg_7_PS5G_4
2010 37 1 neg_7_PS5G_4
2010 38 1 neg_7_PS5G_4
2010 39 1 neg_7_PS5G_4
2010 40 1 neg_7_PS5G_4
2010 41 1 neg_8_PS5G_4
2010 42 1 neg_8_PS5G_4
2010 43 1 neg_8_PS5G_4
2010 44 1 neg_8_PS5G_4
2011 1 1 neg_0_2S_5
2011 2 1 neg_0_2S_5
2011 3 1 neg_0_2S_5
2011 4 1 neg_0_2S_5
2011 5 1 neg_0_2S_5
2011 6 1 neg_0_2S_5
2011 7 1 neg_1_2S_5
2011 8 1 neg_1_2S_5
2011 9 1 neg_1_2S_5
2011 10 1 neg_1_2S_5
2011 11 1 neg_1_2S_5
2011 12 1 neg_1_2S_5
2011 13 1 neg_2_2S_5
2011 14 1 neg_2_2S_5
2011 15 1 neg_2_2S_5
2011 16 1 neg_2_2S_5
2011 17 1 neg_2_2S_5
2011 18 1 neg_2_2S_5
2011 19 1 neg_3_2S_5
2011 20 1 neg_3_2S_5
2011 21 1 neg_3_2S_5
2011 22 1 neg_3_2S_5
2011 23 1 neg_3_2S_5
2011 24 1 neg_3_2S_5
2011 25 1 neg_4_2S_5
2011 26 1 neg_4_2S_5
2011 27 1 neg_4_2S_5
2011 28 1 neg_4_2S_5
2011 29 1 neg_4_2S_5
2011 30 1 neg_5_2S_5
2011 31 1 neg_5_2S_5
2011 32 1 neg_5_2S_5
2011 33 1 neg_5_2S_5
2011 34 1 neg_5_2S_5
2011 35 1 neg_5_2S_5
2011 36 1 neg_6_2S_5
2011 37 1 neg_6_2S_5
2011 38 1 neg_6_2S_5
2011 39 1 neg_6_2S_5
2011 40 1 neg_6_2S_5
2011 41 1 neg_6_2S_5
2011 42 1 neg_7_2S_5
2011 43 1 neg_7_2S_5
2011 44 1 neg_7_2S_5
2011 45 1 neg_7_2S_5
2011 46 1 neg_7_2S_5
2011 47 1 neg_7_2S_5
2011 48 1 neg_8_2S_5
2011 49 1 neg_8_2S_5
2011 50 1 neg_8_2S_5
2011 51 1 neg_8_2S_5
2011 52 1 neg_8_2S_5
2012 1 1 neg_0_2S_5
2012 2 1 neg_0_2S_5
2012 3 1 neg_0_2S_5
2012 4 1 neg_0_2S_5
2012 5 1 neg_0_2S_5
2012 6 1 neg_0_2S_5
2012 7 1 neg_0_2S_5
2012 8 1 neg_1_2S_5
2012 9 1 neg_1_2S_5
2012 10 1 neg_1_2S_5
2012 11 1 neg_1_2S_5
2012 12 1 neg_1_2S_5
2012 13 1 neg_1_2S_5
2012 14 1 neg_1_2S_5
2012 15 1 neg_2_2S_5
2012 16 1 neg_2_2S_5
2012 17 1 neg_2_2S_5
2012 18 1 neg_2_2S_5
2012 19 1 neg_2_2S_5
2012 20 1 neg_2_2S_5
2012 21 1 neg_3_2S_5
2012 22 1 neg_3_2S_5
2012 23 1 neg_3_2S_5
2012 24 1 neg_3_2S_5
2012 25 1 neg_3_2S_5
2012 26 1 neg_3_2S_5
2012 27 1 neg_3_2S_5
2012 28 1 neg_4_2S_5
2012 29 1 neg_4_2S_5
2012 30 1 neg_4_2S_5
2012 31 1 neg_4_2S_5
2012 32 1 neg_4_2S_5
2012 33 1 neg_4_2S_5
2012 34 1 neg_4_2S_5
2012 35 1 neg_5_2S_5
2012 36 1 neg_5_2S_5
2012 37 1 neg_5_2S_5
2012 38 1 neg_5_2S_5
2012 39 1 neg_5_2S_5
2012 40 1 neg_5_2S_5
2012 41 1 neg_6_2S_5
2012 42 1 neg_6_2S_5
2012 43 1 neg_6_2S_5
2012 44 1 neg_6_2S_5
2012 45 1 neg_6_2S_5
2012 46 1 neg_6_2S_5
2012 47 1 neg_6_2S_5
2012 48 1 neg_7_2S_5
2012 49 1 neg_7_2S_5
2012 50 1 neg_7_2S_5
2012 51 1 neg_7_2S_5
2012 52 1 neg_7_2S_5
2012 53 1 neg_7_2S_5
2012 54 1 neg_7_2S_5
2012 55 1 neg_8_2S_5
2012 56 1 neg_8_2S_5
2012 57 1 neg_8_2S_5
2012 58 1 neg_8_2S_5
2012 59 1 neg_8_2S_5
2012 60 1 neg_8_2S_5
2013 1 1 neg_0_2S_5
2013 2 1 neg_0_2S_5
2013 3 1 neg_0_2S_5
2013 4 1 neg_0_2S_5
2013 5 1 neg_0_2S_5
2013 6 1 neg_0_2S_5
2013 7 1 neg_0_2S_5
2013 8 1 neg_0_2S_5
2013 9 1 neg_1_2S_5
2013 10 1 neg_1_2S_5
2013 11 1 neg_1_2S_5
2013 12 1 neg_1_2S_5
2013 13 1 neg_1_2S_5
2013 14 1 neg_1_2S_5
2013 15 1 neg_1_2S_5
2013 16 1 neg_2_2S_5
2013 17 1 neg_2_2S_5
2013 18 1 neg_2_2S_5
2013 19 1 neg_2_2S_5
2013 20 1 neg_2_2S_5
2013 21 1 neg_2_2S_5
2013 22 1 neg_2_2S_5
2013 23 1 neg_3_2S_5
2013 24 1 neg_3_2S_5
2013 25 1 neg_3_2S_5
2013 26 1 neg_3_2S_5
2013 27 1 neg_3_2S_5
2013 28 1 neg_3_2S_5
2013 29 1 neg_3_2S_5
2013 30 1 neg_4_2S_5
2013 31 1 neg_4_2S_5
2013 32 1 neg_4_2S_5
2013 33 1 neg_4_2S_5
2013 34 1 neg_4_2S_5
2013 35 1 neg_4_2S_5
2013 36 1 neg_4_2S_5
2013 37 1 neg_5_2S_5
2013 38 1 neg_5_2S_5
2013 39 1 neg_5_2S_5
2013 40 1 neg_5_2S_5
2013 41 1 neg_5_2S_5
2013 42 1 neg_5_2S_5
2013 43 1 neg_5_2S_5
2013 44 1 neg_6_2S_5
2013 45 1 neg_6_2S_5
2013 46 1 neg_6_2S_5
2013 47 1 neg_6_2S_5
2013 48 1 neg_6_2S_5
2013 49 1 neg_6_2S_5
2013 50 1 neg_6_2S_5
2013 51 1 neg_7_2S_5
2013 52 1 neg_7_2S_5
2013 53 1 neg_7_2S_5
2013 54 1 neg_7_2S_5
2013 55 1 neg_7_2S_5
2013 56 1 neg_7_2S_5
2013 57 1 neg_7_2S_5
2013 58 1 neg_8_2S_5
2013 59 1 neg_8_2S_5
2013 60 1 neg_8_2S_5
2013 61 1 neg_8_2S_5
2013 62 1 neg_8_2S_5
2013 63 1 neg_8_2S_5
2013 64 1 neg_8_2S_5
2014 1 1 neg_8_2S_5
2014 2 1 neg_0_2S_5
2014 3 1 neg_0_2S_5
2014 4 1 neg_0_2S_5
2014 5 1 neg_0_2S_5
2014 6 1 neg_0_2S_5
2014 7 1 neg_0_2S_5
2014 8 1 neg_0_2S_5
2014 9 1 neg_1_2S_5
2014 10 1 neg_1_2S_5
2014 11 1 neg_1_2S_5
2014 12 1 neg_1_2S_5
2014 13 1 neg_1_2S_5
2014 14 1 neg_1_2S_5
2014 15 1 neg_1_2S_5
2014 16 1 neg_1_2S_5
2014 17 1 neg_2_2S_5
2014 18 1 neg_2_2S_5
2014 19 1 neg_2_2S_5
2014 20 1 neg_2_2S_5
2014 21 1 neg_2_2S_5
2014 22 1 neg_2_2S_5
2014 23 1 neg_2_2S_5
2014 24 1 neg_2_2S_5
2014 25 1 neg_3_2S_5
2014 26 1 neg_3_2S_5
2014 27 1 neg_3_2S_5
2014 28 1 neg_3_2S_5
2014 29 1 neg_3_2S_5
2014 30 1 neg_3_2S_5
2014 31 1 neg_3_2S_5
2014 32 1 neg_3_2S_5
2014 33 1 neg_4_2S_5
2014 34 1 neg_4_2S_5
2014 35 1 neg_4_2S_5
2014 36 1 neg_4_2S_5
2014 37 1 neg_4_2S_5
2014 38 1 neg_4_2S_5
2014 39 1 neg_4_2S_5
2014 40 1 neg_4_2S_5
2014 41 1 neg_5_2S_5
2014 42 1 neg_5_2S_5
2014 43 1 neg_5_2S_5
2014 44 1 neg_5_2S_5
2014 45 1 neg_5_2S_5
2014 46 1 neg_5_2S_5
2014 47 1 neg_5_2S_5
2014 48 1 neg_5_2S_5
2014 49 1 neg_5_2S_5
2014 50 1 neg_6_2S_5
2014 51 1 neg_6_2S_5
2014 52 1 neg_6_2S_5
2014 53 1 neg_6_2S_5
2014 54 1 neg_6_2S_5
2014 55 1 neg_6_2S_5
2014 56 1 neg_6_2S_5
2014 57 1 neg_7_2S_5
2014 58 1 neg_7_2S_5
2014 59 1 neg_7_2S_5
2014 60 1 neg_7_2S_5
2014 61 1 neg_7_2S_5
2014 62 1 neg_7_2S_5
2014 63 1 neg_7_2S_5
2014 64 1 neg_7_2S_5
2014 65 1 neg_8_2S_5
2014 66 1 neg_8_2S_5
2014 67 1 neg_8_2S_5
2014 68 1 neg_8_2S_5
2014 69 1 neg_8_2S_5
2014 70 1 neg_8_2S_5
2014 71 1 neg_8_2S_5
2014 72 1 neg_8_2S_5
2015 1 1 neg_8_2S_5
2015 2 1 neg_0_2S_5
2015 3 1 neg_0_2S_5
2015 4 1 neg_0_2S_5
2015 5 1 neg_0_2S_5
2015 6 1 neg_0_2S_5
2015 7 1 neg_0_2S_5
2015 8 1 neg_0_2S_5
2015 9 1 neg_0_2S_5
2015 10 1 neg_1_2S_5
2015 11 1 neg_1_2S_5
2015 12 1 neg_1_2S_5
2015 13 1 neg_1_2S_5
2015 14 1 neg_1_2S_5
2015 15 1 neg_1_2S_5
2015 16 1 neg_1_2S_5
2015 17 1 neg_1_2S_5
2015 18 1 neg_2_2S_5
2015 19 1 neg_2_2S_5
2015 20 1 neg_2_2S_5
2015 21 1 neg_2_2S_5
2015 22 1 neg_2_2S_5
2015 23 1 neg_2_2S_5
2015 24 1 neg_2_2S_5
2015 25 1 neg_2_2S_5
2015 26 1 neg_2_2S_5
2015 27 1 neg_3_2S_5
2015 28 1 neg_3_2S_5
2015 29 1 neg_3_2S_5
2015 30 1 neg_3_2S_5
2015 31 1 neg_3_2S_5
2015 32 1 neg_3_2S_5
2015 33 1 neg_3_2S_5
2015 34 1 neg_3_2S_5
2015 35 1 neg_4_2S_5
2015 36 1 neg_4_2S_5
2015 37 1 neg_4_2S_5
2015 38 1 neg_4_2S_5
2015 39 1 neg_4_2S_5
2015 40 1 neg_4_2S_5
2015 41 1 neg_4_2S_5
2015 42 1 neg_4_2S_5
2015 43 1 neg_4_2S_5
2015 44 1 neg_5_2S_5
2015 45 1 neg_5_2S_5
2015 46 1 neg_5_2S_5
2015 47 1 neg_5_2S_5
2015 48 1 neg_5_2S_5
2015 49 1 neg_5_2S_5
2015 50 1 neg_5_2S_5
2015 51 1 neg_5_2S_5
2015 52 1 neg_6_2S_5
2015 53 1 neg_6_2S_5
2015 54 1 neg_6_2S_5
2015 55 1 neg_6_2S_5
2015 56 1 neg_6_2S_5
2015 57 1 neg_6_2S_5
2015 58 1 neg_6_2S_5
2015 59 1 neg_6_2S_5
2015 60 1 neg_6_2S_5
2015 61 1 neg_7_2S_5
2015 62 1 neg_7_2S_5
2015 63 1 neg_7_2S_5
2015 64 1 neg_7_2S_5
2015 65 1 neg_7_2S_5
2015 66 1 neg_7_2S_5
2015 67 1 neg_7_2S_5
2015 68 1 neg_7_2S_5
2015 69 1 neg_8_2S_5
2015 70 1 neg_8_2S_5
2015 71 1 neg_8_2S_5
2015 72 1 neg_8_2S_5
2015 73 1 neg_8_2S_5
2015 74 1 neg_8_2S_5
2015 75 1 neg_8_2S_5
2015 76 1 neg_8_2S_5
2001 1 2 neg_0_PS10G_1
2001 2 2 neg_0_PS10G_1
2001 3 2 neg_0_PS10G_1
2001 4 2 neg_1_PS10G_1
2001 5 2 neg_1_PS10G_1
2001 6 2 neg_2_PS10G_1
2001 7 2 neg_2_PS10G_1
2001 8 2 neg_3_PS10G_1
2001 9 2 neg_3_PS10G_1
2001 10 2 neg_4_PS10G_1
2001 11 2 neg_4_PS10G_1
2001 12 2 neg_4_PS10G_1
2001 13 2 neg_5_PS10G_1
2001 14 2 neg_5_PS10G_1
2001 15 2 neg_6_PS10G_1
2001 16 2 neg_6_PS10G_1
2001 17 2 neg_7_PS10G_1
2001 18 2 neg_7_PS10G_1
2001 19 2 neg_8_PS10G_1
2001 20 2 neg_8_PS10G_1
2002 1 2 neg_0_PS10G_1
2002 2 2 neg_0_PS10G_1
2002 3 2 neg_0_PS10G_1
2002 4 2 neg_1_PS10G_1
2002 5 2 neg_1_PS10G_1
2002 6 2 neg_1_PS10G_1
2002 7 2 neg_2_PS10G_1
2002 8 2 neg_2_PS10G_1
2002 9 2 neg_3_PS10G_1
2002 10 2 neg_3_PS10G_1
2002 11 2 neg_3_PS10G_1
2002 12 2 neg_4_PS10G_1
2002 13 2 neg_4_PS10G_1
2002 14 2 neg_4_PS10G_1
2002 15 2 neg_5_PS10G_1
2002 16 2 neg_5_PS10G_1
2002 17 2 neg_6_PS10G_1
2002 18 2 neg_6_PS10G_1
2002 19 2 neg_6_PS10G_1
2002 20 2 neg_7_PS10G_1
2002 21 2 neg_7_PS10G_1
2002 22 2 neg_7_PS10G_1
2002 23 2 neg_8_PS10G_1
2002 24 2 neg_8_PS10G_1
2003 1 2 neg_0_PS10G_1
2003 2 2 neg_0_PS10G_1
2003 3 2 neg_0_PS10G_1
2003 4 2 neg_1_PS10G_1
2003 5 2 neg_1_PS10G_1
2003 6 2 neg_1_PS10G_1
2003 7 2 neg_2_PS10G_1
2003 8 2 neg_2_PS10G_1
2003 9 2 neg_3_PS10G_1
2003 10 2 neg_3_PS10G_1
2003 11 2 neg_3_PS10G_1
2003 12 2 neg_4_PS10G_1
2003 13 2 neg_4_PS10G_1
2003 14 2 neg_4_PS10G_1
2003 15 2 neg_5_PS10G_1
2003 16 2 neg_5_PS10G_1
2003 17 2 neg_6_PS10G_1
2003 18 2 neg_6_PS10G_1
2003 19 2 neg_6_PS10G_1
2003 20 2 neg_7_PS10G_1
2003 21 2 neg_7_PS10G_1
2003 22 2 neg_7_PS10G_1
2003 23 2 neg_8_PS10G_1
2003 24 2 neg_8_PS10G_1
2004 1 2 neg_8_PS10G_1
2004 2 2 neg_0_PS10G_1
2004 3 2 neg_0_PS10G_1
2004 4 2 neg_0_PS10G_1
2004 5 2 neg_1_PS10G_1
2004 6 2 neg_1_PS10G_1
2004 7 2 neg_1_PS10G_1
2004 8 2 neg_2_PS10G_1
2004 9 2 neg_2_PS10G_1
2004 10 2 neg_2_PS10G_1
2004 11 2 neg_3_PS10G_1
2004 12 2 neg_3_PS10G_1
2004 13 2 neg_3_PS10G_1
2004 14 2 neg_4_PS10G_1
2004 15 2 neg_4_PS10G_1
2004 16 2 neg_4_PS10G_1
2004 17 2 neg_5_PS10G_1
2004 18 2 neg_5_PS10G_1
2004 19 2 neg_5_PS10G_1
2004 20 2 neg_6_PS10G_1
2004 21 2 neg_6_PS10G_1
2004 22 2 neg_6_PS10G_1
2004 23 2 neg_7_PS10G_1
2004 24 2 neg_7_PS10G_1
2004 25 2 neg_7_PS10G_1
2004 26 2 neg_8_PS10G_1
2004 27 2 neg_8_PS10G_1
2004 28 2 neg_8_PS10G_1
2005 1 2 neg_0_PS10G_1
2005 2 2 neg_0_PS10G_1
2005 3 2 neg_0_PS10G_1
2005 4 2 neg_0_PS10G_1
2005 5 2 neg_1_PS10G_1
2005 6 2 neg_1_PS10G_1
2005 7 2 neg_1_PS10G_1
2005 8 2 neg_1_PS10G_1
2005 9 2 neg_2_PS10G_1
2005 10 2 neg_2_PS10G_1
2005 11 2 neg_2_PS10G_1
2005 12 2 neg_3_PS10G_1
2005 13 2 neg_3_PS10G_1
2005 14 2 neg_3_PS10G_1
2005 15 2 neg_3_PS10G_1
2005 16 2 neg_4_PS10G_1
2005 17 2 neg_4_PS10G_1
2005 18 2 neg_4_PS10G_1
2005 19 2 neg_5_PS10G_1
2005 20 2 neg_5_PS10G_1
2005 21 2 neg_5_PS10G_1
2005 22 2 neg_5_PS10G_1
2005 23 2 neg_6_PS10G_1
2005 24 2 neg_6_PS10G_1
2005 25 2 neg_6_PS10G_1
2005 26 2 neg_7_PS10G_1
2005 27 2 neg_7_PS10G_1
2005 28 2 neg_7_PS10G_1
2005 29 2 neg_7_PS10G_1
2005 30 2 neg_8_PS10G_1
