369120381 14087547 TIBminus_1_2_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard12/channel003
369120382 13762231 TIBminus_1_2_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard12/channel002
369120389 8256107 TIBminus_1_2_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard13/channel003
369120390 5371099 TIBminus_1_2_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard13/channel002
369120393 11926939 TIBminus_1_2_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard13/channel003
369120394 13760535 TIBminus_1_2_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard13/channel002
369120397 3864955 TIBminus_1_2_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard13/channel003
369120398 14021303 TIBminus_1_2_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard13/channel002
369120405 3604083 TIBminus_1_2_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard10/channel003
369120406 15989783 TIBminus_1_2_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard10/channel002
369120409 11992127 TIBminus_1_2_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard10/channel003
369120410 11664447 TIBminus_1_2_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard10/channel002
369120413 12514419 TIBminus_1_2_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard10/channel003
369120414 14285303 TIBminus_1_2_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController04/easyCrate1/easyBoard10/channel002
369120421 16447755 TIBminus_1_3_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard14/channel003
369120422 11926235 TIBminus_1_3_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard14/channel002
369120425 14545931 TIBminus_1_3_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard14/channel003
369120426 11923991 TIBminus_1_3_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard14/channel002
369120429 14545239 TIBminus_1_3_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard14/channel003
369120430 16643055 TIBminus_1_3_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard14/channel002
369120437 5698298 TIBminus_1_3_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard15/channel003
369120438 15856859 TIBminus_1_3_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard15/channel002
369120441 5633559 TIBminus_1_3_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard15/channel003
369120442 7469335 TIBminus_1_3_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard15/channel002
369120445 5504011 TIBminus_1_3_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard15/channel003
369120446 14545399 TIBminus_1_3_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard15/channel002
369120453 11989995 TIBminus_1_3_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard12/channel003
369120454 14284471 TIBminus_1_3_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard12/channel002
369120457 3931223 TIBminus_1_3_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard12/channel003
369120458 15857687 TIBminus_1_3_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard12/channel002
369120461 11925015 TIBminus_1_3_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard12/channel003
369120462 5504727 TIBminus_1_3_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard12/channel002
369120469 4127519 TIBminus_1_3_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard13/channel003
369120470 11664407 TIBminus_1_3_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard13/channel002
369120473 15988339 TIBminus_1_3_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard13/channel003
369120474 6222583 TIBminus_1_3_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard13/channel002
369120477 16120855 TIBminus_1_3_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard13/channel003
369120478 14414327 TIBminus_1_3_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_7/branchController02/easyCrate0/easyBoard13/channel002
369120485 5765887 TIBminus_1_4_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard14/channel003
369120486 3865303 TIBminus_1_4_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard14/channel002
369120489 3406779 TIBminus_1_4_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard14/channel003
369120490 7467543 TIBminus_1_4_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard14/channel002
369120493 12448779 TIBminus_1_4_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard14/channel003
369120494 16118295 TIBminus_1_4_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard14/channel002
369120501 6159987 TIBminus_1_4_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard15/channel003
369120502 3275031 TIBminus_1_4_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard15/channel002
369120505 16711283 TIBminus_1_4_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard15/channel003
369120506 3538423 TIBminus_1_4_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard15/channel002
369120509 13761947 TIBminus_1_4_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard15/channel003
369120510 12251671 TIBminus_1_4_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard15/channel002
369120517 14086771 TIBminus_1_4_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard12/channel003
369120518 3405079 TIBminus_1_4_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard12/channel002
369120521 5894615 TIBminus_1_4_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard12/channel003
369120522 16118807 TIBminus_1_4_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard12/channel002
369120525 16186903 TIBminus_1_4_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard12/channel003
369120526 11793431 TIBminus_1_4_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard12/channel002
369120533 7470575 TIBminus_1_4_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard13/channel003
369120534 6157531 TIBminus_1_4_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard13/channel002
369120537 5503347 TIBminus_1_4_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard13/channel003
369120538 4126423 TIBminus_1_4_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard13/channel002
369120541 3798539 TIBminus_1_4_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard13/channel003
369120542 15987223 TIBminus_1_4_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController05/easyCrate0/easyBoard13/channel002
369120549 8254187 TIBminus_1_5_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard14/channel003
369120550 11923511 TIBminus_1_5_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard14/channel002
369120553 6222951 TIBminus_1_5_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard14/channel003
369120554 11991771 TIBminus_1_5_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard14/channel002
369120557 14089331 TIBminus_1_5_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard14/channel003
369120558 7731263 TIBminus_1_5_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard14/channel002
369120565 7993275 TIBminus_1_5_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard15/channel003
369120566 4126231 TIBminus_1_5_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard15/channel002
369120569 5765575 TIBminus_1_5_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard15/channel003
369120570 11990043 TIBminus_1_5_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard15/channel002
369120573 6028999 TIBminus_1_5_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard15/channel003
369120574 5962487 TIBminus_1_5_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard15/channel002
369120581 6025959 TIBminus_1_5_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard12/channel003
369120582 3603479 TIBminus_1_5_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard12/channel002
369120585 6222859 TIBminus_1_5_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard12/channel003
369120586 3931895 TIBminus_1_5_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard12/channel002
369120589 11795979 TIBminus_1_5_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard12/channel003
369120590 3274263 TIBminus_1_5_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard12/channel002
369120597 15989771 TIBminus_1_5_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard13/channel003
369120598 7993367 TIBminus_1_5_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard13/channel002
369120601 3406879 TIBminus_1_5_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard13/channel003
369120602 11925351 TIBminus_1_5_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard13/channel002
369120605 6159851 TIBminus_1_5_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard13/channel003
369120606 6025975 TIBminus_1_5_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard13/channel002
369120613 5896571 TIBminus_1_5_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard10/channel003
369120614 3404279 TIBminus_1_5_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard10/channel002
369120617 5633271 TIBminus_1_5_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard10/channel003
369120618 14087087 TIBminus_1_5_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard10/channel002
369120621 3602875 TIBminus_1_5_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard10/channel003
369120622 14023663 TIBminus_1_5_1_5 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController00/easyCrate0/easyBoard10/channel002
369120629 16447055 TIBminus_1_6_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard14/channel003
369120630 12188379 TIBminus_1_6_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard14/channel002
369120633 11664231 TIBminus_1_6_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard14/channel003
369120634 4127223 TIBminus_1_6_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard14/channel002
369120637 7600283 TIBminus_1_6_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard14/channel003
369120638 5632027 TIBminus_1_6_1_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard14/channel002
369120645 3800095 TIBminus_1_6_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard15/channel003
369120646 14548727 TIBminus_1_6_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard15/channel002
369120649 5895611 TIBminus_1_6_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard15/channel003
369120650 13759403 TIBminus_1_6_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard15/channel002
369120653 12317115 TIBminus_1_6_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard15/channel003
369120654 6223895 TIBminus_1_6_1_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard15/channel002
369120661 14613363 TIBminus_1_6_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard12/channel003
369120662 7796199 TIBminus_1_6_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard12/channel002
369120665 3799543 TIBminus_1_6_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard12/channel003
369120666 5632731 TIBminus_1_6_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard12/channel002
369120669 14283439 TIBminus_1_6_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard12/channel003
369120670 14023595 TIBminus_1_6_1_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard12/channel002
369120677 13893235 TIBminus_1_6_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard13/channel003
369120678 8322075 TIBminus_1_6_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard13/channel002
369120681 5370703 TIBminus_1_6_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard13/channel003
369120682 7599419 TIBminus_1_6_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard13/channel002
369120685 8319511 TIBminus_1_6_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard13/channel003
369120686 12450023 TIBminus_1_6_1_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController03/easyCrate2/easyBoard13/channel002
369121301 8122731 TIBminus_1_1_2_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard14/channel003
369121302 11792827 TIBminus_1_1_2_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard14/channel002
369121305 8058447 TIBminus_1_1_2_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard14/channel003
369121306 11925003 TIBminus_1_1_2_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard14/channel002
369121309 12254835 TIBminus_1_1_2_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard14/channel003
369121310 7598807 TIBminus_1_1_2_1 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard14/channel002
369121317 14350707 TIBminus_1_1_2_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard15/channel003
369121318 4125719 TIBminus_1_1_2_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard15/channel002
369121321 7732379 TIBminus_1_1_2_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard15/channel003
369121322 3600919 TIBminus_1_1_2_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard15/channel002
369121325 12451187 TIBminus_1_1_2_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard15/channel003
369121326 16710167 TIBminus_1_1_2_2 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard15/channel002
369121333 5896690 TIBminus_1_1_2_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard12/channel003
369121334 4059735 TIBminus_1_1_2_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard12/channel002
369121337 8060495 TIBminus_1_1_2_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard12/channel003
369121338 14417399 TIBminus_1_1_2_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard12/channel002
369121341 16710719 TIBminus_1_1_2_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard12/channel003
369121342 3275691 TIBminus_1_1_2_3 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard12/channel002
369121349 16448079 TIBminus_1_1_2_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard13/channel003
369121350 5895415 TIBminus_1_1_2_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard13/channel002
369121353 12186603 TIBminus_1_1_2_4 cms_trk_dcs_05:CAEN/CMS_TRACKER_SY1527_8/branchController02/easyCrate0/easyBoard13/channel003
