  1	      11	  5	   119		 1
  1	      11	  5	   125		 2
  1	      11	  5	   126		 3
  1	      11	  5	    63		 4
  1	      11	  6	   119		 1
  1	      11	  6	   125		 2
  1	      11	  6	   126		 3
  1	      11	  6	    63		 4
  1	      11	  7	   103		14
  1	      11	  7	   107		13
  1	      11	  7	   111		 6
  1	      11	  7	   115		 8
  1	      11	  7	   119		 1
  1	      11	  7	   121		 9
  1	      11	  7	   122		10
  1	      11	  7	   123		 7
  1	      11	  7	   125		 2
  1	      11	  7	   126		 3
  1	      11	  7	    59		11
  1	      11	  7	    63		 4
  1	      11	  7	    91		12
  1	      11	  7	    95		 5
  1	      11	  8	   119		 1
  1	      11	  8	   125		 2
  1	      11	  8	   126		 3
  1	      11	  8	    63		 4
  1	      13	  1	   103		14
  1	      13	  1	   107		13
  1	      13	  1	   109		15
  1	      13	  1	   111		 6
  1	      13	  1	   115		 8
  1	      13	  1	   119		 1
  1	      13	  1	   121		 9
  1	      13	  1	   122		10
  1	      13	  1	   123		 7
  1	      13	  1	   125		 2
  1	      13	  1	   126		 3
  1	      13	  1	    59		11
  1	      13	  1	    63		 4
  1	      13	  1	    91		12
  1	      13	  1	    95		 5
  1	      13	  2	   119		 1
  1	      13	  2	   125		 2
  1	      13	  2	   126		 3
  1	      13	  2	    63		 4
  1	      13	  3	   119		 1
  1	      13	  3	   125		 2
  1	      13	  3	   126		 3
  1	      13	  3	    63		 4
  1	      13	  3	    95		 5
  1	      13	  4	   119		 1
  1	      13	  4	   125		 2
  1	      13	  4	   126		 3
  1	      13	  4	    63		 4
  1	      13	  5	   119		 1
  1	      13	  5	   125		 2
  1	      13	  5	   126		 3
  1	      13	  5	    63		 4
  1	      13	  6	   119		 1
  1	      13	  6	   125		 2
  1	      13	  6	   126		 3
  1	      13	  6	    63		 4
  1	      13	  6	    95		 5
  1	      13	  7	   119		 1
  1	      13	  7	   125		 2
  1	      13	  7	   126		 3
  1	      13	  7	    63		 4
  1	      13	  7	    95		 5
  1	      13	  8	   119		 1
  1	      13	  8	   125		 2
  1	      13	  8	   126		 3
  1	      13	  8	    63		 4
  1	      14	  1	   119		 1
  1	      14	  1	   125		 2
  1	      14	  1	   126		 3
  1	      14	  1	    63		 4
  1	      14	  3	   119		 1
  1	      14	  3	   125		 2
  1	      14	  3	   126		 3
  1	      14	  3	    63		 4
  1	      14	  3	    95		 5
  1	      14	  4	   119		 1
  1	      14	  4	   125		 2
  1	      14	  4	   126		 3
  1	      14	  4	    63		 4
  1	      14	  4	    95		 5
  1	      14	  5	   119		 1
  1	      14	  5	   125		 2
  1	      14	  5	   126		 3
  1	      14	  5	    63		 4
  1	      14	  5	    95		 5
  1	      14	  6	   119		 1
  1	      14	  6	   125		 2
  1	      14	  6	   126		 3
  1	      14	  6	    63		 4
  1	      14	  7	   119		 1
  1	      14	  7	   125		 2
  1	      14	  7	   126		 3
  1	      14	  7	    63		 4
  1	      14	  8	   103		13
  1	      14	  8	   107		12
  1	      14	  8	   111		 6
  1	      14	  8	   115		 8
  1	      14	  8	   119		 1
  1	      14	  8	   121		 9
  1	      14	  8	   122		10
  1	      14	  8	   123		 7
  1	      14	  8	   125		 2
  1	      14	  8	   126		 3
  1	      14	  8	    63		 4
  1	      14	  8	    91		11
  1	      14	  8	    95		 5
  1	      15	  1	   119		 1
  1	      15	  1	   125		 2
  1	      15	  1	   126		 3
  1	      15	  1	    63		 4
  1	      15	  2	   119		 1
  1	      15	  2	   125		 2
  1	      15	  2	   126		 3
  1	      15	  3	   103		14
  1	      15	  3	   107		13
  1	      15	  3	   109		15
  1	      15	  3	   111		 6
  1	      15	  3	   115		 8
  1	      15	  3	   119		 1
  1	      15	  3	   121		 9
  1	      15	  3	   122		10
  1	      15	  3	   123		 7
  1	      15	  3	   125		 2
  1	      15	  3	   126		 3
  1	      15	  3	    59		11
  1	      15	  3	    63		 4
  1	      15	  3	    91		12
  1	      15	  3	    95		 5
  1	      15	  4	   103		14
  1	      15	  4	   107		13
  1	      15	  4	   109		15
  1	      15	  4	   111		 6
  1	      15	  4	   115		 8
  1	      15	  4	   119		 1
  1	      15	  4	   121		 9
  1	      15	  4	   122		10
  1	      15	  4	   123		 7
  1	      15	  4	   125		 2
  1	      15	  4	   126		 3
  1	      15	  4	    59		11
  1	      15	  4	    63		 4
  1	      15	  4	    91		12
  1	      15	  4	    95		 5
  1	      15	  6	   119		 1
  1	      15	  6	   125		 2
  1	      15	  6	   126		 3
  1	      15	  6	    63		 4
  1	      15	  7	   119		 1
  1	      15	  7	   125		 2
  1	      15	  7	   126		 3
  1	      15	  7	    63		 4
  1	      15	  8	   119		 1
  1	      15	  8	   125		 2
  1	      15	  8	   126		 3
  1	      15	  8	    63		 4
  1	      16	  1	   119		 1
  1	      16	  1	   125		 2
  1	      16	  1	   126		 3
  1	      16	  1	    63		 4
  1	      16	  1	    95		 5
  1	      16	  2	   103		14
  1	      16	  2	   107		13
  1	      16	  2	   111		 6
  1	      16	  2	   115		 8
  1	      16	  2	   119		 1
  1	      16	  2	   121		 9
  1	      16	  2	   122		10
  1	      16	  2	   123		 7
  1	      16	  2	   125		 2
  1	      16	  2	   126		 3
  1	      16	  2	    59		11
  1	      16	  2	    63		 4
  1	      16	  2	    91		12
  1	      16	  2	    95		 5
  1	      16	  3	   119		 1
  1	      16	  3	   125		 2
  1	      16	  3	   126		 3
  1	      16	  3	    63		 4
  1	      16	  3	    95		 5
  1	      16	  4	   119		 1
  1	      16	  4	   125		 2
  1	      16	  4	   126		 3
  1	      16	  4	    63		 4
  1	      16	  4	    95		 5
  1	      16	  5	   119		 1
  1	      16	  5	   125		 2
  1	      16	  5	   126		 3
  1	      16	  5	    63		 4
  1	      16	  6	   119		 1
  1	      16	  6	   125		 2
  1	      16	  6	   126		 3
  1	      16	  6	    63		 4
  1	      16	  7	   107		13
  1	      16	  7	   111		 6
  1	      16	  7	   115		 8
  1	      16	  7	   119		 1
  1	      16	  7	   121		 9
  1	      16	  7	   122		10
  1	      16	  7	   123		 7
  1	      16	  7	   125		 2
  1	      16	  7	   126		 3
  1	      16	  7	    59		11
  1	      16	  7	    63		 4
  1	      16	  7	    91		12
  1	      16	  7	    95		 5
  1	      16	  8	   107		13
  1	      16	  8	   111		 6
  1	      16	  8	   115		 8
  1	      16	  8	   119		 1
  1	      16	  8	   121		 9
  1	      16	  8	   122		10
  1	      16	  8	   123		 7
  1	      16	  8	   125		 2
  1	      16	  8	   126		 3
  1	      16	  8	    59		11
  1	      16	  8	    63		 4
  1	      16	  8	    91		12
  1	      16	  8	    95		 5
  1	      18	  1	   107		13
  1	      18	  1	   111		 6
  1	      18	  1	   115		 8
  1	      18	  1	   119		 1
  1	      18	  1	   121		 9
  1	      18	  1	   122		10
  1	      18	  1	   123		 7
  1	      18	  1	   125		 2
  1	      18	  1	   126		 3
  1	      18	  1	    59		11
  1	      18	  1	    63		 4
  1	      18	  1	    91		12
  1	      18	  1	    95		 5
  1	      18	  2	   119		 1
  1	      18	  2	   125		 2
  1	      18	  2	   126		 3
  1	      18	  2	    63		 4
  1	      18	  2	    95		 5
  1	      18	  3	   119		 1
  1	      18	  3	   125		 2
  1	      18	  3	   126		 3
  1	      18	  3	    63		 4
  1	      18	  3	    95		 5
  1	      18	  4	   103		14
  1	      18	  4	   107		13
  1	      18	  4	   109		15
  1	      18	  4	   111		 6
  1	      18	  4	   115		 8
  1	      18	  4	   119		 1
  1	      18	  4	   121		 9
  1	      18	  4	   122		10
  1	      18	  4	   123		 7
  1	      18	  4	   125		 2
  1	      18	  4	   126		 3
  1	      18	  4	    59		11
  1	      18	  4	    63		 4
  1	      18	  4	    91		12
  1	      18	  4	    95		 5
  1	      18	  5	   119		 1
  1	      18	  5	   125		 2
  1	      18	  5	   126		 3
  1	      18	  5	    63		 4
  1	      18	  5	    95		 5
  1	      18	  6	   119		 1
  1	      18	  6	   125		 2
  1	      18	  6	   126		 3
  1	      18	  6	    63		 4
  1	      18	  7	   119		 1
  1	      18	  7	   125		 2
  1	      18	  7	   126		 3
  1	      18	  7	    63		 4
  1	      18	  8	   119		 1
  1	      18	  8	   125		 2
  1	      18	  8	   126		 3
  1	      18	  8	    63		 4
  1	      19	  1	   119		 1
  1	      19	  1	   125		 2
  1	      19	  1	   126		 3
  1	      19	  1	    63		 4
  1	      19	  3	   103		14
  1	      19	  3	   107		13
  1	      19	  3	   111		 6
  1	      19	  3	   115		 8
  1	      19	  3	   119		 1
  1	      19	  3	   121		 9
  1	      19	  3	   122		10
  1	      19	  3	   123		 7
  1	      19	  3	   125		 2
  1	      19	  3	   126		 3
  1	      19	  3	    59		11
  1	      19	  3	    63		 4
  1	      19	  3	    91		12
  1	      19	  3	    95		 5
  1	      19	  4	   119		 1
  1	      19	  4	   125		 2
  1	      19	  4	   126		 3
  1	      19	  4	    63		 4
  1	      19	  4	    95		 5
  1	      19	  5	   119		 1
  1	      19	  5	   125		 2
  1	      19	  5	   126		 3
  1	      19	  5	    63		 4
  1	      19	  6	   119		 1
  1	      19	  6	   125		 2
  1	      19	  6	   126		 3
  1	      19	  6	    63		 4
  1	      19	  6	    95		 5
  1	      19	  7	   119		 1
  1	      19	  7	   125		 2
  1	      19	  7	   126		 3
  1	      19	  7	    63		 4
  1	      19	  7	    95		 5
  1	      19	  8	   119		 1
  1	      19	  8	   125		 2
  1	      19	  8	   126		 3
  1	      19	  8	    63		 4
  1	      20	  1	   119		 1
  1	      20	  1	   125		 2
  1	      20	  1	   126		 3
  1	      20	  1	    63		 4
  1	      20	  2	   119		 1
  1	      20	  2	   125		 2
  1	      20	  2	   126		 3
  1	      20	  2	    63		 4
  1	      20	  3	   119		 1
  1	      20	  3	   125		 2
  1	      20	  3	   126		 3
  1	      20	  3	    63		 4
  1           20          5        119           1
  1           20          5        125           2
  1           20          5        126           3
  1           20          5         63           4
  1           20          5         95           5
  1           20          5        111           6
  1           20          5        123           7
  1           20          5        115           8
  1           20          5        121           9
  1           20          5        122          10
  1           20          5         59          11
  1           20          5         91          12
  1           20          5        107          13
  1           20          5        103          14
  1           20          5        109          15
  1	      20	  6	   107		13
  1	      20	  6	   111		 6
  1	      20	  6	   115		 8
  1	      20	  6	   119		 1
  1	      20	  6	   121		 9
  1	      20	  6	   122		10
  1	      20	  6	   123		 7
  1	      20	  6	   125		 2
  1	      20	  6	   126		 3
  1	      20	  6	    59		11
  1	      20	  6	    63		 4
  1	      20	  6	    91		12
  1	      20	  6	    95		 5
  1	      20	  7	   119		 1
  1	      20	  7	   125		 2
  1	      20	  7	   126		 3
  1	      20	  8	   103		14
  1	      20	  8	   107		13
  1	      20	  8	   109		15
  1	      20	  8	   111		 6
  1	      20	  8	   115		 8
  1	      20	  8	   119		 1
  1	      20	  8	   121		 9
  1	      20	  8	   122		10
  1	      20	  8	   123		 7
  1	      20	  8	   125		 2
  1	      20	  8	   126		 3
  1	      20	  8	    59		11
  1	      20	  8	    63		 4
  1	      20	  8	    91		12
  1	      20	  8	    95		 5
  1	      21	  1	   103		14
  1	      21	  1	   107		13
  1	      21	  1	   111		 6
  1	      21	  1	   115		 8
  1	      21	  1	   119		 1
  1	      21	  1	   121		 9
  1	      21	  1	   122		10
  1	      21	  1	   123		 7
  1	      21	  1	   125		 2
  1	      21	  1	   126		 3
  1	      21	  1	    59		11
  1	      21	  1	    63		 4
  1	      21	  1	    91		12
  1	      21	  1	    95		 5
  1	      21	  2	   119		 1
  1	      21	  2	   125		 2
  1	      21	  2	   126		 3
  1	      21	  2	    63		 4
  1	      21	  3	   119		 1
  1	      21	  3	   125		 2
  1	      21	  3	   126		 3
  1	      21	  3	   127	       127
  1	      21	  3	    63		 4
  1	      21	  3	    95		 5
  1	      21	  4	   119		 1
  1	      21	  4	   125		 2
  1	      21	  4	   126		 3
  1	      21	  4	    63		 4
  1	      21	  5	   119		 1
  1	      21	  5	   125		 2
  1	      21	  5	   126		 3
  1	      21	  5	    63		 4
  1	      21	  6	   119		 1
  1	      21	  6	   125		 2
  1	      21	  6	   126		 3
  1	      21	  6	    63		 4
  1	      21	  7	   119		 1
  1	      21	  7	   125		 2
  1	      21	  7	   126		 3
  1	      21	  7	    63		 4
  1	      21	  7	    95		 5
  1	      21	  8	   119		 1
  1	      21	  8	   125		 2
  1	      21	  8	   126		 3
  1	      21	  8	    63		 4
  1	      21	  8	    95		 5
  1	       3	  1	   119		 1
  1	       3	  1	   125		 2
  1	       3	  1	   126		 3
  1	       3	  1	    63		 4
  1	       3	  2	   119		 1
  1	       3	  2	   125		 2
  1	       3	  2	   126		 3
  1	       3	  2	    63		 4
  1	       3	  3	   103		14
  1	       3	  3	   107		13
  1	       3	  3	   109		15
  1	       3	  3	   111		 6
  1	       3	  3	   115		 8
  1	       3	  3	   119		 1
  1	       3	  3	   121		 9
  1	       3	  3	   122		10
  1	       3	  3	   123		 7
  1	       3	  3	   125		 2
  1	       3	  3	   126		 3
  1	       3	  3	    59		11
  1	       3	  3	    63		 4
  1	       3	  3	    91		12
  1	       3	  3	    95		 5
  1	       3	  4	   119		 1
  1	       3	  4	   125		 2
  1	       3	  4	   126		 3
  1	       3	  4	    63		 4
  1	       3	  4	    95		 5
  1	       3	  5	   119		 1
  1	       3	  5	   125		 2
  1	       3	  5	   126		 3
  1	       3	  5	    63		 4
  1	       3	  5	    95		 5
  1	       3	  6	   119		 1
  1	       3	  6	   125		 2
  1	       3	  6	   126		 3
  1	       3	  6	    63		 4
  1	       3	  7	   119		 1
  1	       3	  7	   125		 2
  1	       3	  7	   126		 3
  1	       3	  7	    63		 4
  1	       3	  8	   119		 1
  1	       3	  8	   125		 2
  1	       3	  8	   126		 3
  1	       3	  8	    63		 4
  1	       3	  8	    95		 5
  1	       4	  1	   119		 1
  1	       4	  1	   125		 2
  1	       4	  1	   126		 3
  1	       4	  1	    63		 4
  1	       4	  2	   119		 1
  1	       4	  2	   125		 2
  1	       4	  2	   126		 3
  1	       4	  2	    63		 4
  1	       4	  4	   119		 1
  1	       4	  4	   125		 2
  1	       4	  4	   126		 3
  1	       4	  4	    63		 4
  1	       4	  4	    95		 5
  1	       4	  5	   119		 1
  1	       4	  5	   125		 2
  1	       4	  5	   126		 3
  1	       4	  5	    63		 4
  1	       4	  5	    95		 5
  1	       4	  6	   103		14
  1	       4	  6	   107		13
  1	       4	  6	   111		 6
  1	       4	  6	   115		 8
  1	       4	  6	   119		 1
  1	       4	  6	   121		 9
  1	       4	  6	   122		10
  1	       4	  6	   123		 7
  1	       4	  6	   125		 2
  1	       4	  6	   126		 3
  1	       4	  6	    59		11
  1	       4	  6	    63		 4
  1	       4	  6	    91		12
  1	       4	  6	    95		 5
  1	       4	  7	   119		 1
  1	       4	  7	   125		 2
  1	       4	  7	   126		 3
  1	       4	  7	    63		 4
  1	       4	  8	   119		 1
  1	       4	  8	   125		 2
  1	       4	  8	   126		 3
  1	       4	  8	    63		 4
  1	       4	  8	    95		 5
  1	       5	  1	   119		 1
  1	       5	  1	   125		 2
  1	       5	  1	   126		 3
  1	       5	  1	    63		 4
  1	       5	  2	   103		14
  1	       5	  2	   107		13
  1	       5	  2	   109		15
  1	       5	  2	   111		 6
  1	       5	  2	   115		 8
  1	       5	  2	   119		 1
  1	       5	  2	   121		 9
  1	       5	  2	   122		10
  1	       5	  2	   123		 7
  1	       5	  2	   125		 2
  1	       5	  2	   126		 3
  1	       5	  2	    59		11
  1	       5	  2	    63		 4
  1	       5	  2	    91		12
  1	       5	  2	    95		 5
  1	       5	  3	   103		14
  1	       5	  3	   107		13
  1	       5	  3	   109		15
  1	       5	  3	   111		 6
  1	       5	  3	   115		 8
  1	       5	  3	   119		 1
  1	       5	  3	   121		 9
  1	       5	  3	   122		10
  1	       5	  3	   123		 7
  1	       5	  3	   125		 2
  1	       5	  3	   126		 3
  1	       5	  3	    59		11
  1	       5	  3	    63		 4
  1	       5	  3	    91		12
  1	       5	  3	    95		 5
  1	       5	  4	   119		 1
  1	       5	  4	   125		 2
  1	       5	  4	   126		 3
  1	       5	  4	    63		 4
  1	       5	  5	   119		 1
  1	       5	  5	   125		 2
  1	       5	  5	   126		 3
  1	       5	  6	   119		 1
  1	       5	  6	   125		 2
  1	       5	  6	   126		 3
  1	       5	  6	    63		 4
  1	       5	  8	   119		 1
  1	       5	  8	   125		 2
  1	       5	  8	   126		 3
  1	       5	  8	    63		 4
  1	       6	  1	   119		 1
  1	       6	  1	   125		 2
  1	       6	  1	   126		 3
  1	       6	  1	    63		 4
  1	       6	  2	   119		 1
  1	       6	  2	   125		 2
  1	       6	  2	   126		 3
  1	       6	  2	    63		 4
  1	       6	  2	    95		 5
  1	       6	  3	   103		14
  1	       6	  3	   107		13
  1	       6	  3	   111		 6
  1	       6	  3	   115		 8
  1	       6	  3	   119		 1
  1	       6	  3	   121		 9
  1	       6	  3	   122		10
  1	       6	  3	   123		 7
  1	       6	  3	   125		 2
  1	       6	  3	   126		 3
  1	       6	  3	    59		11
  1	       6	  3	    63		 4
  1	       6	  3	    91		12
  1	       6	  3	    95		 5
  1	       6	  4	   119		 1
  1	       6	  4	   125		 2
  1	       6	  4	   126		 3
  1	       6	  4	    63		 4
  1	       6	  4	    95		 5
  1	       6	  5	   119		 1
  1	       6	  5	   125		 2
  1	       6	  5	   126		 3
  1	       6	  5	    63		 4
  1	       6	  5	    95		 5
  1	       6	  6	   107		13
  1	       6	  6	   111		 6
  1	       6	  6	   115		 8
  1	       6	  6	   119		 1
  1	       6	  6	   121		 9
  1	       6	  6	   122		10
  1	       6	  6	   123		 7
  1	       6	  6	   125		 2
  1	       6	  6	   126		 3
  1	       6	  6	    59		11
  1	       6	  6	    63		 4
  1	       6	  6	    91		12
  1	       6	  6	    95		 5
  1	       6	  7	   107		13
  1	       6	  7	   111		 6
  1	       6	  7	   115		 8
  1	       6	  7	   119		 1
  1	       6	  7	   121		 9
  1	       6	  7	   122		10
  1	       6	  7	   123		 7
  1	       6	  7	   125		 2
  1	       6	  7	   126		 3
  1	       6	  7	    59		11
  1	       6	  7	    63		 4
  1	       6	  7	    91		12
  1	       6	  7	    95		 5
  1	       6	  8	   119		 1
  1	       6	  8	   125		 2
  1	       6	  8	   126		 3
  1	       6	  8	    63		 4
  1	       7	  1	   119		 1
  1	       7	  1	   125		 2
  1	       7	  1	   126		 3
  1	       7	  1	    63		 4
  1	       7	  1	    95		 5
  1	       7	  2	   119		 1
  1	       7	  2	   125		 2
  1	       7	  2	   126		 3
  1	       7	  2	    63		 4
  1	       7	  2	    95		 5
  1	       7	  3	   119		 1
  1	       7	  3	   125		 2
  1	       7	  3	   126		 3
  1	       7	  3	    63		 4
  1	       7	  4	   119		 1
  1	       7	  4	   125		 2
  1	       7	  4	   126		 3
  1	       7	  4	    63		 4
  1	       7	  5	   119		 1
  1	       7	  5	   125		 2
  1	       7	  5	   126		 3
  1	       7	  5	    63		 4
  1	       7	  6	   119		 1
  1	       7	  6	   125		 2
  1	       7	  6	   126		 3
  1	       7	  6	    63		 4
  1	       7	  6	    95		 5
  1	       7	  7	   103		14
  1	       7	  7	   107		13
  1	       7	  7	   109		15
  1	       7	  7	   111		 6
  1	       7	  7	   115		 8
  1	       7	  7	   119		 1
  1	       7	  7	   121		 9
  1	       7	  7	   122		10
  1	       7	  7	   123		 7
  1	       7	  7	   125		 2
  1	       7	  7	   126		 3
  1	       7	  7	    59		11
  1	       7	  7	    63		 4
  1	       7	  7	    91		12
  1	       7	  7	    95		 5
  1	       7	  8	   107		13
  1	       7	  8	   111		 6
  1	       7	  8	   115		 8
  1	       7	  8	   119		 1
  1	       7	  8	   121		 9
  1	       7	  8	   122		10
  1	       7	  8	   123		 7
  1	       7	  8	   125		 2
  1	       7	  8	   126		 3
  1	       7	  8	    59		11
  1	       7	  8	    63		 4
  1	       7	  8	    91		12
  1	       7	  8	    95		 5
  1	       8	  1	   103		14
  1	       8	  1	   107		13
  1	       8	  1	   111		 6
  1	       8	  1	   115		 8
  1	       8	  1	   119		 1
  1	       8	  1	   121		 9
  1	       8	  1	   122		10
  1	       8	  1	   123		 7
  1	       8	  1	   125		 2
  1	       8	  1	   126		 3
  1	       8	  1	    59		11
  1	       8	  1	    63		 4
  1	       8	  1	    91		12
  1	       8	  1	    95		 5
  1	       8	  2	   119		 1
  1	       8	  2	   125		 2
  1	       8	  2	   126		 3
  1	       8	  2	    63		 4
  1	       8	  3	   119		 1
  1	       8	  3	   125		 2
  1	       8	  3	   126		 3
  1	       8	  3	    63		 4
  1	       8	  3	    95		 5
  1	       8	  4	   119		 1
  1	       8	  4	   125		 2
  1	       8	  4	   126		 3
  1	       8	  4	    63		 4
  1	       8	  5	   119		 1
  1	       8	  5	   125		 2
  1	       8	  5	   126		 3
  1	       8	  5	    63		 4
  1	       8	  5	    95		 5
  1	       8	  6	   119		 1
  1	       8	  6	   125		 2
  1	       8	  6	   126		 3
  1	       8	  6	    63		 4
  1	       8	  6	    95		 5
  1	       8	  7	   119		 1
  1	       8	  7	   125		 2
  1	       8	  7	   126		 3
  1	       8	  7	    63		 4
  3	      11	  1	   111		 1
  3	      11	  1	   123		 3
  3	      11	  1	    63		 4
  3	      11	  1	    95		 2
  3	      11	  2	   111		 1
  3	      11	  2	   123		 3
  3	      11	  2	    63		 4
  3	      11	  2	    95		 2
  3	      11	  3	   111		 1
  3	      11	  3	   123		 3
  3	      11	  3	    63		 4
  3	      11	  3	    95		 2
  3	      11	  4	   111		 1
  3	      11	  4	   123		 3
  3	      11	  4	    63		 4
  3	      11	  4	    95		 2
  3	      11	  5	   111		 1
  3	      11	  5	   123		 3
  3	      11	  5	    63		 4
  3	      11	  5	    95		 2
  3	      11	  6	   111		 1
  3	      11	  6	   123		 3
  3	      11	  6	    63		 4
  3	      11	  6	    95		 2
  3	      11	  7	   111		 1
  3	      11	  7	   123		 3
  3	      11	  7	    63		 4
  3	      11	  7	    95		 2
  3	      11	  8	   111		 1
  3	      11	  8	   123		 3
  3	      11	  8	    63		 4
  3	      11	  8	    95		 2
  3	      13	  1	   111		 1
  3	      13	  1	   123		 3
  3	      13	  1	    63		 4
  3	      13	  1	    95		 2
  3	      13	  2	   111		 1
  3	      13	  2	   123		 3
  3	      13	  2	    63		 4
  3	      13	  2	    95		 2
  3	      13	  3	   111		 1
  3	      13	  3	   123		 3
  3	      13	  3	    63		 4
  3	      13	  3	    95		 2
  3	      13	  4	   111		 1
  3	      13	  4	   123		 3
  3	      13	  4	    63		 4
  3	      13	  4	    95		 2
  3	      13	  5	   111		 1
  3	      13	  5	   123		 3
  3	      13	  5	    63		 4
  3	      13	  5	    95		 2
  3	      13	  6	   111		 1
  3	      13	  6	   123		 3
  3	      13	  6	    63		 4
  3	      13	  6	    95		 2
  3	      13	  7	   111		 1
  3	      13	  7	   123		 3
  3	      13	  7	    63		 4
  3	      13	  7	    95		 2
  3	      13	  8	   111		 1
  3	      13	  8	   123		 3
  3	      13	  8	    63		 4
  3	      13	  8	    95		 2
  3	      14	  1	   111		 1
  3	      14	  1	   123		 3
  3	      14	  1	    63		 4
  3	      14	  1	    95		 2
  3	      14	  2	   111		 1
  3	      14	  2	   123		 3
  3	      14	  2	    63		 4
  3	      14	  2	    95		 2
  3	      14	  3	   111		 1
  3	      14	  3	   123		 3
  3	      14	  3	    63		 4
  3	      14	  3	    95		 2
  3	      14	  4	   111		 1
  3	      14	  4	   123		 3
  3	      14	  4	    63		 4
  3	      14	  4	    95		 2
  3	      14	  5	   111		 1
  3	      14	  5	   123		 3
  3	      14	  5	    63		 4
  3	      14	  5	    95		 2
  3	      14	  6	   111		 1
  3	      14	  6	   123		 3
  3	      14	  6	    63		 4
  3	      14	  6	    95		 2
  3	      14	  7	   111		 1
  3	      14	  7	   123		 3
  3	      14	  7	    63		 4
  3	      14	  7	    95		 2
  3	      14	  8	   111		 1
  3	      14	  8	   123		 3
  3	      14	  8	    63		 4
  3	      14	  8	    95		 2
  3	      15	  1	   111		 1
  3	      15	  1	   123		 3
  3	      15	  1	    63		 4
  3	      15	  1	    95		 2
  3	      15	  2	   111		 1
  3	      15	  2	   123		 3
  3	      15	  2	    63		 4
  3	      15	  2	    95		 2
  3	      15	  3	   111		 1
  3	      15	  3	   123		 3
  3	      15	  3	    63		 4
  3	      15	  3	    95		 2
  3	      15	  4	   111		 1
  3	      15	  4	   123		 3
  3	      15	  4	    63		 4
  3	      15	  4	    95		 2
  3	      15	  5	   111		 1
  3	      15	  5	   123		 3
  3	      15	  5	    63		 4
  3	      15	  5	    95		 2
  3	      15	  6	   111		 1
  3	      15	  6	   123		 3
  3	      15	  6	    63		 4
  3	      15	  6	    95		 2
  3	      15	  7	   111		 1
  3	      15	  7	   123		 3
  3	      15	  7	    63		 4
  3	      15	  7	    95		 2
  3	      15	  8	   111		 1
  3	      15	  8	   123		 3
  3	      15	  8	    63		 4
  3	      15	  8	    95		 2
  3	      16	  1	   111		 1
  3	      16	  1	   123		 3
  3	      16	  1	    63		 4
  3	      16	  1	    95		 2
  3	      16	  2	   111		 1
  3	      16	  2	   123		 3
  3	      16	  2	    63		 4
  3	      16	  2	    95		 2
  3	      16	  3	   111		 1
  3	      16	  3	   123		 3
  3	      16	  3	    63		 4
  3	      16	  3	    95		 2
  3	      16	  4	   111		 1
  3	      16	  4	   123		 3
  3	      16	  4	    63		 4
  3	      16	  4	    95		 2
  3	      16	  5	   111		 1
  3	      16	  5	   123		 3
  3	      16	  5	    63		 4
  3	      16	  5	    95		 2
  3	      16	  6	   111		 1
  3	      16	  6	   123		 3
