9.279629165501013894e-04,-3.920207264663423327e-03,-3.965108263274774551e-03,-2.506244253279300230e-03,-1.228327015827229349e-02,1.341234343092548645e-02,3.416832016835832497e-03,-3.051452342628440447e-03,5.143323604825163903e-04,-4.343644833049252647e-03,3.580094658699228464e-05,-4.114342029889064638e-04,5.218672060171582173e-05,-4.568171751963482144e-03,2.375418825648953466e-04,-7.932601751275745669e-03,8.015239087896579295e-03,-9.198822673123345853e-03,3.690574551197776509e-03,1.703819607657250032e-02,-6.995644192438619374e-03,-7.169496706719515403e-03,5.841182706479411749e-03,4.151860068135245982e-03,2.969748476716916469e-02,2.481210327399093266e-03,-1.132393030621927331e-02,3.137914260404831707e-03,-2.953777633982862180e-02,4.061957185447456070e-02,-4.898228443376390420e-03,3.743604662218064550e-04,-2.027212234775012042e-02,1.634045083562171014e-02,-1.719073531327628898e-02,2.395656301587350493e-03,-6.484813765909165813e-03,1.813562509208102927e-02,-7.287938493370533545e-03,1.163290336539305261e-02,-8.573636054445095064e-03,1.097018618473412366e-02,2.307184085841565424e-02,-6.656603907285301228e-03,-1.138332087432323940e-02,-1.281707181040748350e-02,1.212575008324241234e-02,4.386312235392570737e-03,-1.356350129174285421e-02,-9.416766595329605083e-03,-1.079056175175541719e-02,7.146335196998048270e-03,1.279069633628272980e-02,8.243703642143322685e-03,9.617855453876573285e-03,-9.993412435154485490e-03,-4.437968263201568647e-03,-5.091339689070130230e-03,-1.339230698487715691e-02,-6.968403970494629722e-03
1.336939353303483353e-03,3.082067773232698843e-02,-2.260825149287660520e-03,3.602430207275087587e-02,-4.870083440431986765e-03,2.805014907263108162e-03,3.061497123440036884e-04,9.581402939628130876e-04,-4.594296712307647211e-03,-1.199229166176525021e-03,1.055598256188659953e-03,-3.350881109142586460e-03,2.580507355700578480e-03,-5.007620210686953080e-03,-4.712159902616184538e-03,4.249820232305079760e-04,1.855589813048823256e-02,-1.806610622641330582e-03,-2.481592880689487395e-03,9.299144043006188094e-04,1.385656409227380668e-02,-6.347855594903138374e-03,-4.144946831139169688e-03,-3.503226644957278032e-03,1.218200916532341180e-02,-8.028320026161486420e-03,-7.438454188312388195e-04,4.564487753735976296e-03,2.412144276593810970e-03,-7.699192478418447755e-03,-8.862944902243499734e-03,-2.140953092175773651e-03,-5.510185344955004574e-03,-5.521521287926555582e-03,-7.841818556756368838e-03,4.625448680726862785e-03,-8.554757152348617735e-03,2.994070941244518676e-03,3.441856313158232067e-03,-1.838848129257128353e-03,-3.972337435422001670e-03,7.878323291061188616e-03,1.368570515869478241e-02,-6.441641578323577949e-03,-7.219608802141190898e-03,-5.674207250127445354e-03,-5.686213357385863816e-03,3.638618229638527091e-04,1.642073527407629172e-02,-9.747086574599042250e-03,-1.642473422684008824e-02,8.362462563603694291e-03,1.336184330379719572e-02,-2.240084049252737478e-02,-1.030868945448372084e-02,-1.030528071696119527e-02,-1.249021933858006535e-02,-1.188171028695807555e-02,-5.954601587295333363e-03,1.127835787912024462e-02
1.566140532755203171e-03,-2.660177926583373077e-03,4.563157285573944677e-03,-1.632126628808808428e-03,5.692542115647252279e-03,1.794034618447788113e-03,-2.690338677045108363e-03,7.430157765575574891e-03,-2.658194239041682290e-03,1.257915100918670370e-02,5.373935608306232466e-03,1.352686300957229443e-02,-2.405028265505727240e-03,1.012361621498650797e-02,2.037362892529785729e-04,-2.121675657691965509e-03,-1.929280837407061633e-02,4.978815257363785165e-04,2.871347826439418858e-03,-2.010930353861071704e-03,2.737907397046980551e-02,4.636983662575444066e-03,8.933234362437748183e-03,-7.136570780260660836e-03,8.118041513457116554e-03,1.784187402037358885e-02,-2.106350547214837568e-02,1.607009396621496972e-02,-2.451906460695355353e-02,-1.562564839602568686e-02,1.478252946075755275e-02,-1.311295876839796599e-02,-6.304642362070300016e-03,-1.488223989141980279e-02,1.302268228783137055e-03,-6.973628534752879943e-03,-1.141804288844243745e-02,-9.196302303547198393e-04,9.353521216835336202e-03,3.085918384895063298e-03,-5.270811246980836975e-06,3.912726298826339701e-04,-7.990128803725817875e-04,1.541342081664971893e-03,1.126969902455523387e-04,1.109992241604688262e-02,1.444722494736254241e-02,1.745940726177175112e-03,6.411422490261362711e-03,9.841156101947787227e-03,2.871387261625370658e-03,5.826701714329828030e-04,1.046516250636916195e-02,6.159457211408780365e-03,1.973559224631687981e-03,-4.898138953703648837e-03,3.920230211920939481e-04,-3.273088872141293598e-03,1.135322188955881131e-03,7.000116892915278846e-03
-1.599967105526887404e-04,-4.159889929009528108e-03,-1.403484416546488950e-02,-1.960202230221985437e-03,-2.314909875183410876e-02,-1.485724299121048034e-04,6.226908935763354573e-03,-8.813459778291890187e-03,2.250665614954602215e-03,-2.501675488183049620e-03,-3.687737325214403110e-03,-6.359712592936135958e-03,1.521643488137024928e-04,-3.028508600590513507e-05,-2.204650277113934598e-05,-1.098803560652871804e-02,3.753645720516065980e-03,3.479323052790762524e-03,1.509498971867557961e-03,-1.982061921728421952e-02,1.462321276261417842e-02,4.261547238688074592e-03,-1.801778548286922998e-03,1.130746131811048195e-02,-1.485320513853636074e-02,2.007589555003218458e-03,-5.705715012859082814e-03,3.419206068268187265e-03,-4.600372576025781035e-03,1.615942792702655456e-03,-1.710294385591063296e-02,-9.236507616798297904e-03,1.956601441411061001e-02,1.039796055393492347e-02,-1.071457861891644305e-02,-1.272071525153746323e-02,-1.153675810964165972e-02,-1.114084614406045046e-02,-1.056612666425568899e-02,-7.629171440780658847e-04,2.998549780209908058e-03,-5.172572425082947421e-03,-1.284712289044147998e-02,1.781885994663647067e-05,1.010597792082808255e-02,-5.307430762722728859e-03,1.217592867450335674e-02,6.140852356203333568e-04,6.524359522086918377e-03,1.118612046267349405e-02,1.351852290892832783e-03,2.133326184265004789e-03,2.571305001267960508e-02,-1.236502101009560352e-02,1.926250746221913482e-03,7.815513740453635533e-03,2.385447070891769800e-02,-1.436079504925829101e-02,-3.145267561566522652e-03,-2.401551731034794884e-02
1.566961579216852611e-03,-2.404791134133723099e-03,4.248715805708630153e-03,-1.476557068960959859e-03,3.275269823365196259e-03,-2.360048686371222994e-04,-6.611445785906529390e-04,-1.690440225770040985e-03,7.146236143052374021e-03,4.181220836532334971e-03,-5.401137162110273421e-03,-8.597176730496295174e-03,-4.096821397248716183e-03,-6.454705478916251092e-03,4.221000124184587018e-03,-1.266827123747097902e-04,1.231622333620535290e-02,-1.300184577159711752e-02,1.826326381588062528e-02,-3.800179532153793679e-04,2.413582830885771524e-02,-1.123635831450836391e-02,1.266735916145145767e-02,-1.997133220559005329e-02,-1.867483984342460657e-02,-2.129052152563371339e-02,4.640271584461816250e-03,-3.959069647526525411e-03,1.938843469766770439e-02,2.210859614157174163e-02,4.954918866985846132e-02,-3.144011630968043119e-02,-4.418327408842643439e-03,7.994542337786529965e-03,-8.994359671453839092e-03,1.837059777188125576e-02,-1.415285893483873327e-02,-6.183353495027885810e-03,1.083096353064773353e-03,-4.723894708988936320e-03,-1.513787885172124953e-02,1.779253600091634108e-02,-3.540219195350156021e-03,1.569568419127703729e-02,-8.115500619123000581e-03,2.630871281924831041e-03,5.167921651299446249e-04,-1.093917006152085808e-03,-1.116604660725275915e-02,1.902001887955089617e-03,6.948360636658356890e-03,7.872214024218036205e-03,5.729889219615150880e-03,-1.261466981492968299e-02,-5.255478484833942150e-03,6.740104757010126693e-03,7.440480796257424763e-03,5.324097898649410819e-03,-4.205472093018126217e-03,3.277972277698794172e-03
1.569529972748861125e-03,-1.985991291476385881e-03,4.333546070675775748e-03,-8.294128013132224479e-04,4.186658641006572694e-03,-2.723380912897519369e-03,-1.370739351813521400e-03,-1.400801240196398274e-03,6.931337757762658265e-03,5.307459748628378521e-03,-2.128371507035580184e-03,-8.956849661022265804e-03,-6.873391678131798507e-03,-6.168471365560619993e-03,3.953705339607144556e-03,-4.124228314778821680e-03,1.404450581616453362e-03,4.434296830279995695e-03,-1.263952838861258062e-03,-2.539664229550177287e-06,8.346863766864328488e-03,-3.011582245504881676e-03,-8.482384833446300620e-03,-1.348241433133740214e-04,-4.894446714200761245e-03,-8.824057798592381194e-03,-3.598768261805491259e-04,4.620242944232064164e-03,-9.253571009673531439e-03,4.392863517771665818e-04,7.685256275413133390e-04,5.109912691275990751e-03,1.349252580497470625e-03,8.108806882609388006e-03,-5.544422044377043078e-03,-4.222770633684174400e-03,-1.129729393030139487e-02,-5.123421721724794042e-03,9.620246625227582213e-03,-3.363120616469249171e-03,4.680765326802479968e-03,9.715323328624996674e-03,-1.012199478995683480e-03,-1.460275086575661815e-03,8.684340397564088015e-03,7.951859099298224515e-03,-1.345364433700181953e-02,-4.483520659389052428e-03,7.329799799084257654e-03,-2.809771583590686597e-03,-8.104187017524104239e-03,6.628108426048022125e-03,-1.438776213258318587e-02,-5.158353391220509183e-03,-1.458213471166375057e-02,-1.740328855011846754e-02,-1.674196369539175666e-02,3.254366359358952607e-03,1.211372989916075123e-02,1.158107364688802828e-02
-5.803874853406260255e-03,-4.794734618176147573e-03,-3.882609294302492853e-02,3.431255631826774736e-04,-1.726792123109724061e-02,-2.543920356426560871e-03,-1.028510533994728051e-03,4.311011847426232495e-03,4.605075036391832397e-03,1.346716267731800330e-02,9.342727708993695673e-03,-2.378753983335886446e-02,4.016223670401389972e-03,-4.050125259880661167e-03,2.863658440801538155e-02,3.628414457881146138e-02,-8.860853251424159402e-03,-1.427298132452942472e-02,-3.121945982954965788e-03,-3.950072006692887023e-04,-1.687218805751406012e-03,1.675569555721993439e-02,-6.107243570026577202e-03,5.685991274901514361e-03,-2.774733857996099229e-03,-2.775824640019733044e-02,-2.837062533499738401e-02,4.163150910268424774e-04,-2.264176219068402864e-03,-3.040594603943085842e-03,1.053840486695387102e-02,3.119223364567406953e-02,-9.577596967292519373e-03,-2.138765959370262856e-02,1.247448666872755935e-02,-2.051820765686590727e-03,-1.167244025531584579e-02,5.321349616211680164e-03,-9.885159298576902051e-03,-4.315587536187915317e-03,8.559733432521452606e-03,1.620412096257039039e-02,-9.816383126398570136e-03,6.956925539552167789e-03,-9.079399757374978855e-03,-3.256273059626043319e-03,6.013334229176447087e-04,-2.846303198512075815e-03,-3.310397249502285231e-03,-3.684960131880463726e-03,5.301239189316274587e-03,-6.567904549360730577e-04,-2.814092980543850785e-03,1.772513641521056196e-03,-1.011482463741874508e-03,3.195908670131228195e-03,-5.910124978879924707e-04,7.921761967919929790e-04,-6.290773079620381840e-03,-3.195902349238491456e-03
6.796960258431839624e-04,-3.035454644411302461e-03,-6.773976924749789026e-03,-9.692632104223366119e-04,-1.547103500446607091e-02,-2.611314059102685416e-03,3.393241182948565117e-03,-7.180117120974137575e-03,2.532528791258579094e-03,-5.596549257964031354e-03,-7.601079463234758447e-04,-1.036845685329331693e-03,-3.855569989942609320e-03,-3.235005395170040352e-03,3.303145686511936064e-05,-1.374345428744818895e-02,-9.893151687731215060e-03,-5.153438823826067029e-03,-4.158908862791707226e-03,-6.745818157074645605e-03,2.327629585644366665e-03,-1.524368165289348605e-02,-1.016695352979941902e-02,-2.227078522461409162e-03,-8.991154779309392525e-03,9.969361963938157961e-03,8.721274228411646581e-03,9.320338673306644006e-03,-3.774055416884502731e-03,-3.249362776439313014e-03,4.603770621407462897e-03,1.378840206532645080e-02,2.771882944777859063e-03,2.806782991317018777e-03,-1.428985216203033405e-02,3.956312395933561134e-03,-1.466437267884068522e-02,-2.506811712887907842e-03,6.647175905964209427e-04,-9.385473539022665124e-03,1.023185334024876228e-02,9.768467557577018272e-04,4.039790293337023643e-03,-6.714665146123702417e-03,1.485445385355459343e-02,-1.294816393064118429e-03,5.397423335480902758e-03,-2.237739848947021409e-02,-1.187817676070461979e-02,-1.555877012060491492e-03,-8.260693439901172289e-04,5.588752843415676491e-03,-1.062749745004123655e-02,-5.684682414422340124e-03,-1.526499583182969015e-02,1.727437795365630371e-02,6.265106836057193415e-03,9.547189928109536469e-03,-1.256462917363052392e-02,2.085740510684268301e-02
1.564126308679363205e-03,-3.223180584608121863e-03,3.945194672847537193e-03,-2.318807367494218202e-03,1.709486479934751307e-03,-7.476606464512346346e-03,8.860128605766525584e-03,2.473831346897335109e-02,-2.054694965454300845e-02,-3.687088557698630503e-02,-8.478911248362531279e-04,-1.056938935478357947e-02,2.153542577191820424e-03,1.780422027547334460e-02,1.224465050543673082e-03,-3.083892801374115041e-03,2.180229059811520319e-04,1.296581389859823713e-02,5.813592555607666884e-03,6.654685999847974841e-03,2.579640988906624355e-03,4.370999207827442300e-03,-2.122224487129839316e-03,1.133481184760032692e-02,-5.966726114050979052e-03,-2.406398920836779354e-03,2.454667040125551539e-03,-4.504781775046844648e-03,5.571318681073410793e-03,-7.748942975877032811e-03,7.993575427363180594e-03,-1.252384534124841844e-03,7.642253870617384502e-04,-1.612159713388554121e-03,9.412588873701419750e-03,-5.036710987256284335e-03,-9.663148521646670180e-03,-2.423526255863413855e-03,2.418245422997752133e-03,-2.276347759270947889e-04,-8.146807113057848507e-03,4.849034481751369162e-03,-9.130953948685805940e-03,-8.401570979827830549e-03,-5.442156349702840547e-03,-5.812430644369621403e-03,-1.618223458667382431e-02,2.083343166480773265e-02,4.058522522539773775e-03,-2.283738432122202691e-02,-4.854436395229172474e-03,9.039084311843584990e-03,1.673958075363089423e-02,1.883474259547692625e-02,-2.859478451943176826e-03,7.565919488524562760e-03,-1.154157128782720438e-03,1.281937534585655958e-02,-8.414549473462569831e-03,1.201103850242977826e-02
1.574882360112797542e-03,-2.224554643515494479e-03,4.676030527111488429e-03,-9.083405731722683221e-04,7.718461153632981582e-03,-2.581300723901149702e-02,5.278547360188484694e-03,2.896110792502367207e-02,-2.086305511039321034e-02,-1.560354096643841448e-02,3.556817520189083093e-03,-1.270043270539616097e-02,1.792061256221234942e-03,4.168749198778955341e-03,-2.395068745046337810e-04,-1.064129524695899606e-03,6.640422073948114984e-03,-7.729722889610396918e-04,4.834583950060570082e-03,-1.153870876595737907e-02,5.530316794928842768e-03,-1.609420569401881149e-02,-1.371595598931391654e-03,1.465674502844867104e-02,8.279214230205051220e-03,1.583007493851196039e-04,-7.670921233497634238e-03,1.231427665164186620e-02,-3.496964460257926365e-03,1.909411682823214038e-02,-2.575837618320186376e-03,4.882529424154963792e-03,-1.308316401537557537e-02,-1.079470608231227228e-03,3.232943893927182552e-03,2.421775492534752189e-02,-1.714280881861627789e-02,2.487741023327335460e-02,2.316509277326022839e-03,2.734923361729270017e-03,1.601440374357581374e-03,-2.078864789779932137e-02,-3.318457955197413878e-02,-6.960429167805206978e-03,-9.217683205702233845e-03,6.365455665689644799e-03,-1.436178673062799048e-03,-2.402361621853982363e-03,5.528875973232985457e-03,2.228604605736719119e-02,-4.327072934248346603e-03,8.085875920398626418e-03,-1.434740105121553970e-02,-1.183617774219854549e-02,3.834838748473996025e-03,-7.149549776915972363e-03,1.053579092924531238e-02,-4.012309781861592324e-03,1.120420537631326534e-02,-1.210686427282951956e-02
