0.012 0.050 0.70 14  4.0  -0.82 1.00   3.5 0.05 
0.009 0.039 0.70 17  1.9  -0.80 0.80  10.0 0.10 
0.011 0.031 0.85 17  2.0  -0.88 2.00   6.5 0.05 
0.009 0.034 0.65 14  3.6  -0.79 0.85   3.5 0.10 
0.009 0.034 0.70 16  1.7  -0.84 0.80   4.5 0.10 
0.008 0.032 0.80 16  1.5  -0.93 0.80  14.5 0.00 
0.024 0.048 0.75 17  1.5  -0.82 0.85   6.5 0.12 
0.014 0.031 0.85 18  1.2  -0.86 0.95 100.0 0.10 
0.012 0.030 0.85 18  1.0  -0.78 0.95   5.0 0.20 

