369120278 6 11.6885 0.029
369120277 6 11.6885 0.029
369120282 6 11.6885 0.029
369120281 6 11.6885 0.029
369120286 6 11.6885 0.029
369120285 6 11.6885 0.029
369120294 6 11.6885 0.029
369120293 6 11.6885 0.029
369120298 6 11.6885 0.029
369120297 6 11.6885 0.029
369120302 6 11.6885 0.029
369120301 6 11.6885 0.029
369120310 6 11.6885 0.029
369120309 6 11.6885 0.029
369120314 6 11.6885 0.029
369120313 6 11.6885 0.029
369120318 6 11.6885 0.029
369120317 6 11.6885 0.029
369120326 6 11.6885 0.029
369120325 6 11.6885 0.029
369120330 6 11.6885 0.029
369120329 6 11.6885 0.029
369120334 6 11.6885 0.029
369120333 6 11.6885 0.029
369120342 6 11.6885 0.029
369120341 6 11.6885 0.029
369120346 6 11.6885 0.029
369120345 6 11.6885 0.029
369120350 6 11.6885 0.029
369120349 6 11.6885 0.029
369120358 6 11.6885 0.029
369120357 6 11.6885 0.029
369120362 6 11.6885 0.029
369120361 6 11.6885 0.029
369120366 6 11.6885 0.029
369120365 6 11.6885 0.029
369120374 6 11.6885 0.029
369120373 6 11.6885 0.029
369120378 6 11.6885 0.029
369120377 6 11.6885 0.029
369120382 6 11.6885 0.029
369120381 6 11.6885 0.029
369120390 6 11.6885 0.029
369120389 6 11.6885 0.029
369120394 6 11.6885 0.029
369120393 6 11.6885 0.029
369120398 6 11.6885 0.029
369120397 6 11.6885 0.029
369120406 6 11.6885 0.029
369120405 6 11.6885 0.029
369120410 6 11.6885 0.029
369120409 6 11.6885 0.029
369120414 6 11.6885 0.029
369120413 6 11.6885 0.029
369120422 6 11.6885 0.029
369120421 6 11.6885 0.029
369120426 6 11.6885 0.029
369120425 6 11.6885 0.029
369120430 6 11.6885 0.029
369120429 6 11.6885 0.029
369120438 6 11.6885 0.029
369120437 6 11.6885 0.029
369120442 6 11.6885 0.029
369120441 6 11.6885 0.029
369120446 6 11.6885 0.029
369120445 6 11.6885 0.029
369120454 6 11.6885 0.029
369120453 6 11.6885 0.029
369120458 6 11.6885 0.029
369120457 6 11.6885 0.029
369120462 6 11.6885 0.029
369120461 6 11.6885 0.029
369120470 6 11.6885 0.029
369120469 6 11.6885 0.029
369120474 6 11.6885 0.029
369120473 6 11.6885 0.029
369120478 6 11.6885 0.029
369120477 6 11.6885 0.029
369120486 6 11.6885 0.029
369120485 6 11.6885 0.029
369120490 6 11.6885 0.029
369120489 6 11.6885 0.029
369120494 6 11.6885 0.029
369120493 6 11.6885 0.029
369120502 6 11.6885 0.029
369120501 6 11.6885 0.029
369120506 6 11.6885 0.029
369120505 6 11.6885 0.029
369120510 6 11.6885 0.029
369120509 6 11.6885 0.029
369120518 6 11.6885 0.029
369120517 6 11.6885 0.029
369120522 6 11.6885 0.029
369120521 6 11.6885 0.029
369120526 6 11.6885 0.029
369120525 6 11.6885 0.029
369120534 6 11.6885 0.029
369120533 6 11.6885 0.029
369120538 6 11.6885 0.029
369120537 6 11.6885 0.029
369120542 6 11.6885 0.029
369120541 6 11.6885 0.029
369120550 6 11.6885 0.029
369120549 6 11.6885 0.029
369120554 6 11.6885 0.029
369120553 6 11.6885 0.029
369120558 6 11.6885 0.029
369120557 6 11.6885 0.029
369120566 6 11.6885 0.029
369120565 6 11.6885 0.029
369120570 6 11.6885 0.029
369120569 6 11.6885 0.029
369120574 6 11.6885 0.029
369120573 6 11.6885 0.029
369120582 6 11.6885 0.029
369120581 6 11.6885 0.029
369120586 6 11.6885 0.029
369120585 6 11.6885 0.029
369120590 6 11.6885 0.029
369120589 6 11.6885 0.029
369120598 6 11.6885 0.029
369120597 6 11.6885 0.029
369120602 6 11.6885 0.029
369120601 6 11.6885 0.029
369120606 6 11.6885 0.029
369120605 6 11.6885 0.029
369120614 6 11.6885 0.029
369120613 6 11.6885 0.029
369120618 6 11.6885 0.029
369120617 6 11.6885 0.029
369120622 6 11.6885 0.029
369120621 6 11.6885 0.029
369120630 6 11.6885 0.029
369120629 6 11.6885 0.029
369120634 6 11.6885 0.029
369120633 6 11.6885 0.029
369120638 6 11.6885 0.029
369120637 6 11.6885 0.029
369120646 6 11.6885 0.029
369120645 6 11.6885 0.029
369120650 6 11.6885 0.029
369120649 6 11.6885 0.029
369120654 6 11.6885 0.029
369120653 6 11.6885 0.029
369120662 6 11.6885 0.029
369120661 6 11.6885 0.029
369120666 6 11.6885 0.029
369120665 6 11.6885 0.029
369120670 6 11.6885 0.029
369120669 6 11.6885 0.029
369120678 6 11.6885 0.029
369120677 6 11.6885 0.029
369120682 6 11.6885 0.029
369120681 6 11.6885 0.029
369120686 6 11.6885 0.029
369120685 6 11.6885 0.029
369121302 6 11.6885 0.029
369121301 6 11.6885 0.029
369121306 6 11.6885 0.029
369121305 6 11.6885 0.029
369121310 6 11.6885 0.029
369121309 6 11.6885 0.029
369121318 6 11.6885 0.029
369121317 6 11.6885 0.029
369121322 6 11.6885 0.029
369121321 6 11.6885 0.029
369121326 6 11.6885 0.029
369121325 6 11.6885 0.029
369121334 6 11.6885 0.029
369121333 6 11.6885 0.029
369121338 6 11.6885 0.029
369121337 6 11.6885 0.029
369121342 6 11.6885 0.029
369121341 6 11.6885 0.029
369121350 6 11.6885 0.029
369121349 6 11.6885 0.029
369121354 6 11.6885 0.029
369121353 6 11.6885 0.029
369121358 6 11.6885 0.029
369121357 6 11.6885 0.029
369121366 6 11.6885 0.029
369121365 6 11.6885 0.029
369121370 6 11.6885 0.029
369121369 6 11.6885 0.029
369121374 6 11.6885 0.029
369121373 6 11.6885 0.029
369121382 6 11.6885 0.029
369121381 6 11.6885 0.029
369121386 6 11.6885 0.029
369121385 6 11.6885 0.029
369121390 6 11.6885 0.029
369121389 6 11.6885 0.029
369121398 6 11.6885 0.029
369121397 6 11.6885 0.029
369121402 6 11.6885 0.029
369121401 6 11.6885 0.029
369121406 6 11.6885 0.029
369121405 6 11.6885 0.029
369121414 6 11.6885 0.029
369121413 6 11.6885 0.029
369121418 6 11.6885 0.029
369121417 6 11.6885 0.029
369121422 6 11.6885 0.029
369121421 6 11.6885 0.029
369121430 6 11.6885 0.029
369121429 6 11.6885 0.029
369121434 6 11.6885 0.029
369121433 6 11.6885 0.029
369121438 6 11.6885 0.029
369121437 6 11.6885 0.029
369121446 6 11.6885 0.029
369121445 6 11.6885 0.029
369121450 6 11.6885 0.029
369121449 6 11.6885 0.029
369121454 6 11.6885 0.029
369121453 6 11.6885 0.029
369121462 6 11.6885 0.029
369121461 6 11.6885 0.029
369121466 6 11.6885 0.029
369121465 6 11.6885 0.029
369121470 6 11.6885 0.029
369121469 6 11.6885 0.029
369121478 6 11.6885 0.029
369121477 6 11.6885 0.029
369121482 6 11.6885 0.029
369121481 6 11.6885 0.029
369121486 6 11.6885 0.029
369121485 6 11.6885 0.029
369121494 6 11.6885 0.029
369121493 6 11.6885 0.029
369121498 6 11.6885 0.029
369121497 6 11.6885 0.029
369121502 6 11.6885 0.029
369121501 6 11.6885 0.029
369121510 6 11.6885 0.029
369121509 6 11.6885 0.029
369121514 6 11.6885 0.029
369121513 6 11.6885 0.029
369121518 6 11.6885 0.029
369121517 6 11.6885 0.029
369121526 6 11.6885 0.029
369121525 6 11.6885 0.029
369121530 6 11.6885 0.029
369121529 6 11.6885 0.029
369121534 6 11.6885 0.029
369121533 6 11.6885 0.029
369121542 6 11.6885 0.029
369121541 6 11.6885 0.029
369121546 6 11.6885 0.029
369121545 6 11.6885 0.029
369121550 6 11.6885 0.029
369121549 6 11.6885 0.029
369121558 6 11.6885 0.029
369121557 6 11.6885 0.029
369121562 6 11.6885 0.029
369121561 6 11.6885 0.029
369121566 6 11.6885 0.029
369121565 6 11.6885 0.029
369121574 6 11.6885 0.029
369121573 6 11.6885 0.029
369121578 6 11.6885 0.029
369121577 6 11.6885 0.029
369121582 6 11.6885 0.029
369121581 6 11.6885 0.029
369121590 6 11.6885 0.029
369121589 6 11.6885 0.029
369121594 6 11.6885 0.029
369121593 6 11.6885 0.029
369121598 6 11.6885 0.029
369121597 6 11.6885 0.029
369121606 6 11.6885 0.029
369121605 6 11.6885 0.029
369121610 6 11.6885 0.029
369121609 6 11.6885 0.029
369121614 6 11.6885 0.029
369121613 6 11.6885 0.029
369121622 6 11.6885 0.029
369121621 6 11.6885 0.029
369121626 6 11.6885 0.029
369121625 6 11.6885 0.029
369121630 6 11.6885 0.029
369121629 6 11.6885 0.029
369121638 6 11.6885 0.029
369121637 6 11.6885 0.029
369121642 6 11.6885 0.029
369121641 6 11.6885 0.029
369121646 6 11.6885 0.029
369121645 6 11.6885 0.029
369121654 6 11.6885 0.029
369121653 6 11.6885 0.029
369121658 6 11.6885 0.029
369121657 6 11.6885 0.029
369121662 6 11.6885 0.029
369121661 6 11.6885 0.029
369121670 6 11.6885 0.029
369121669 6 11.6885 0.029
369121674 6 11.6885 0.029
369121673 6 11.6885 0.029
369121678 6 11.6885 0.029
369121677 6 11.6885 0.029
369121686 6 11.6885 0.029
369121685 6 11.6885 0.029
369121690 6 11.6885 0.029
369121689 6 11.6885 0.029
369121694 6 11.6885 0.029
369121693 6 11.6885 0.029
369121702 6 11.6885 0.029
369121701 6 11.6885 0.029
369121706 6 11.6885 0.029
369121705 6 11.6885 0.029
369121710 6 11.6885 0.029
369121709 6 11.6885 0.029
369121718 6 11.6885 0.029
369121717 6 11.6885 0.029
369121722 6 11.6885 0.029
369121721 6 11.6885 0.029
369121726 6 11.6885 0.029
369121725 6 11.6885 0.029
369121734 6 11.6885 0.029
369121733 6 11.6885 0.029
369121738 6 11.6885 0.029
369121737 6 11.6885 0.029
369121742 6 11.6885 0.029
369121741 6 11.6885 0.029
369121750 6 11.6885 0.029
369121749 6 11.6885 0.029
369121754 6 11.6885 0.029
369121753 6 11.6885 0.029
369121758 6 11.6885 0.029
369121757 6 11.6885 0.029
369121766 6 11.6885 0.029
369121765 6 11.6885 0.029
369121770 6 11.6885 0.029
369121769 6 11.6885 0.029
369121774 6 11.6885 0.029
369121773 6 11.6885 0.029
369124374 6 11.6885 0.029
369124373 6 11.6885 0.029
369124378 6 11.6885 0.029
369124377 6 11.6885 0.029
369124382 6 11.6885 0.029
369124381 6 11.6885 0.029
369124390 6 11.6885 0.029
369124389 6 11.6885 0.029
369124394 6 11.6885 0.029
369124393 6 11.6885 0.029
369124398 6 11.6885 0.029
369124397 6 11.6885 0.029
369124406 6 11.6885 0.029
369124405 6 11.6885 0.029
369124410 6 11.6885 0.029
369124409 6 11.6885 0.029
369124414 6 11.6885 0.029
369124413 6 11.6885 0.029
369124422 6 11.6885 0.029
369124421 6 11.6885 0.029
369124426 6 11.6885 0.029
369124425 6 11.6885 0.029
369124430 6 11.6885 0.029
369124429 6 11.6885 0.029
369124438 6 11.6885 0.029
369124437 6 11.6885 0.029
369124442 6 11.6885 0.029
369124441 6 11.6885 0.029
369124446 6 11.6885 0.029
369124445 6 11.6885 0.029
369124454 6 11.6885 0.029
369124453 6 11.6885 0.029
369124458 6 11.6885 0.029
369124457 6 11.6885 0.029
369124462 6 11.6885 0.029
369124461 6 11.6885 0.029
369124470 6 11.6885 0.029
369124469 6 11.6885 0.029
369124474 6 11.6885 0.029
369124473 6 11.6885 0.029
369124478 6 11.6885 0.029
369124477 6 11.6885 0.029
369124486 6 11.6885 0.029
369124485 6 11.6885 0.029
369124490 6 11.6885 0.029
369124489 6 11.6885 0.029
369124494 6 11.6885 0.029
369124493 6 11.6885 0.029
369124502 6 11.6885 0.029
369124501 6 11.6885 0.029
369124506 6 11.6885 0.029
369124505 6 11.6885 0.029
369124510 6 11.6885 0.029
369124509 6 11.6885 0.029
369124518 6 11.6885 0.029
369124517 6 11.6885 0.029
369124522 6 11.6885 0.029
369124521 6 11.6885 0.029
369124526 6 11.6885 0.029
369124525 6 11.6885 0.029
369124534 6 11.6885 0.029
369124533 6 11.6885 0.029
369124538 6 11.6885 0.029
369124537 6 11.6885 0.029
369124542 6 11.6885 0.029
369124541 6 11.6885 0.029
369124550 6 11.6885 0.029
369124549 6 11.6885 0.029
369124554 6 11.6885 0.029
369124553 6 11.6885 0.029
369124558 6 11.6885 0.029
369124557 6 11.6885 0.029
369124566 6 11.6885 0.029
369124565 6 11.6885 0.029
369124570 6 11.6885 0.029
369124569 6 11.6885 0.029
369124574 6 11.6885 0.029
369124573 6 11.6885 0.029
369124582 6 11.6885 0.029
369124581 6 11.6885 0.029
369124586 6 11.6885 0.029
369124585 6 11.6885 0.029
369124590 6 11.6885 0.029
369124589 6 11.6885 0.029
369124598 6 11.6885 0.029
369124597 6 11.6885 0.029
369124602 6 11.6885 0.029
369124601 6 11.6885 0.029
369124606 6 11.6885 0.029
369124605 6 11.6885 0.029
369124614 6 11.6885 0.029
369124613 6 11.6885 0.029
369124618 6 11.6885 0.029
369124617 6 11.6885 0.029
369124622 6 11.6885 0.029
369124621 6 11.6885 0.029
369124630 6 11.6885 0.029
369124629 6 11.6885 0.029
369124634 6 11.6885 0.029
369124633 6 11.6885 0.029
369124638 6 11.6885 0.029
369124637 6 11.6885 0.029
369124646 6 11.6885 0.029
369124645 6 11.6885 0.029
369124650 6 11.6885 0.029
369124649 6 11.6885 0.029
369124654 6 11.6885 0.029
369124653 6 11.6885 0.029
369124662 6 11.6885 0.029
369124661 6 11.6885 0.029
369124666 6 11.6885 0.029
369124665 6 11.6885 0.029
369124670 6 11.6885 0.029
369124669 6 11.6885 0.029
369124678 6 11.6885 0.029
369124677 6 11.6885 0.029
369124682 6 11.6885 0.029
369124681 6 11.6885 0.029
369124686 6 11.6885 0.029
369124685 6 11.6885 0.029
369124694 6 11.6885 0.029
369124693 6 11.6885 0.029
369124698 6 11.6885 0.029
369124697 6 11.6885 0.029
369124702 6 11.6885 0.029
369124701 6 11.6885 0.029
369124710 6 11.6885 0.029
369124709 6 11.6885 0.029
369124714 6 11.6885 0.029
369124713 6 11.6885 0.029
369124718 6 11.6885 0.029
369124717 6 11.6885 0.029
369124726 6 11.6885 0.029
369124725 6 11.6885 0.029
369124730 6 11.6885 0.029
369124729 6 11.6885 0.029
369124734 6 11.6885 0.029
369124733 6 11.6885 0.029
369124742 6 11.6885 0.029
369124741 6 11.6885 0.029
369124746 6 11.6885 0.029
369124745 6 11.6885 0.029
369124750 6 11.6885 0.029
369124749 6 11.6885 0.029
369124758 6 11.6885 0.029
369124757 6 11.6885 0.029
369124762 6 11.6885 0.029
369124761 6 11.6885 0.029
369124766 6 11.6885 0.029
369124765 6 11.6885 0.029
369124774 6 11.6885 0.029
369124773 6 11.6885 0.029
369124778 6 11.6885 0.029
369124777 6 11.6885 0.029
369124782 6 11.6885 0.029
369124781 6 11.6885 0.029
369125398 6 11.6885 0.029
369125397 6 11.6885 0.029
369125402 6 11.6885 0.029
369125401 6 11.6885 0.029
369125406 6 11.6885 0.029
369125405 6 11.6885 0.029
369125414 6 11.6885 0.029
369125413 6 11.6885 0.029
369125418 6 11.6885 0.029
369125417 6 11.6885 0.029
369125422 6 11.6885 0.029
369125421 6 11.6885 0.029
369125430 6 11.6885 0.029
369125429 6 11.6885 0.029
369125434 6 11.6885 0.029
369125433 6 11.6885 0.029
369125438 6 11.6885 0.029
369125437 6 11.6885 0.029
369125446 6 11.6885 0.029
369125445 6 11.6885 0.029
369125450 6 11.6885 0.029
369125449 6 11.6885 0.029
369125454 6 11.6885 0.029
369125453 6 11.6885 0.029
369125462 6 11.6885 0.029
369125461 6 11.6885 0.029
369125466 6 11.6885 0.029
369125465 6 11.6885 0.029
369125470 6 11.6885 0.029
369125469 6 11.6885 0.029
369125478 6 11.6885 0.029
369125477 6 11.6885 0.029
369125482 6 11.6885 0.029
369125481 6 11.6885 0.029
369125486 6 11.6885 0.029
369125485 6 11.6885 0.029
369125494 6 11.6885 0.029
369125493 6 11.6885 0.029
369125498 6 11.6885 0.029
369125497 6 11.6885 0.029
369125502 6 11.6885 0.029
369125501 6 11.6885 0.029
369125510 6 11.6885 0.029
369125509 6 11.6885 0.029
369125514 6 11.6885 0.029
369125513 6 11.6885 0.029
369125518 6 11.6885 0.029
369125517 6 11.6885 0.029
369125526 6 11.6885 0.029
369125525 6 11.6885 0.029
369125530 6 11.6885 0.029
369125529 6 11.6885 0.029
369125534 6 11.6885 0.029
369125533 6 11.6885 0.029
369125542 6 11.6885 0.029
369125541 6 11.6885 0.029
369125546 6 11.6885 0.029
369125545 6 11.6885 0.029
369125550 6 11.6885 0.029
369125549 6 11.6885 0.029
369125558 6 11.6885 0.029
369125557 6 11.6885 0.029
369125562 6 11.6885 0.029
369125561 6 11.6885 0.029
369125566 6 11.6885 0.029
369125565 6 11.6885 0.029
369125574 6 11.6885 0.029
369125573 6 11.6885 0.029
369125578 6 11.6885 0.029
369125577 6 11.6885 0.029
369125582 6 11.6885 0.029
369125581 6 11.6885 0.029
369125590 6 11.6885 0.029
369125589 6 11.6885 0.029
369125594 6 11.6885 0.029
369125593 6 11.6885 0.029
369125598 6 11.6885 0.029
369125597 6 11.6885 0.029
