4288
-1	2	36	23	520	1314	1	38	3	1
-1	2	36	22	520	1314	2	38	3	1
-1	2	39	20	520	1315	3	39	1	2
-1	2	40	20	520	1315	4	39	1	2
-1	2	40	21	520	1315	2	39	1	2
-1	2	39	21	520	1315	1	39	1	2
-1	2	37	21	520	1316	1	39	2	2
-1	2	38	21	520	1316	2	39	2	2
-1	2	37	20	520	1316	3	39	2	2
-1	2	38	20	520	1316	4	39	2	2
-1	2	36	20	520	1317	2	39	3	2
-1	2	36	21	520	1317	1	39	3	2
-1	2	35	20	520	1318	4	39	4	2
-1	2	34	21	520	1318	1	39	4	2
-1	2	34	20	520	1318	3	39	4	2
-1	2	35	21	520	1318	2	39	4	2
-1	2	33	20	520	1319	4	39	5	2
-1	2	32	20	520	1319	3	39	5	2
-1	2	33	21	520	1319	2	39	5	2
-1	2	32	21	520	1319	1	39	5	2
-1	2	31	21	520	1321	2	39	6	2
-1	2	30	20	520	1321	3	39	6	2
-1	2	31	20	520	1321	4	39	6	2
-1	2	30	21	520	1321	1	39	6	2
-1	2	29	21	520	1322	2	39	7	2
-1	2	29	20	520	1322	4	39	7	2
-1	2	28	20	520	1322	3	39	7	2
-1	2	28	21	520	1322	1	39	7	2
-1	2	38	26	522	1261	3	37	1	2
-1	2	39	27	522	1261	2	37	1	2
-1	2	39	26	522	1261	4	37	1	2
-1	2	38	27	522	1261	1	37	1	2
-1	2	36	26	522	1262	3	37	2	2
-1	2	36	27	522	1262	1	37	2	2
-1	2	37	27	522	1262	2	37	2	2
-1	2	37	26	522	1262	4	37	2	2
-1	2	35	26	522	1263	2	37	3	2
-1	2	35	27	522	1263	1	37	3	2
-1	2	34	27	522	1264	2	37	4	2
-1	2	34	26	522	1264	4	37	4	2
-1	2	33	27	522	1264	1	37	4	2
-1	2	33	26	522	1264	3	37	4	2
-1	2	31	26	522	1265	3	37	5	2
-1	2	31	27	522	1265	1	37	5	2
-1	2	32	27	522	1265	2	37	5	2
-1	2	32	26	522	1265	4	37	5	2
-1	2	29	27	522	1267	1	37	6	2
-1	2	29	26	522	1267	3	37	6	2
-1	2	30	27	522	1267	2	37	6	2
-1	2	30	26	522	1267	4	37	6	2
-1	2	27	27	522	1268	1	37	7	2
-1	2	27	26	522	1268	3	37	7	2
-1	2	28	26	522	1268	4	37	7	2
-1	2	28	27	522	1268	2	37	7	2
-1	2	25	27	522	1270	1	36	1	1
-1	2	26	27	522	1270	2	36	1	1
-1	2	26	26	522	1270	4	36	1	1
-1	2	25	26	522	1270	3	36	1	1
-1	2	24	27	522	1271	2	36	2	1
-1	2	23	27	522	1271	1	36	2	1
-1	2	24	28	522	1273	4	36	8	1
-1	2	23	29	522	1273	1	36	8	1
-1	2	24	29	522	1273	2	36	8	1
-1	2	23	28	522	1273	3	36	8	1
-1	2	21	28	522	1274	3	36	9	1
-1	2	22	28	522	1274	4	36	9	1
-1	2	22	29	522	1274	2	36	9	1
-1	2	21	29	522	1274	1	36	9	1
-1	2	28	28	522	1276	4	36	6	1
-1	2	27	29	522	1276	1	36	6	1
-1	2	28	29	522	1276	2	36	6	1
-1	2	27	28	522	1276	3	36	6	1
-1	2	26	28	522	1277	4	36	7	1
-1	2	25	28	522	1277	3	36	7	1
-1	2	26	29	522	1277	2	36	7	1
-1	2	25	29	522	1277	1	36	7	1
-1	2	32	29	522	1279	1	36	3	1
-1	2	33	29	522	1279	2	36	3	1
-1	2	33	28	522	1279	4	36	3	1
-1	2	32	28	522	1279	3	36	3	1
-1	2	30	28	522	1280	3	36	4	1
-1	2	31	29	522	1280	2	36	4	1
-1	2	31	28	522	1280	4	36	4	1
-1	2	30	29	522	1280	1	36	4	1
-1	2	29	29	522	1281	1	36	5	1
-1	2	29	28	522	1281	2	36	5	1
-1	2	38	29	522	1282	2	37	8	2
-1	2	37	29	522	1282	1	37	8	2
-1	2	38	28	522	1282	4	37	8	2
-1	2	37	28	522	1282	3	37	8	2
-1	2	35	28	522	1283	3	37	9	2
-1	2	36	28	522	1283	4	37	9	2
-1	2	36	29	522	1283	2	37	9	2
-1	2	35	29	522	1283	1	37	9	2
-1	2	34	28	522	1284	2	37	10	2
-1	2	34	29	522	1284	1	37	10	2
-1	2	23	31	522	1294	1	36	10	1
-1	2	24	31	522	1294	2	36	10	1
-1	2	23	30	522	1294	3	36	10	1
-1	2	24	30	522	1294	4	36	10	1
-1	2	21	30	522	1295	3	36	11	1
-1	2	21	31	522	1295	1	36	11	1
-1	2	22	31	522	1295	2	36	11	1
-1	2	22	30	522	1295	4	36	11	1
-1	2	36	32	523	1225	4	35	9	3
-1	2	36	33	523	1225	2	35	9	3
-1	2	35	33	523	1225	1	35	9	3
-1	2	35	32	523	1225	3	35	9	3
-1	2	34	33	523	1226	2	35	10	3
-1	2	33	32	523	1226	3	35	10	3
-1	2	33	33	523	1226	1	35	10	3
-1	2	34	32	523	1226	4	35	10	3
-1	2	31	33	523	1228	1	35	11	3
-1	2	31	32	523	1228	3	35	11	3
-1	2	32	33	523	1228	2	35	11	3
-1	2	32	32	523	1228	4	35	11	3
-1	2	29	33	523	1229	1	35	12	3
-1	2	30	32	523	1229	4	35	12	3
-1	2	29	32	523	1229	3	35	12	3
-1	2	30	33	523	1229	2	35	12	3
-1	2	27	33	523	1231	1	34	1	2
-1	2	27	32	523	1231	3	34	1	2
-1	2	28	32	523	1231	4	34	1	2
-1	2	28	33	523	1231	2	34	1	2
-1	2	26	33	523	1232	2	34	2	2
-1	2	25	32	523	1232	3	34	2	2
-1	2	25	33	523	1232	1	34	2	2
-1	2	26	32	523	1232	4	34	2	2
-1	2	24	32	523	1234	4	34	3	2
-1	2	23	32	523	1234	3	34	3	2
-1	2	23	33	523	1234	1	34	3	2
-1	2	24	33	523	1234	2	34	3	2
-1	2	21	32	523	1235	3	34	4	2
-1	2	21	33	523	1235	1	34	4	2
-1	2	22	32	523	1235	4	34	4	2
-1	2	22	33	523	1235	2	34	4	2
-1	2	25	34	523	1237	4	34	10	2
-1	2	25	35	523	1237	2	34	10	2
-1	2	24	34	523	1237	3	34	10	2
-1	2	24	35	523	1237	1	34	10	2
-1	2	23	34	523	1238	4	34	11	2
-1	2	23	35	523	1238	2	34	11	2
-1	2	22	35	523	1238	1	34	11	2
-1	2	22	34	523	1238	3	34	11	2
-1	2	21	35	523	1239	1	34	12	2
-1	2	21	34	523	1239	2	34	12	2
-1	2	29	34	523	1240	3	34	7	2
-1	2	30	35	523	1240	2	34	7	2
-1	2	30	34	523	1240	4	34	7	2
-1	2	29	35	523	1240	1	34	7	2
-1	2	28	34	523	1241	4	34	8	2
-1	2	28	35	523	1241	2	34	8	2
-1	2	27	34	523	1241	3	34	8	2
-1	2	27	35	523	1241	1	34	8	2
-1	2	26	34	523	1242	2	34	9	2
-1	2	26	35	523	1242	1	34	9	2
-1	2	33	34	523	1243	3	34	5	2
-1	2	34	34	523	1243	4	34	5	2
-1	2	33	35	523	1243	1	34	5	2
-1	2	32	34	523	1244	4	34	6	2
-1	2	32	35	523	1244	2	34	6	2
-1	2	31	35	523	1244	1	34	6	2
-1	2	31	34	523	1244	3	34	6	2
-1	2	31	36	523	1246	3	33	1	1
-1	2	32	36	523	1246	4	33	1	1
-1	2	31	37	523	1246	1	33	1	1
-1	2	30	36	523	1247	4	33	2	1
-1	2	30	37	523	1247	2	33	2	1
-1	2	29	37	523	1247	1	33	2	1
-1	2	29	36	523	1247	3	33	2	1
-1	2	27	36	523	1249	3	33	3	1
-1	2	27	37	523	1249	1	33	3	1
-1	2	28	36	523	1249	4	33	3	1
-1	2	28	37	523	1249	2	33	3	1
-1	2	26	36	523	1250	4	33	4	1
-1	2	26	37	523	1250	2	33	4	1
-1	2	25	36	523	1250	3	33	4	1
-1	2	25	37	523	1250	1	33	4	1
-1	2	24	36	523	1252	4	33	5	1
-1	2	24	37	523	1252	2	33	5	1
-1	2	23	37	523	1252	1	33	5	1
-1	2	23	36	523	1252	3	33	5	1
-1	2	21	36	523	1253	3	33	6	1
-1	2	21	37	523	1253	1	33	6	1
-1	2	22	36	523	1253	4	33	6	1
-1	2	22	37	523	1253	2	33	6	1
-1	2	23	38	523	1255	3	33	9	1
-1	2	24	39	523	1255	2	33	9	1
-1	2	24	38	523	1255	4	33	9	1
-1	2	23	39	523	1255	1	33	9	1
-1	2	22	38	523	1256	4	33	10	1
-1	2	22	39	523	1256	2	33	10	1
-1	2	21	38	523	1256	3	33	10	1
-1	2	21	39	523	1256	1	33	10	1
-1	2	28	38	523	1258	4	33	7	1
-1	2	27	38	523	1258	3	33	7	1
-1	2	25	38	523	1259	3	33	8	1
-1	2	25	39	523	1259	1	33	8	1
-1	2	26	38	523	1259	4	33	8	1
-1	2	26	39	523	1259	2	33	8	1
-1	2	38	30	523	1285	4	35	1	3
-1	2	37	31	523	1285	1	35	1	3
-1	2	37	30	523	1285	3	35	1	3
-1	2	36	30	523	1286	4	35	2	3
-1	2	36	31	523	1286	2	35	2	3
-1	2	35	30	523	1286	3	35	2	3
-1	2	35	31	523	1286	1	35	2	3
-1	2	34	30	523	1288	4	35	3	3
-1	2	33	30	523	1288	3	35	3	3
-1	2	33	31	523	1288	1	35	3	3
-1	2	34	31	523	1288	2	35	3	3
-1	2	31	30	523	1289	3	35	4	3
-1	2	31	31	523	1289	1	35	4	3
-1	2	32	30	523	1289	4	35	4	3
-1	2	32	31	523	1289	2	35	4	3
-1	2	30	30	523	1290	2	35	5	3
-1	2	30	31	523	1290	1	35	5	3
-1	2	29	30	523	1291	4	35	6	3
-1	2	29	31	523	1291	2	35	6	3
-1	2	28	30	523	1291	3	35	6	3
-1	2	28	31	523	1291	1	35	6	3
-1	2	27	30	523	1292	4	35	7	3
-1	2	26	30	523	1292	3	35	7	3
-1	2	26	31	523	1292	1	35	7	3
-1	2	27	31	523	1292	2	35	7	3
-1	2	25	31	523	1293	1	35	8	3
-1	2	25	30	523	1293	2	35	8	3
-1	2	16	26	524	1162	1	29	11	1
-1	2	16	27	524	1162	3	29	11	1
-1	2	15	26	524	1162	2	29	11	1
-1	2	15	27	524	1162	4	29	11	1
-1	2	18	27	524	1163	3	29	12	1
-1	2	17	27	524	1163	4	29	12	1
-1	2	4	28	524	1165	1	29	1	1
-1	2	3	28	524	1165	2	29	1	1
-1	2	4	29	524	1165	3	29	1	1
-1	2	3	29	524	1165	4	29	1	1
-1	2	6	28	524	1166	1	29	2	1
-1	2	5	28	524	1166	2	29	2	1
-1	2	6	29	524	1166	3	29	2	1
-1	2	5	29	524	1166	4	29	2	1
-1	2	7	28	524	1167	1	29	3	1
-1	2	7	29	524	1167	2	29	3	1
-1	2	9	28	524	1168	1	29	4	1
-1	2	8	28	524	1168	2	29	4	1
-1	2	9	29	524	1168	3	29	4	1
-1	2	8	29	524	1168	4	29	4	1
-1	2	11	28	524	1169	1	29	5	1
-1	2	10	28	524	1169	2	29	5	1
-1	2	11	29	524	1169	3	29	5	1
-1	2	10	29	524	1169	4	29	5	1
-1	2	12	28	524	1170	1	29	6	1
-1	2	12	29	524	1170	2	29	6	1
-1	2	14	28	524	1171	1	29	7	1
-1	2	13	28	524	1171	2	29	7	1
-1	2	14	29	524	1171	3	29	7	1
-1	2	13	29	524	1171	4	29	7	1
-1	2	16	28	524	1172	1	29	8	1
-1	2	15	28	524	1172	2	29	8	1
-1	2	16	29	524	1172	3	29	8	1
-1	2	15	29	524	1172	4	29	8	1
-1	2	17	28	524	1174	2	29	9	1
-1	2	18	28	524	1174	1	29	9	1
-1	2	18	29	524	1174	3	29	9	1
-1	2	17	29	524	1174	4	29	9	1
-1	2	19	28	524	1175	2	29	10	1
-1	2	20	28	524	1175	1	29	10	1
-1	2	20	29	524	1175	3	29	10	1
-1	2	19	29	524	1175	4	29	10	1
-1	2	18	30	524	1177	1	30	11	2
-1	2	17	30	524	1177	2	30	11	2
-1	2	18	31	524	1177	3	30	11	2
-1	2	17	31	524	1177	4	30	11	2
-1	2	20	30	524	1178	1	30	12	2
-1	2	19	30	524	1178	2	30	12	2
-1	2	20	31	524	1178	3	30	12	2
-1	2	19	31	524	1178	4	30	12	2
-1	2	13	30	524	1180	1	30	8	2
-1	2	12	30	524	1180	2	30	8	2
-1	2	13	31	524	1180	3	30	8	2
-1	2	12	31	524	1180	4	30	8	2
-1	2	15	30	524	1181	1	30	9	2
-1	2	14	30	524	1181	2	30	9	2
-1	2	15	31	524	1181	3	30	9	2
-1	2	14	31	524	1181	4	30	9	2
-1	2	16	30	524	1182	1	30	10	2
-1	2	16	31	524	1182	2	30	10	2
-1	2	7	31	524	1183	4	30	5	2
-1	2	8	30	524	1183	1	30	5	2
-1	2	7	30	524	1183	2	30	5	2
-1	2	8	31	524	1183	3	30	5	2
-1	2	9	30	524	1184	2	30	6	2
-1	2	9	31	524	1184	4	30	6	2
-1	2	10	30	524	1184	1	30	6	2
-1	2	10	31	524	1184	3	30	6	2
-1	2	11	31	524	1185	2	30	7	2
-1	2	11	30	524	1185	1	30	7	2
-1	2	4	30	524	1186	1	30	3	2
-1	2	4	31	524	1186	3	30	3	2
-1	2	3	30	524	1186	2	30	3	2
-1	2	5	30	524	1187	2	30	4	2
-1	2	6	31	524	1187	3	30	4	2
-1	2	6	30	524	1187	1	30	4	2
-1	2	5	31	524	1187	4	30	4	2
-1	2	5	32	524	1189	2	30	1	2
-1	2	5	33	524	1189	4	30	1	2
-1	2	6	32	524	1189	1	30	1	2
-1	2	6	33	524	1189	3	30	1	2
-1	2	8	33	524	1190	3	30	2	2
-1	2	8	32	524	1190	1	30	2	2
-1	2	7	32	524	1190	2	30	2	2
-1	2	7	33	524	1190	4	30	2	2
-1	2	10	32	524	1192	1	31	7	3
-1	2	10	33	524	1192	3	31	7	3
-1	2	9	32	524	1192	2	31	7	3
-1	2	9	33	524	1192	4	31	7	3
-1	2	11	32	524	1193	2	31	8	3
-1	2	11	33	524	1193	4	31	8	3
-1	2	12	32	524	1193	1	31	8	3
-1	2	12	33	524	1193	3	31	8	3
-1	2	13	32	524	1195	2	31	9	3
-1	2	14	32	524	1195	1	31	9	3
-1	2	14	33	524	1195	3	31	9	3
-1	2	13	33	524	1195	4	31	9	3
-1	2	16	32	524	1196	1	31	10	3
-1	2	16	33	524	1196	3	31	10	3
-1	2	15	32	524	1196	2	31	10	3
-1	2	15	33	524	1196	4	31	10	3
-1	2	17	32	524	1198	2	31	11	3
-1	2	17	33	524	1198	4	31	11	3
-1	2	18	32	524	1198	1	31	11	3
-1	2	18	33	524	1198	3	31	11	3
-1	2	20	32	524	1199	1	31	12	3
-1	2	20	33	524	1199	3	31	12	3
-1	2	19	33	524	1199	4	31	12	3
-1	2	19	32	524	1199	2	31	12	3
-1	2	16	35	524	1201	4	31	4	3
-1	2	16	34	524	1201	2	31	4	3
-1	2	17	34	524	1201	1	31	4	3
-1	2	17	35	524	1201	3	31	4	3
-1	2	18	35	524	1202	4	31	5	3
-1	2	18	34	524	1202	2	31	5	3
-1	2	19	34	524	1202	1	31	5	3
-1	2	19	35	524	1202	3	31	5	3
-1	2	20	34	524	1203	1	31	6	3
-1	2	20	35	524	1203	2	31	6	3
-1	2	12	35	524	1204	3	31	1	3
-1	2	12	34	524	1204	1	31	1	3
-1	2	11	35	524	1204	4	31	1	3
-1	2	11	34	524	1204	2	31	1	3
-1	2	13	35	524	1205	4	31	2	3
-1	2	14	34	524	1205	1	31	2	3
-1	2	14	35	524	1205	3	31	2	3
-1	2	13	34	524	1205	2	31	2	3
-1	2	15	34	524	1206	1	31	3	3
-1	2	15	35	524	1206	2	31	3	3
-1	2	1	22	525	1135	2	27	7	1
-1	2	1	23	525	1135	4	27	7	1
-1	2	2	22	525	1135	1	27	7	1
-1	2	2	23	525	1135	3	27	7	1
-1	2	3	23	525	1136	4	27	8	1
-1	2	3	22	525	1136	2	27	8	1
-1	2	4	22	525	1136	1	27	8	1
-1	2	4	23	525	1136	3	27	8	1
-1	2	5	23	525	1137	2	27	9	1
-1	2	5	22	525	1137	1	27	9	1
-1	2	7	22	525	1138	1	27	10	1
-1	2	6	23	525	1138	4	27	10	1
-1	2	7	23	525	1138	3	27	10	1
-1	2	6	22	525	1138	2	27	10	1
-1	2	8	23	525	1139	4	27	11	1
-1	2	9	23	525	1139	3	27	11	1
-1	2	8	22	525	1139	2	27	11	1
-1	2	9	22	525	1139	1	27	11	1
-1	2	10	23	525	1140	2	27	12	1
-1	2	10	22	525	1140	1	27	12	1
-1	2	11	23	525	1141	4	28	11	2
-1	2	12	22	525	1141	1	28	11	2
-1	2	11	22	525	1141	2	28	11	2
-1	2	12	23	525	1141	3	28	11	2
-1	2	13	23	525	1142	4	28	12	2
-1	2	13	22	525	1142	2	28	12	2
-1	2	14	23	525	1142	3	28	12	2
-1	2	11	24	525	1144	2	28	8	2
-1	2	11	25	525	1144	4	28	8	2
-1	2	12	25	525	1144	3	28	8	2
-1	2	12	24	525	1144	1	28	8	2
-1	2	14	24	525	1145	1	28	9	2
-1	2	14	25	525	1145	3	28	9	2
-1	2	13	25	525	1145	4	28	9	2
-1	2	13	24	525	1145	2	28	9	2
-1	2	15	25	525	1146	2	28	10	2
-1	2	7	25	525	1147	3	27	4	1
-1	2	7	24	525	1147	1	27	4	1
-1	2	6	24	525	1147	2	27	4	1
-1	2	6	25	525	1147	4	27	4	1
-1	2	9	25	525	1148	3	27	5	1
-1	2	9	24	525	1148	1	27	5	1
-1	2	8	24	525	1148	2	27	5	1
-1	2	8	25	525	1148	4	27	5	1
-1	2	10	24	525	1149	1	27	6	1
-1	2	10	25	525	1149	2	27	6	1
-1	2	2	24	525	1150	1	27	1	1
-1	2	2	25	525	1150	3	27	1	1
-1	2	1	24	525	1150	2	27	1	1
-1	2	1	25	525	1150	4	27	1	1
-1	2	3	24	525	1151	2	27	2	1
-1	2	3	25	525	1151	4	27	2	1
-1	2	4	25	525	1151	3	27	2	1
-1	2	4	24	525	1151	1	27	2	1
-1	2	5	24	525	1152	1	27	3	1
-1	2	5	25	525	1152	2	27	3	1
-1	2	2	26	525	1153	2	28	1	2
-1	2	2	27	525	1153	4	28	1	2
-1	2	3	27	525	1153	3	28	1	2
-1	2	3	26	525	1153	1	28	1	2
-1	2	4	27	525	1154	4	28	2	2
-1	2	4	26	525	1154	2	28	2	2
-1	2	5	26	525	1154	1	28	2	2
-1	2	5	27	525	1154	3	28	2	2
-1	2	6	26	525	1155	1	28	3	2
-1	2	6	27	525	1155	2	28	3	2
-1	2	7	27	525	1156	4	28	4	2
-1	2	8	26	525	1156	1	28	4	2
-1	2	8	27	525	1156	3	28	4	2
-1	2	7	26	525	1156	2	28	4	2
-1	2	10	26	525	1157	1	28	5	2
-1	2	9	26	525	1157	2	28	5	2
-1	2	9	27	525	1157	4	28	5	2
-1	2	10	27	525	1157	3	28	5	2
-1	2	12	26	525	1159	1	28	6	2
-1	2	11	26	525	1159	2	28	6	2
-1	2	11	27	525	1159	4	28	6	2
-1	2	12	27	525	1159	3	28	6	2
-1	2	13	26	525	1160	2	28	7	2
-1	2	14	27	525	1160	3	28	7	2
-1	2	13	27	525	1160	4	28	7	2
-1	2	14	26	525	1160	1	28	7	2
-1	2	7	34	525	1207	2	32	11	3
-1	2	8	34	525	1207	1	32	11	3
-1	2	8	35	525	1207	3	32	11	3
-1	2	10	34	525	1208	1	32	12	3
-1	2	9	35	525	1208	4	32	12	3
-1	2	9	34	525	1208	2	32	12	3
-1	2	10	35	525	1208	3	32	12	3
-1	2	9	36	525	1210	2	32	5	3
-1	2	10	37	525	1210	3	32	5	3
-1	2	10	36	525	1210	1	32	5	3
-1	2	11	37	525	1211	4	32	6	3
-1	2	12	37	525	1211	3	32	6	3
-1	2	12	36	525	1211	1	32	6	3
-1	2	11	36	525	1211	2	32	6	3
-1	2	14	37	525	1213	3	32	7	3
-1	2	14	36	525	1213	1	32	7	3
-1	2	13	37	525	1213	4	32	7	3
-1	2	13	36	525	1213	2	32	7	3
-1	2	15	36	525	1214	2	32	8	3
-1	2	16	36	525	1214	1	32	8	3
-1	2	16	37	525	1214	3	32	8	3
-1	2	15	37	525	1214	4	32	8	3
-1	2	17	37	525	1216	4	32	9	3
-1	2	18	36	525	1216	1	32	9	3
-1	2	17	36	525	1216	2	32	9	3
-1	2	18	37	525	1216	3	32	9	3
-1	2	20	37	525	1217	3	32	10	3
-1	2	20	36	525	1217	1	32	10	3
-1	2	19	36	525	1217	2	32	10	3
-1	2	19	37	525	1217	4	32	10	3
-1	2	17	39	525	1219	4	32	3	3
-1	2	17	38	525	1219	2	32	3	3
-1	2	18	38	525	1219	1	32	3	3
-1	2	18	39	525	1219	3	32	3	3
-1	2	20	38	525	1220	1	32	4	3
-1	2	20	39	525	1220	3	32	4	3
-1	2	19	38	525	1220	2	32	4	3
-1	2	19	39	525	1220	4	32	4	3
-1	2	13	38	525	1222	2	32	1	3
-1	2	14	38	525	1222	1	32	1	3
-1	2	16	39	525	1223	3	32	2	3
-1	2	15	38	525	1223	2	32	2	3
-1	2	15	39	525	1223	4	32	2	3
-1	2	16	38	525	1223	1	32	2	3
-1	2	2	16	528	1486	1	51	4	1
-1	2	1	17	528	1486	4	51	4	1
-1	2	2	17	528	1486	3	51	4	1
-1	2	1	16	528	1486	2	51	4	1
-1	2	4	16	528	1487	1	51	5	1
-1	2	4	17	528	1487	3	51	5	1
-1	2	3	17	528	1487	4	51	5	1
-1	2	3	16	528	1487	2	51	5	1
-1	2	5	16	528	1488	1	51	6	1
-1	2	5	17	528	1488	2	51	6	1
-1	2	7	17	528	1489	3	51	7	1
-1	2	6	16	528	1489	2	51	7	1
-1	2	7	16	528	1489	1	51	7	1
-1	2	6	17	528	1489	4	51	7	1
-1	2	9	16	528	1490	1	51	8	1
-1	2	8	16	528	1490	2	51	8	1
-1	2	8	17	528	1490	4	51	8	1
-1	2	9	17	528	1490	3	51	8	1
-1	2	10	17	528	1491	2	51	9	1
-1	2	10	16	528	1491	1	51	9	1
-1	2	11	16	528	1492	2	51	10	1
-1	2	12	16	528	1492	1	51	10	1
-1	2	12	17	528	1492	3	51	10	1
-1	2	11	17	528	1492	4	51	10	1
-1	2	13	16	528	1493	2	51	11	1
-1	2	13	17	528	1493	4	51	11	1
-1	2	14	17	528	1493	3	51	11	1
-1	2	14	16	528	1493	1	51	11	1
-1	2	15	16	528	1494	1	51	12	1
-1	2	11	18	528	1495	2	52	11	2
-1	2	12	18	528	1495	1	52	11	2
-1	2	11	19	528	1495	4	52	11	2
-1	2	12	19	528	1495	3	52	11	2
-1	2	13	19	528	1496	4	52	12	2
-1	2	13	18	528	1496	2	52	12	2
-1	2	14	18	528	1496	1	52	12	2
-1	2	7	19	528	1498	3	52	8	2
-1	2	6	19	528	1498	4	52	8	2
-1	2	7	18	528	1498	1	52	8	2
-1	2	6	18	528	1498	2	52	8	2
-1	2	9	19	528	1499	3	52	9	2
-1	2	8	19	528	1499	4	52	9	2
-1	2	8	18	528	1499	2	52	9	2
-1	2	9	18	528	1499	1	52	9	2
-1	2	10	18	528	1500	1	52	10	2
-1	2	10	19	528	1500	2	52	10	2
-1	2	1	19	528	1501	4	51	1	1
-1	2	2	19	528	1501	3	51	1	1
-1	2	1	18	528	1501	2	51	1	1
-1	2	2	18	528	1501	1	51	1	1
-1	2	3	19	528	1502	4	51	2	1
-1	2	4	19	528	1502	3	51	2	1
-1	2	4	18	528	1502	1	51	2	1
-1	2	3	18	528	1502	2	51	2	1
-1	2	5	18	528	1503	1	51	3	1
-1	2	5	19	528	1503	2	51	3	1
-1	2	2	21	528	1504	3	52	1	2
-1	2	1	21	528	1504	4	52	1	2
-1	2	1	20	528	1504	2	52	1	2
-1	2	2	20	528	1504	1	52	1	2
-1	2	3	20	528	1505	2	52	2	2
-1	2	4	20	528	1505	1	52	2	2
-1	2	3	21	528	1505	4	52	2	2
-1	2	4	21	528	1505	3	52	2	2
-1	2	5	20	528	1506	1	52	3	2
-1	2	5	21	528	1506	2	52	3	2
-1	2	6	20	528	1507	2	52	4	2
-1	2	7	21	528	1507	3	52	4	2
-1	2	7	20	528	1507	1	52	4	2
-1	2	6	21	528	1507	4	52	4	2
-1	2	9	20	528	1508	1	52	5	2
-1	2	8	20	528	1508	2	52	5	2
-1	2	8	21	528	1508	4	52	5	2
-1	2	9	21	528	1508	3	52	5	2
-1	2	10	21	528	1510	4	52	6	2
-1	2	11	20	528	1510	1	52	6	2
-1	2	11	21	528	1510	3	52	6	2
-1	2	10	20	528	1510	2	52	6	2
-1	2	13	21	528	1511	3	52	7	2
-1	2	12	21	528	1511	4	52	7	2
-1	2	13	20	528	1511	1	52	7	2
-1	2	12	20	528	1511	2	52	7	2
-1	2	2	15	529	1450	4	50	1	2
-1	2	2	14	529	1450	2	50	1	2
-1	2	3	14	529	1450	1	50	1	2
-1	2	3	15	529	1450	3	50	1	2
-1	2	4	14	529	1451	2	50	2	2
-1	2	5	15	529	1451	3	50	2	2
-1	2	4	15	529	1451	4	50	2	2
-1	2	5	14	529	1451	1	50	2	2
-1	2	6	14	529	1452	1	50	3	2
-1	2	6	15	529	1452	2	50	3	2
-1	2	7	15	529	1453	4	50	4	2
-1	2	8	14	529	1453	1	50	4	2
-1	2	7	14	529	1453	2	50	4	2
-1	2	8	15	529	1453	3	50	4	2
-1	2	10	15	529	1454	3	50	5	2
-1	2	9	15	529	1454	4	50	5	2
-1	2	9	14	529	1454	2	50	5	2
-1	2	10	14	529	1454	1	50	5	2
